site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2017-01-01 07:00:00,2017-01-02 07:00:00,24.0,0.164,0.00030759871978858384,0.00100634028359482
DK0012R,2017-01-02 07:00:00,2017-01-03 07:00:00,24.0,0.26,0.02066739446339355,0.01879755618166229
DK0012R,2017-01-03 07:00:00,2017-01-04 07:00:00,24.0,0.081,0.00026994880759010877,0.0001724232346586272
DK0012R,2017-01-04 07:00:00,2017-01-05 07:00:00,24.0,0.127,0.04193806388414456,0.001838976158841831
DK0012R,2017-01-05 07:00:00,2017-01-06 07:00:00,24.0,0.138,0.03153036769971707,0.02189852177136245
DK0012R,2017-01-07 07:00:00,2017-01-08 07:00:00,24.0,1.174,0.15160287927494842,0.1389602312482427
DK0012R,2017-01-08 07:00:00,2017-01-09 07:00:00,24.0,1.596,0.25130479745939366,0.23450577675051978
DK0012R,2017-01-09 07:00:00,2017-01-10 07:00:00,24.0,1.548,1.4573143448290227,1.434779310851395
DK0012R,2017-01-10 07:00:00,2017-01-11 07:00:00,24.0,2.788,1.9028563896799089,1.8286813210582735
DK0012R,2017-01-11 07:00:00,2017-01-12 07:00:00,24.0,0.49,0.09513748767204531,0.09145203079242596
DK0012R,2017-01-12 07:00:00,2017-01-13 07:00:00,24.0,0.429,0.10729828229022366,0.09684706908373562
DK0012R,2017-01-13 07:00:00,2017-01-14 07:00:00,24.0,1.228,0.341861806705594,0.321109824373126
DK0012R,2017-01-14 07:00:00,2017-01-15 07:00:00,24.0,0.374,0.12756821287104383,0.12020235830948911
DK0012R,2017-01-15 07:00:00,2017-01-16 07:00:00,24.0,0.173,0.03100922421637912,0.02639324522184197
DK0012R,2017-01-16 07:00:00,2017-01-17 07:00:00,24.0,0.231,0.08398720300395031,0.07894948503918936
DK0012R,2017-01-17 07:00:00,2017-01-18 07:00:00,24.0,0.735,0.7189913820877671,0.646433224645257
DK0012R,2017-01-18 07:00:00,2017-01-19 07:00:00,24.0,2.166,1.2303937236958742,1.066274013147056
DK0012R,2017-01-19 07:00:00,2017-01-20 07:00:00,24.0,0.409,0.09898511875241985,0.08849154957253476
DK0012R,2017-01-20 07:00:00,2017-01-21 07:00:00,24.0,0.6,0.04203588384997089,0.029700142078865215
DK0012R,2017-01-21 07:00:00,2017-01-22 07:00:00,24.0,0.588,0.4171529842773079,0.37157785172075025
