site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2015-01-01 07:00:00,2015-01-02 07:00:00,24.0,1.82,0.6088548716887832,0.5100775197423623
DK0012R,2015-01-02 07:00:00,2015-01-03 07:00:00,24.0,0.1011111111111111,3.556819314487927e-05,1.3792800630953414e-05
DK0012R,2015-01-03 07:00:00,2015-01-04 07:00:00,24.0,0.1633333333333333,6.626713470244156e-06,3.331901555530879e-06
DK0012R,2015-01-04 07:00:00,2015-01-05 07:00:00,24.0,0.1944444444444444,0.0003076173261822392,0.0001798134283856514
DK0012R,2015-01-05 07:00:00,2015-01-06 07:00:00,24.0,0.8011111111111111,0.4904452955344539,0.46472230593483704
DK0012R,2015-01-06 07:00:00,2015-01-07 07:00:00,24.0,1.0733333333333333,2.7424252656728023,2.485747585605979
DK0012R,2015-01-07 07:00:00,2015-01-08 07:00:00,24.0,1.3533333333333333,0.689910086448565,0.6406606098748743
DK0012R,2015-01-08 07:00:00,2015-01-09 07:00:00,24.0,0.4666666666666667,0.03228669418085153,0.02239081662550774
DK0012R,2015-01-09 07:00:00,2015-01-10 07:00:00,24.0,0.1088888888888889,0.006173445780969073,0.0047142358414537
DK0012R,2015-01-10 07:00:00,2015-01-11 07:00:00,24.0,0.0933333333333333,0.0013706387683265475,0.0009563693166169651
DK0012R,2015-01-11 07:00:00,2015-01-12 07:00:00,24.0,0.0544444444444444,0.0005099270958072275,0.00025440092539684927
DK0012R,2015-01-12 07:00:00,2015-01-13 07:00:00,24.0,0.21,0.04779345616638375,0.03343750083886321
DK0012R,2015-01-13 07:00:00,2015-01-14 07:00:00,24.0,0.3811111111111111,0.2489941980829834,0.2106862277748435
DK0012R,2015-01-14 07:00:00,2015-01-15 07:00:00,24.0,0.5211111111111112,0.47810557320769637,0.41877017477936446
DK0012R,2015-01-15 07:00:00,2015-01-16 07:00:00,24.0,0.3811111111111111,0.4126085584854334,0.30257800157611253
DK0012R,2015-01-16 07:00:00,2015-01-17 07:00:00,24.0,0.731111111111111,0.09402325698048798,0.07293855612987409
DK0012R,2015-01-17 07:00:00,2015-01-18 07:00:00,24.0,1.0266666666666668,1.3130661938974681,1.2283405753973755
DK0012R,2015-01-18 07:00:00,2015-01-19 07:00:00,24.0,2.543333333333333,2.374282160620689,2.222979642778635
DK0012R,2015-01-19 07:00:00,2015-01-20 07:00:00,24.0,1.9288888888888889,1.6909020308606326,1.525829157626033
DK0012R,2015-01-20 07:00:00,2015-01-21 07:00:00,24.0,1.3377777777777775,0.3850939817016199,0.28292484258001194
DK0012R,2015-01-21 07:00:00,2015-01-22 07:00:00,24.0,2.4188888888888886,0.051743872452538815,0.044414715363934425
DK0012R,2015-01-22 07:00:00,2015-01-23 07:00:00,24.0,1.4544444444444449,0.372253154939711,0.2937217835438251
DK0012R,2015-01-23 07:00:00,2015-01-24 07:00:00,24.0,1.011111111111111,1.0889618400618435,0.9831891744352877
DK0012R,2015-01-24 07:00:00,2015-01-25 07:00:00,24.0,1.3611111111111112,1.0658776411029607,0.9143705579327022
DK0012R,2015-01-25 07:00:00,2015-01-26 07:00:00,24.0,0.3733333333333333,0.24424055095001684,0.22788290039977518
DK0012R,2015-01-26 07:00:00,2015-01-27 07:00:00,24.0,0.49,0.5718727524645592,0.5360927703739073
DK0012R,2015-01-27 07:00:00,2015-01-28 07:00:00,24.0,0.49,0.07123442581097818,0.06451167462291973
DK0012R,2015-01-28 07:00:00,2015-01-29 07:00:00,24.0,0.8011111111111111,0.5465501323406882,0.5305754101581356
DK0012R,2015-01-29 07:00:00,2015-01-30 07:00:00,24.0,0.6144444444444445,0.6902138466973625,0.6275264639513707
DK0012R,2015-01-30 07:00:00,2015-01-31 07:00:00,24.0,1.1122222222222222,0.6761046524614095,0.5914801882606745
DK0012R,2015-01-31 07:00:00,2015-02-01 07:00:00,24.0,0.6455555555555555,0.048850967327011365,0.042705962418592015
