site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD,EMEP_noBD,EMEP_BD,MATCH_noBD,MATCH_BD
DK0012R,2018-04-12 07:00:00,2018-04-13 07:00:00,24.0,0.597,2.087317225663812,2.0484996711072707,1.5441458333333333,1.5369833333333334,0.6134208333333334,0.6034208333333333
DK0012R,2018-04-13 07:00:00,2018-04-14 07:00:00,24.0,1.5,2.6559019336967773,2.4983219329109088,1.8519333333333332,1.8753499999999999,1.2473208333333332,1.2116125
DK0012R,2018-04-14 07:00:00,2018-04-15 07:00:00,24.0,2.739,3.190302511208419,3.066603016596156,1.7192791666666665,1.706425,1.3931583333333333,1.3459374999999998
DK0012R,2018-04-15 07:00:00,2018-04-16 07:00:00,24.0,3.196,4.349422552693159,4.180020873539548,3.8199333333333336,3.839954166666667,2.6508833333333333,2.6515083333333336
DK0012R,2018-04-16 07:00:00,2018-04-17 07:00:00,24.0,3.036,4.286168629623073,4.067521721164723,3.4259291666666667,3.432070833333333,2.2239916666666666,2.222379166666667
DK0012R,2018-04-17 07:00:00,2018-04-18 07:00:00,24.0,1.835,2.8589967127303635,2.811231805034318,2.1062041666666667,2.113729166666667,1.5180291666666665,1.5225333333333335
DK0012R,2018-04-18 07:00:00,2018-04-19 07:00:00,24.0,1.581,2.0036019286327442,1.9824009761666603,1.8286500000000003,1.8595666666666666,1.2393,1.2537416666666665
DK0012R,2018-04-19 07:00:00,2018-04-20 07:00:00,24.0,1.882,2.2896938299810246,2.233448843710073,1.7343499999999998,1.7602291666666667,1.409341666666667,1.4170833333333333
DK0012R,2018-04-20 07:00:00,2018-04-21 07:00:00,24.0,3.448,3.6827013006281746,3.413746862402439,3.2110041666666667,3.30715,2.6909375,2.7176500000000003
DK0012R,2018-04-21 07:00:00,2018-04-22 07:00:00,24.0,0.436,0.36279149693957047,0.35150791523114294,0.2711208333333333,0.27399166666666663,0.1829166666666667,0.18170416666666667
DK0012R,2018-04-22 07:00:00,2018-04-23 07:00:00,24.0,0.993,1.6680828744951217,1.5969148720881525,0.5976291666666667,0.6099458333333334,0.6463166666666668,0.6493708333333333
DK0012R,2018-04-23 07:00:00,2018-04-24 07:00:00,24.0,1.047,1.2690401813993868,1.185076403283065,0.9866583333333333,0.9956291666666667,0.7340749999999999,0.7298958333333333
DK0012R,2018-04-24 07:00:00,2018-04-25 07:00:00,24.0,0.627,0.6840683169945855,0.6697456112960744,0.5485458333333333,0.5446458333333334,0.30775,0.30482916666666665
DK0012R,2018-04-25 07:00:00,2018-04-26 07:00:00,24.0,0.475,0.6176550556233774,0.6422195787225214,0.5297499999999999,0.5267041666666666,0.3599375,0.3582458333333333
DK0012R,2018-04-26 07:00:00,2018-04-27 07:00:00,24.0,0.67,0.7687761764769214,0.7883800591896725,0.8329791666666666,0.8296166666666668,0.5898916666666666,0.5841916666666667
DK0012R,2018-04-27 07:00:00,2018-04-28 07:00:00,24.0,1.563,1.830933755725732,1.7370517796040594,2.06825,2.076475,1.0955541666666666,1.0881041666666667
DK0012R,2018-04-28 07:00:00,2018-04-29 07:00:00,24.0,2.809,3.5506740085271837,3.3831416636661813,2.843754166666667,2.8396000000000003,2.0504041666666666,2.01835
DK0012R,2018-04-29 07:00:00,2018-04-30 07:00:00,24.0,1.498,1.8107620518150105,1.710088047673887,1.0302833333333334,1.0298958333333335,0.8938625,0.860775
DK0012R,2018-04-30 07:00:00,2018-05-01 07:00:00,24.0,1.658,2.1042692992315417,1.9017748809697441,1.1215083333333333,1.1173958333333334,0.8696166666666668,0.8385250000000001
DK0012R,2018-05-01 07:00:00,2018-05-02 07:00:00,24.0,0.73,1.209115506119664,1.1889913755418802,0.7978166666666667,0.7890499999999999,0.4617208333333333,0.434925
DK0012R,2018-05-02 07:00:00,2018-05-03 07:00:00,24.0,0.835,2.29496008859492,2.390517646327531,0.9352166666666667,0.9367958333333334,0.6687500000000001,0.6246333333333333
DK0012R,2018-05-03 07:00:00,2018-05-04 07:00:00,24.0,0.704,1.1375253777791283,1.1393834803626517,0.5213833333333334,0.5304333333333334,0.3306208333333333,0.32169583333333335
DK0012R,2018-05-04 07:00:00,2018-05-05 07:00:00,24.0,0.538,1.3175566403642964,1.3370941912668204,0.5075916666666667,0.5126041666666666,0.5568791666666667,0.5488791666666667
DK0012R,2018-05-05 07:00:00,2018-05-06 07:00:00,24.0,1.027,2.2998934523735257,2.2972242847792974,0.7731416666666666,0.7998249999999999,0.3117625,0.286325
DK0012R,2018-05-06 07:00:00,2018-05-07 07:00:00,24.0,1.001,2.384378722011195,2.3469915915408355,0.3896625,0.40022916666666664,0.3621625,0.3343291666666666
DK0012R,2018-05-07 07:00:00,2018-05-08 07:00:00,24.0,1.741,1.9977355559402195,2.1456601902165398,0.7341708333333333,0.7618916666666666,0.6310666666666667,0.6310250000000001
DK0012R,2018-05-08 07:00:00,2018-05-09 07:00:00,24.0,0.768,1.258400462285228,1.4462764907604686,0.22982916666666667,0.2353166666666667,0.3239208333333334,0.3244208333333333
DK0012R,2018-05-09 07:00:00,2018-05-10 07:00:00,24.0,0.522,0.6765398161310449,0.58928905469151,0.45948750000000005,0.44604166666666667,0.3188583333333333,0.3191083333333333
DK0012R,2018-05-10 07:00:00,2018-05-11 07:00:00,24.0,1.051,0.8202585353470205,0.7384202316325239,0.4587583333333333,0.4567041666666667,0.5803333333333334,0.5684416666666667
DK0012R,2018-05-11 07:00:00,2018-05-12 07:00:00,24.0,0.817,1.104234925076166,1.0493491924985252,0.4280375,0.43267083333333334,0.3789375,0.3668666666666667
DK0012R,2018-05-12 07:00:00,2018-05-13 07:00:00,24.0,1.422,1.5161586592430165,1.4659752483247788,0.9144833333333334,0.9126625,0.8254791666666667,0.8242750000000001
DK0012R,2018-05-13 07:00:00,2018-05-14 07:00:00,24.0,0.788,0.4266050421115613,0.41320960486645864,0.2297375,0.23439583333333336,0.4043333333333334,0.3963125
DK0012R,2018-05-14 07:00:00,2018-05-15 07:00:00,24.0,0.917,0.8355713934172119,0.9050268695189527,0.21709583333333335,0.22514166666666666,0.5474374999999999,0.5476333333333333
DK0012R,2018-05-15 07:00:00,2018-05-16 07:00:00,24.0,0.708,0.7608223934113206,0.767927117843206,0.14394166666666666,0.14724583333333333,0.40965416666666665,0.39791250000000006
DK0012R,2018-05-16 07:00:00,2018-05-17 07:00:00,24.0,0.623,0.5659460908471354,0.5180364567409069,0.27810416666666665,0.27501666666666663,0.35845,0.34650833333333336
DK0012R,2018-05-17 07:00:00,2018-05-18 07:00:00,24.0,0.514,0.8079003905515121,0.8030723254005355,0.5951291666666666,0.5978833333333333,0.26342916666666666,0.2507
DK0012R,2018-05-18 07:00:00,2018-05-19 07:00:00,24.0,1.67,1.5491012583738781,1.5739050312369172,0.6899541666666668,0.6741083333333333,0.7382416666666666,0.63995
DK0012R,2018-05-19 07:00:00,2018-05-20 07:00:00,24.0,0.649,0.6446925148588243,0.6301780600754093,0.28679583333333336,0.27672499999999994,0.23682083333333334,0.201175
DK0012R,2018-05-20 07:00:00,2018-05-21 07:00:00,24.0,0.587,0.5321895931934837,0.692652894505145,0.11762083333333334,0.11015416666666666,0.214475,0.20529583333333332
DK0012R,2018-05-21 07:00:00,2018-05-22 07:00:00,24.0,0.421,0.17454881529873068,0.19654824824498304,0.15424166666666664,0.13815,0.1866,0.18610000000000002
DK0012R,2018-05-22 07:00:00,2018-05-23 07:00:00,24.0,0.64,0.8163077940575155,0.8202118059052133,0.28123333333333334,0.24810833333333335,0.2479,0.21989583333333332
DK0012R,2018-05-23 07:00:00,2018-05-24 07:00:00,24.0,0.519,0.6491191072899173,0.6942132319913106,0.2968875,0.2692833333333334,0.32761666666666667,0.3099875
DK0012R,2018-05-24 07:00:00,2018-05-25 07:00:00,24.0,0.399,0.18750462805533452,0.19629118397972578,0.09270833333333332,0.09124166666666667,0.1989875,0.19837083333333336
DK0012R,2018-05-25 07:00:00,2018-05-26 07:00:00,24.0,0.344,0.17183470780370105,0.17176112035563174,0.18793749999999998,0.17214583333333333,0.21662083333333335,0.212025
DK0012R,2018-05-26 07:00:00,2018-05-27 07:00:00,24.0,0.636,0.29929541193316145,0.2941621413927143,0.16221666666666665,0.14882916666666665,0.24897500000000003,0.23354166666666665
DK0012R,2018-05-27 07:00:00,2018-05-28 07:00:00,24.0,0.655,0.20275453085041692,0.1982554901559935,0.1886375,0.160975,0.29358749999999995,0.28249166666666664
DK0012R,2018-05-28 07:00:00,2018-05-29 07:00:00,24.0,0.922,0.3598137752083927,0.35341729539760697,0.28247916666666667,0.25327083333333333,0.532225,0.51975
DK0012R,2018-05-29 07:00:00,2018-05-30 07:00:00,24.0,0.834,0.4366764678183224,0.42897911693568647,0.19739583333333333,0.1913125,0.4640166666666667,0.4582374999999999
DK0012R,2018-05-30 07:00:00,2018-05-31 07:00:00,24.0,0.631,0.4022109583977695,0.40076905298569626,0.14412499999999998,0.13854583333333334,0.4614125,0.45574166666666666
DK0012R,2018-05-31 07:00:00,2018-06-01 07:00:00,24.0,0.219,0.16941265734205682,0.17154092538770171,0.03967916666666667,0.03704166666666667,0.23714166666666667,0.23525416666666668
DK0012R,2018-06-02 07:00:00,2018-06-03 07:00:00,24.0,0.768,0.6136826151244907,0.6194621056342652,0.2663,0.22650416666666665,0.4807208333333333,0.4413416666666667
