site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
SE0014R,2014-01-01 06:00:00,2014-01-02 06:00:00,24.0,0.18,0.1074389740309305,0.15101803063675756
SE0014R,2014-01-02 06:00:00,2014-01-03 06:00:00,24.0,0.09,0.10746537751421327,0.12415604445651167
SE0014R,2014-01-03 06:00:00,2014-01-04 06:00:00,24.0,0.11,0.12498111320897931,0.14745607152402396
SE0014R,2014-01-04 06:00:00,2014-01-05 06:00:00,24.0,0.05,0.11944248061977321,0.13615090787604445
SE0014R,2014-01-05 06:00:00,2014-01-06 06:00:00,24.0,0.07,0.11855252741225057,0.12112962078861887
SE0014R,2014-01-06 06:00:00,2014-01-07 06:00:00,24.0,0.18,0.10094609443031245,0.11813888786062593
SE0014R,2014-01-07 06:00:00,2014-01-08 06:00:00,24.0,0.1,0.08531836356513196,0.09248857415050261
SE0014R,2014-01-08 06:00:00,2014-01-09 06:00:00,24.0,0.07,0.045905126642696505,0.04665825948663049
SE0014R,2014-01-09 06:00:00,2014-01-10 06:00:00,24.0,0.11,0.05008354717578733,0.05219329615950577
SE0014R,2014-01-10 06:00:00,2014-01-11 06:00:00,24.0,0.03,0.0332722073421254,0.035225520065613025
SE0014R,2014-01-11 06:00:00,2014-01-12 06:00:00,24.0,0.06,0.025348310358580133,0.02673182931730515
SE0014R,2014-01-12 06:00:00,2014-01-13 06:00:00,24.0,0.02,0.01933762662380925,0.023333635961115293
SE0014R,2014-01-13 06:00:00,2014-01-14 06:00:00,24.0,0.07,0.05141082434248173,0.05733716692935668
SE0014R,2014-01-14 06:00:00,2014-01-15 06:00:00,24.0,0.13,0.08146895630493754,0.08430838394690297
SE0014R,2014-01-15 06:00:00,2014-01-16 06:00:00,24.0,0.13,0.05673819657109671,0.06580543169375501
SE0014R,2014-01-16 06:00:00,2014-01-17 06:00:00,24.0,0.05,0.06327656606897704,0.07859789474338287
SE0014R,2014-01-17 06:00:00,2014-01-18 06:00:00,24.0,0.05,0.0410059409311413,0.045078102615326576
SE0014R,2014-01-18 06:00:00,2014-01-19 06:00:00,24.0,0.06,0.05246127173516893,0.06322784280188375
SE0014R,2014-01-19 06:00:00,2014-01-20 06:00:00,24.0,0.05,0.038246569558121196,0.05336182867988937
SE0014R,2014-01-20 06:00:00,2014-01-21 06:00:00,24.0,0.05,0.0281708631800487,0.038868615216351966
SE0014R,2014-01-21 06:00:00,2014-01-22 06:00:00,24.0,0.04,0.052981628830432816,0.05990085947878651
SE0014R,2014-01-22 06:00:00,2014-01-23 06:00:00,24.0,0.05,0.045299420016743176,0.050601867714300676
SE0014R,2014-01-23 06:00:00,2014-01-24 06:00:00,24.0,0.05,0.05404449724938714,0.05502667322855436
SE0014R,2014-01-24 06:00:00,2014-01-25 06:00:00,24.0,0.1,0.07396557841952883,0.07691696807935826
SE0014R,2014-01-25 06:00:00,2014-01-26 06:00:00,24.0,0.06,0.03157831824844696,0.04040965674005442
