site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
SE0014R,2016-01-01 06:00:00,2016-01-02 06:00:00,24.0,0.13,0.0486935506612993,0.06327138676751397
SE0014R,2016-01-02 06:00:00,2016-01-03 06:00:00,24.0,0.09,0.021190991025939507,0.029201517522167347
SE0014R,2016-01-03 06:00:00,2016-01-04 06:00:00,24.0,0.03,0.03570581018049262,0.0401725479232519
SE0014R,2016-01-04 06:00:00,2016-01-05 06:00:00,24.0,0.07,0.015134351565148604,0.019176355980671862
SE0014R,2016-01-05 06:00:00,2016-01-06 06:00:00,24.0,0.06,0.012113495324146859,0.01641290653485331
SE0014R,2016-01-06 06:00:00,2016-01-07 06:00:00,24.0,0.05,0.02406031235739116,0.029442753003677293
SE0014R,2016-01-07 06:00:00,2016-01-08 06:00:00,24.0,0.08,0.03395259081467979,0.03734079708950588
SE0014R,2016-01-08 06:00:00,2016-01-09 06:00:00,24.0,0.08,0.043021930888667625,0.04710453899331384
SE0014R,2016-01-09 06:00:00,2016-01-10 06:00:00,24.0,0.16,0.08127435237165534,0.08949761670786882
SE0014R,2016-01-10 06:00:00,2016-01-11 06:00:00,24.0,0.1,0.07780782173879439,0.09052479991003864
SE0014R,2016-01-11 06:00:00,2016-01-12 06:00:00,24.0,0.25,0.04024752803491421,0.0484182856319099
SE0014R,2016-01-12 06:00:00,2016-01-13 06:00:00,24.0,0.07,0.0175211157614737,0.020074719443125583
SE0014R,2016-01-13 06:00:00,2016-01-14 06:00:00,24.0,0.05,0.005983235634756192,0.007013728103567772
SE0014R,2016-01-14 06:00:00,2016-01-15 06:00:00,24.0,0.08,0.01071095055612728,0.013878412728914923
SE0014R,2016-01-15 06:00:00,2016-01-16 06:00:00,24.0,0.1,0.01446779170250978,0.019041082480614927
SE0014R,2016-01-16 06:00:00,2016-01-17 06:00:00,24.0,0.09,0.011464374899736084,0.013566053294367079
SE0014R,2016-01-17 06:00:00,2016-01-18 06:00:00,24.0,0.12,0.02221677782344625,0.025103241904023948
SE0014R,2016-01-18 06:00:00,2016-01-19 06:00:00,24.0,0.09,0.030327398106083175,0.03190188448686146
SE0014R,2016-01-19 06:00:00,2016-01-20 06:00:00,24.0,0.09,0.008018049393631434,0.008887699456359173
SE0014R,2016-01-20 06:00:00,2016-01-21 06:00:00,24.0,0.11,0.009122950038246253,0.010607508835515388
SE0014R,2016-01-21 06:00:00,2016-01-22 06:00:00,24.0,0.25,0.024583713114978683,0.026803779493886914
SE0014R,2016-01-22 06:00:00,2016-01-23 06:00:00,24.0,0.31,0.027594775888577488,0.0417812262315023
SE0014R,2016-01-23 06:00:00,2016-01-24 06:00:00,24.0,0.37,0.04796194218050681,0.05736728871200227
SE0014R,2016-01-24 06:00:00,2016-01-25 06:00:00,24.0,0.08,0.06355000262498849,0.0643437115884944
SE0014R,2016-01-25 06:00:00,2016-01-26 06:00:00,24.0,0.08,0.061311544294822905,0.06598574672916897
SE0014R,2016-01-26 06:00:00,2016-01-27 06:00:00,24.0,0.06,0.02931297500343985,0.03064755483331152
SE0014R,2016-01-27 06:00:00,2016-01-28 06:00:00,24.0,0.04,0.0231528398623503,0.024328904163148174
SE0014R,2016-01-28 06:00:00,2016-01-29 06:00:00,24.0,0.07,0.02019814392756662,0.021379094850737523
SE0014R,2016-01-29 06:00:00,2016-01-30 06:00:00,24.0,0.07,0.025017513257488532,0.027173411184213975
SE0014R,2016-01-30 06:00:00,2016-01-31 06:00:00,24.0,0.03,0.015231384556069897,0.016060152921359913
SE0014R,2016-02-01 06:00:00,2016-02-02 06:00:00,24.0,0.06,0.016801738910116177,0.017058113780226477
SE0014R,2016-02-02 06:00:00,2016-02-03 06:00:00,24.0,0.02,0.011386782296958775,0.011631582483444286
SE0014R,2016-02-03 06:00:00,2016-02-04 06:00:00,24.0,0.03,0.015255007657036121,0.015755468120304778
SE0014R,2016-02-04 06:00:00,2016-02-05 06:00:00,24.0,0.02,0.02283965326072641,0.023897995808795026
SE0014R,2016-02-05 06:00:00,2016-02-06 06:00:00,24.0,0.04,0.04918460173806168,0.051481668193023584
SE0014R,2016-02-06 06:00:00,2016-02-07 06:00:00,24.0,0.08,0.042190166555456744,0.05780770000062876
SE0014R,2016-02-07 06:00:00,2016-02-08 06:00:00,24.0,0.09,0.02512229230268852,0.04052286353005088
SE0014R,2016-02-08 06:00:00,2016-02-09 06:00:00,24.0,0.06,0.0279305914131365,0.03339942222559817
SE0014R,2016-02-09 06:00:00,2016-02-10 06:00:00,24.0,0.04,0.021732771296268254,0.02718212201168754
SE0014R,2016-02-10 06:00:00,2016-02-11 06:00:00,24.0,0.04,0.0318709213956631,0.033598033363204376
SE0014R,2016-02-11 06:00:00,2016-02-12 06:00:00,24.0,0.04,0.0040627205627783375,0.004557903712298646
SE0014R,2016-02-13 06:00:00,2016-02-14 06:00:00,24.0,0.08,0.013675756599670205,0.016523560897614725
