site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2010-08-12 07:00:00,2010-08-13 07:00:00,24.0,1.1122222222222222,0.6858142026913251,0.6533548045858483
DK0012R,2010-08-13 07:00:00,2010-08-14 07:00:00,24.0,1.3688888888888888,1.377376086398602,1.2290291256241739
DK0012R,2010-08-14 07:00:00,2010-08-15 07:00:00,24.0,0.7777777777777778,0.2928444605707015,0.2894059421332096
DK0012R,2010-08-15 07:00:00,2010-08-16 07:00:00,24.0,1.3922222222222222,0.5496871422325783,0.5353005874907494
DK0012R,2010-08-16 07:00:00,2010-08-17 07:00:00,24.0,1.9211111111111112,1.6770041646468954,1.7959992107972689
DK0012R,2010-08-17 07:00:00,2010-08-18 07:00:00,24.0,0.6922222222222223,1.643719509857151,1.504213277385487
DK0012R,2010-08-18 07:00:00,2010-08-19 07:00:00,24.0,0.3577777777777778,0.1441886247223844,0.14996181579727194
DK0012R,2010-08-19 07:00:00,2010-08-20 07:00:00,24.0,0.5444444444444444,0.6345930177190564,0.5752437909987461
DK0012R,2010-08-20 07:00:00,2010-08-21 07:00:00,24.0,1.2833333333333332,2.0353780899419545,1.6347351657972287
DK0012R,2010-08-21 07:00:00,2010-08-22 07:00:00,24.0,1.0033333333333334,0.55852699500622,0.53473044387608
DK0012R,2010-08-22 07:00:00,2010-08-23 07:00:00,24.0,0.6222222222222222,0.6613859438384584,0.6484933325925432
DK0012R,2010-08-23 07:00:00,2010-08-24 07:00:00,24.0,0.6377777777777778,0.26679431084649324,0.27164998044862015
DK0012R,2010-08-24 07:00:00,2010-08-25 07:00:00,24.0,0.2333333333333333,0.13437427519957632,0.1502514915372487
DK0012R,2010-08-25 07:00:00,2010-08-26 07:00:00,24.0,0.1477777777777777,0.09125437945618316,0.11552165424810786
DK0012R,2010-08-26 07:00:00,2010-08-27 07:00:00,24.0,0.2566666666666667,0.5146776019115435,0.5092748586513792
DK0012R,2010-08-27 07:00:00,2010-08-28 07:00:00,24.0,0.5055555555555555,1.1004077869648474,1.1281065184124575
DK0012R,2010-08-29 07:00:00,2010-08-30 07:00:00,24.0,0.3422222222222222,0.4978017203072811,0.5181701681134547
DK0012R,2010-08-30 07:00:00,2010-08-31 07:00:00,24.0,0.2488888888888889,0.19989781435559598,0.21920840231549069
