site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
SE0014R,2013-01-01 06:00:00,2013-01-02 06:00:00,24.0,0.15,0.028144689918626026,0.02911603272117666
SE0014R,2013-01-02 06:00:00,2013-01-03 06:00:00,24.0,0.08,0.027942458678046168,0.028372097751442272
SE0014R,2013-01-03 06:00:00,2013-01-04 06:00:00,24.0,0.04,0.010670993865453554,0.010586559929218989
SE0014R,2013-01-04 06:00:00,2013-01-05 06:00:00,24.0,0.04,0.02062437392702318,0.021109163539912473
SE0014R,2013-01-05 06:00:00,2013-01-06 06:00:00,24.0,0.04,0.03930444832558736,0.04281496180463575
SE0014R,2013-01-06 06:00:00,2013-01-07 06:00:00,24.0,0.07,0.022609022045712846,0.02405131288960569
SE0014R,2013-01-07 06:00:00,2013-01-08 06:00:00,24.0,0.17,0.04691773282447823,0.04870048925912001
SE0014R,2013-01-08 06:00:00,2013-01-09 06:00:00,24.0,0.18,0.10003600642945613,0.10071717740621411
SE0014R,2013-01-09 06:00:00,2013-01-10 06:00:00,24.0,0.12,0.0290515100762061,0.029626016738349515
SE0014R,2013-01-10 06:00:00,2013-01-11 06:00:00,24.0,0.06,0.010863856072788983,0.011160986287565825
SE0014R,2013-01-11 06:00:00,2013-01-12 06:00:00,24.0,0.05,0.011583236606223435,0.012442232222650123
SE0014R,2013-01-12 06:00:00,2013-01-13 06:00:00,24.0,0.08,0.0265800483989901,0.031010227271667617
SE0014R,2013-01-13 06:00:00,2013-01-14 06:00:00,24.0,0.18,0.03877007676225147,0.04520188999146216
SE0014R,2013-01-14 06:00:00,2013-01-15 06:00:00,24.0,0.27,0.053373961859792395,0.06279322084281586
SE0014R,2013-01-15 06:00:00,2013-01-16 06:00:00,24.0,0.12,0.013207822154192179,0.015016733554936866
SE0014R,2013-01-16 06:00:00,2013-01-17 06:00:00,24.0,0.22,0.00637532972033593,0.008065500836833307
SE0014R,2013-01-17 06:00:00,2013-01-18 06:00:00,24.0,0.13,0.015358209300478846,0.018109179163500584
SE0014R,2013-01-18 06:00:00,2013-01-19 06:00:00,24.0,0.1,0.028418461980884824,0.033382882497114984
SE0014R,2013-01-19 06:00:00,2013-01-20 06:00:00,24.0,0.08,0.024068659556754777,0.027848758818227726
SE0014R,2013-01-20 06:00:00,2013-01-21 06:00:00,24.0,0.06,0.004512292375536562,0.004923313234047887
SE0014R,2013-01-21 06:00:00,2013-01-22 06:00:00,24.0,0.08,0.007863454908281478,0.008825181932407349
SE0014R,2013-01-22 06:00:00,2013-01-23 06:00:00,24.0,0.12,0.007611663326444029,0.009445194399536042
SE0014R,2013-01-23 06:00:00,2013-01-24 06:00:00,24.0,0.06,0.005236593153309005,0.00684665255108375
SE0014R,2013-01-24 06:00:00,2013-01-25 06:00:00,24.0,0.18,0.009612070826450289,0.013990233032843013
SE0014R,2013-01-25 06:00:00,2013-01-26 06:00:00,24.0,0.29,0.01759673908594988,0.02258968732167028
SE0014R,2013-01-26 06:00:00,2013-01-27 06:00:00,24.0,0.45,0.05756084279309951,0.08281622714936727
SE0014R,2013-01-27 06:00:00,2013-01-28 06:00:00,24.0,0.13,0.03945235747097053,0.04138927837040269
SE0014R,2013-01-28 06:00:00,2013-01-29 06:00:00,24.0,0.18,0.04393943109448991,0.046031546381656
SE0014R,2013-01-29 06:00:00,2013-01-30 06:00:00,24.0,0.14,0.030967812725603505,0.03141765574634067
SE0014R,2013-01-30 06:00:00,2013-01-31 06:00:00,24.0,0.07,0.016546110258921904,0.017201770379897133
SE0014R,2013-01-31 06:00:00,2013-02-01 06:00:00,24.0,0.05,0.020548460040651178,0.02261403970399864
SE0014R,2013-02-01 06:00:00,2013-02-02 06:00:00,24.0,0.15,0.035173302737642,0.039072144964374514
SE0014R,2013-02-02 06:00:00,2013-02-03 06:00:00,24.0,0.13,0.015400218829587016,0.017835669219093322
SE0014R,2013-02-03 06:00:00,2013-02-04 06:00:00,24.0,0.09,0.021182568643167542,0.023043013610197158
SE0014R,2013-02-04 06:00:00,2013-02-05 06:00:00,24.0,0.04,0.009362192221656353,0.009355910966619774
SE0014R,2013-02-05 06:00:00,2013-02-06 06:00:00,24.0,0.02,0.012336354077486239,0.012700926939304838
SE0014R,2013-02-06 06:00:00,2013-02-07 06:00:00,24.0,0.06,0.017210487800589678,0.017570511859087187
SE0014R,2013-02-07 06:00:00,2013-02-08 06:00:00,24.0,0.08,0.016114540615058428,0.017279951228983625
SE0014R,2013-02-08 06:00:00,2013-02-09 06:00:00,24.0,0.09,0.012202896899953413,0.013106088600847799
SE0014R,2013-02-09 06:00:00,2013-02-10 06:00:00,24.0,0.05,0.009445800072424966,0.009924590661474426
SE0014R,2013-02-10 06:00:00,2013-02-11 06:00:00,24.0,0.09,0.008083755377582196,0.00922992690941312
SE0014R,2013-02-11 06:00:00,2013-02-12 06:00:00,24.0,0.14,0.006298825735109775,0.0072763748854444464
SE0014R,2013-02-12 06:00:00,2013-02-13 06:00:00,24.0,0.09,0.006809707523183813,0.007330749991042454
SE0014R,2013-02-13 06:00:00,2013-02-14 06:00:00,24.0,0.09,0.045554749798355554,0.04719612506481812
SE0014R,2013-02-14 06:00:00,2013-02-15 06:00:00,24.0,0.25,0.027790759777994747,0.028852220515925352
SE0014R,2013-02-15 06:00:00,2013-02-16 06:00:00,24.0,0.21,0.16306423122979694,0.16565122423820192
SE0014R,2013-02-16 06:00:00,2013-02-17 06:00:00,24.0,0.12,0.12278162538271392,0.12503947044625874
SE0014R,2013-02-17 06:00:00,2013-02-18 06:00:00,24.0,0.35,0.2121198622860014,0.22013494549050927
SE0014R,2013-02-18 06:00:00,2013-02-19 06:00:00,24.0,0.17,0.028270789017723796,0.028912051596548322
SE0014R,2013-02-19 06:00:00,2013-02-20 06:00:00,24.0,0.05,0.007867432080665518,0.008044836664395325
SE0014R,2013-02-20 06:00:00,2013-02-21 06:00:00,24.0,0.06,0.004792237819484354,0.004958667949908338
SE0014R,2013-02-21 06:00:00,2013-02-22 06:00:00,24.0,0.07,0.003704136265399779,0.0040351085758208415
SE0014R,2013-02-22 06:00:00,2013-02-23 06:00:00,24.0,0.07,0.007740283624161887,0.008525415131924596
SE0014R,2013-02-23 06:00:00,2013-02-24 06:00:00,24.0,0.11,0.03031486866566345,0.031052863766425215
SE0014R,2013-02-24 06:00:00,2013-02-25 06:00:00,24.0,0.11,0.09623140111647539,0.09604040773577982
SE0014R,2013-02-25 06:00:00,2013-02-26 06:00:00,24.0,0.19,0.09858952395521099,0.10077748798530543
SE0014R,2013-02-26 06:00:00,2013-02-27 06:00:00,24.0,0.4,0.427243295981735,0.4328085648995638
SE0014R,2013-02-27 06:00:00,2013-02-28 06:00:00,24.0,0.36,0.25449106321662657,0.2605056991546973
SE0014R,2013-02-28 06:00:00,2013-03-01 06:00:00,24.0,0.12,0.03882384580949314,0.038475601923279396
SE0014R,2013-03-01 06:00:00,2013-03-02 06:00:00,24.0,0.09,0.020096761207114826,0.022199041373934525
SE0014R,2013-03-02 06:00:00,2013-03-03 06:00:00,24.0,0.03,0.014408099470706578,0.01446815791958004
SE0014R,2013-03-03 06:00:00,2013-03-04 06:00:00,24.0,0.04,0.05073350965091952,0.05778898547641927
SE0014R,2013-03-04 06:00:00,2013-03-05 06:00:00,24.0,0.09,0.05785864217933262,0.06346634859867388
SE0014R,2013-03-05 06:00:00,2013-03-06 06:00:00,24.0,0.24,0.022197522540213444,0.07026512612963087
SE0014R,2013-03-06 06:00:00,2013-03-07 06:00:00,24.0,1.16,0.03656464378553435,0.07367359296373084
SE0014R,2013-03-07 06:00:00,2013-03-08 06:00:00,24.0,0.05,0.008947262493288054,0.009822338809776033
SE0014R,2013-03-08 06:00:00,2013-03-09 06:00:00,24.0,0.04,0.011728242583530881,0.012378082595085634
SE0014R,2013-03-09 06:00:00,2013-03-10 06:00:00,24.0,0.02,0.012374917113548075,0.013112209202265282
SE0014R,2013-03-10 06:00:00,2013-03-11 06:00:00,24.0,0.03,0.010088983556264933,0.010810172979030683
SE0014R,2013-03-11 06:00:00,2013-03-12 06:00:00,24.0,0.13,0.009014827339257958,0.011049880064926035
SE0014R,2013-03-12 06:00:00,2013-03-13 06:00:00,24.0,0.1,0.020175971265742484,0.023904222799222847
SE0014R,2013-03-13 06:00:00,2013-03-14 06:00:00,24.0,0.11,0.011053848227728083,0.011967400464638978
SE0014R,2013-03-14 06:00:00,2013-03-15 06:00:00,24.0,0.11,0.008494755881111996,0.009961012282138608
SE0014R,2013-03-15 06:00:00,2013-03-16 06:00:00,24.0,0.24,0.025163118999102074,0.03308618066897608
SE0014R,2013-03-16 06:00:00,2013-03-17 06:00:00,24.0,0.59,0.028346724743414597,0.03950598712858736
SE0014R,2013-03-17 06:00:00,2013-03-18 06:00:00,24.0,0.07,0.015082306719468842,0.018460209139250134
SE0014R,2013-03-18 06:00:00,2013-03-19 06:00:00,24.0,0.1,0.03655072486735872,0.038512338833287287
SE0014R,2013-03-19 06:00:00,2013-03-20 06:00:00,24.0,0.08,0.01820844662280746,0.01965904708586625
SE0014R,2013-03-20 06:00:00,2013-03-21 06:00:00,24.0,0.08,0.03501737998906516,0.03574814219050102
SE0014R,2013-03-21 06:00:00,2013-03-22 06:00:00,24.0,0.09,0.020698968525230812,0.021973619492323987
SE0014R,2013-03-22 06:00:00,2013-03-23 06:00:00,24.0,0.05,0.009316917979037309,0.00991457245505407
SE0014R,2013-03-23 06:00:00,2013-03-24 06:00:00,24.0,0.04,0.005895553502577751,0.006487030909075316
SE0014R,2013-03-24 06:00:00,2013-03-25 06:00:00,24.0,0.03,0.008598288853946067,0.00951333311445537
SE0014R,2013-03-25 06:00:00,2013-03-26 06:00:00,24.0,0.05,0.009062576374821288,0.010691142627666626
SE0014R,2013-03-27 06:00:00,2013-03-28 06:00:00,24.0,0.12,0.029147722286153522,0.037498708919053825
