site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2015-01-01 07:00:00,2015-01-02 07:00:00,24.0,1.23,0.2706846955565379,0.27198915712783217
DK0012R,2015-01-02 07:00:00,2015-01-03 07:00:00,24.0,0.032,0.04428026737186141,0.05658900049721614
DK0012R,2015-01-03 07:00:00,2015-01-04 07:00:00,24.0,0.79,0.07334074942900491,0.10031006356699246
DK0012R,2015-01-04 07:00:00,2015-01-05 07:00:00,24.0,0.879,0.09041347711739879,0.11031040577490257
DK0012R,2015-01-05 07:00:00,2015-01-06 07:00:00,24.0,1.628,0.11198636064944177,0.12386967612500999
DK0012R,2015-01-06 07:00:00,2015-01-07 07:00:00,24.0,1.082,0.45174565004714123,0.4452780748377399
DK0012R,2015-01-07 07:00:00,2015-01-08 07:00:00,24.0,0.45,0.14122480262816448,0.1474074156672423
DK0012R,2015-01-08 07:00:00,2015-01-09 07:00:00,24.0,0.225,0.07157027506075232,0.07498332277178339
DK0012R,2015-01-09 07:00:00,2015-01-10 07:00:00,24.0,0.136,0.06675193900216268,0.0677130965756645
DK0012R,2015-01-10 07:00:00,2015-01-11 07:00:00,24.0,0.145,0.04096272445173449,0.041706050203322444
DK0012R,2015-01-11 07:00:00,2015-01-12 07:00:00,24.0,0.12,0.04526044736328664,0.04717463180788095
DK0012R,2015-01-12 07:00:00,2015-01-13 07:00:00,24.0,0.204,0.09960752070693012,0.10441204603990695
DK0012R,2015-01-13 07:00:00,2015-01-14 07:00:00,24.0,0.237,0.10836471879097893,0.11036371185205583
DK0012R,2015-01-14 07:00:00,2015-01-15 07:00:00,24.0,0.233,0.11580644368985742,0.11609801745133928
DK0012R,2015-01-15 07:00:00,2015-01-16 07:00:00,24.0,0.239,0.1266031850822499,0.12874710214261761
DK0012R,2015-01-16 07:00:00,2015-01-17 07:00:00,24.0,0.457,0.10973207715603457,0.11486951884935521
DK0012R,2015-01-17 07:00:00,2015-01-18 07:00:00,24.0,0.884,0.2635973111456669,0.2697864969660649
DK0012R,2015-01-18 07:00:00,2015-01-19 07:00:00,24.0,1.72,0.34379062959706364,0.34344572838806336
DK0012R,2015-01-19 07:00:00,2015-01-20 07:00:00,24.0,1.724,0.7177811133676992,0.6974600775262415
DK0012R,2015-01-20 07:00:00,2015-01-21 07:00:00,24.0,2.066,1.4371761944602988,1.3809514059560115
DK0012R,2015-01-21 07:00:00,2015-01-22 07:00:00,24.0,1.363,0.9962180420859097,0.9300061530011644
DK0012R,2015-01-22 07:00:00,2015-01-23 07:00:00,24.0,0.937,0.48520663553238963,0.47886626589263775
DK0012R,2015-01-23 07:00:00,2015-01-24 07:00:00,24.0,1.042,0.3427469503215601,0.33929012365500455
DK0012R,2015-01-24 07:00:00,2015-01-25 07:00:00,24.0,1.303,0.24091142226536078,0.24195551882318678
