site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
SE0014R,2010-01-01 06:00:00,2010-01-02 06:00:00,24.0,0.05,0.029296880737226375,0.030293525080992756
SE0014R,2010-01-02 06:00:00,2010-01-03 06:00:00,24.0,0.07,0.019005943845137867,0.02138949368035413
SE0014R,2010-01-03 06:00:00,2010-01-04 06:00:00,24.0,0.07,0.047249568777549954,0.055461075045447734
SE0014R,2010-01-04 06:00:00,2010-01-05 06:00:00,24.0,0.18,0.13297295606441792,0.14129192181445652
SE0014R,2010-01-05 06:00:00,2010-01-06 06:00:00,24.0,0.07,0.05230431848832399,0.0605870264125894
SE0014R,2010-01-06 06:00:00,2010-01-07 06:00:00,24.0,0.07,0.0902088793662935,0.10674649470552795
SE0014R,2010-01-07 06:00:00,2010-01-08 06:00:00,24.0,0.1,0.02179328178912394,0.02645723994903258
SE0014R,2010-01-08 06:00:00,2010-01-09 06:00:00,24.0,0.09,0.011782532909307543,0.01635307026480318
SE0014R,2010-01-09 06:00:00,2010-01-10 06:00:00,24.0,0.06,0.02185479226503513,0.028979924310175636
SE0014R,2010-01-10 06:00:00,2010-01-11 06:00:00,24.0,0.05,0.04172186629563563,0.05033676618378604
SE0014R,2010-01-11 06:00:00,2010-01-12 06:00:00,24.0,0.1,0.034311737054530465,0.04385944906542072
SE0014R,2010-01-12 06:00:00,2010-01-13 06:00:00,24.0,0.13,0.03108577063754193,0.036475397581867804
SE0014R,2010-01-13 06:00:00,2010-01-14 06:00:00,24.0,0.09,0.041455885692266665,0.04618095157790924
SE0014R,2010-01-14 06:00:00,2010-01-15 06:00:00,24.0,0.09,0.04166187062617384,0.07889230514600866
SE0014R,2010-01-15 06:00:00,2010-01-16 06:00:00,24.0,0.23,0.07552501790087664,0.0803870636070519
SE0014R,2010-01-16 06:00:00,2010-01-17 06:00:00,24.0,0.28,0.17355843050509687,0.18435594141989942
SE0014R,2010-01-17 06:00:00,2010-01-18 06:00:00,24.0,0.13,0.17473568623393768,0.185341841083467
SE0014R,2010-01-18 06:00:00,2010-01-19 06:00:00,24.0,0.17,0.10445693453259758,0.11132733071513468
SE0014R,2010-01-19 06:00:00,2010-01-20 06:00:00,24.0,0.22,0.07129216227885331,0.07595135343786323
SE0014R,2010-01-20 06:00:00,2010-01-21 06:00:00,24.0,0.12,0.043303431101106044,0.05000147331278764
SE0014R,2010-01-21 06:00:00,2010-01-22 06:00:00,24.0,0.13,0.03907526589278125,0.047879925757907255
SE0014R,2010-01-22 06:00:00,2010-01-23 06:00:00,24.0,0.15,0.0438062695186957,0.05099957151312375
SE0014R,2010-01-23 06:00:00,2010-01-24 06:00:00,24.0,0.2,0.07057770127635442,0.07993137528918677
SE0014R,2010-01-24 06:00:00,2010-01-25 06:00:00,24.0,0.1,0.07069244933772827,0.08427260271996255
SE0014R,2010-01-25 06:00:00,2010-01-26 06:00:00,24.0,0.13,0.027735061736674907,0.03833088898176321
SE0014R,2010-01-26 06:00:00,2010-01-27 06:00:00,24.0,0.48,0.09866178600370878,0.11122264181178054
SE0014R,2010-01-27 06:00:00,2010-01-28 06:00:00,24.0,0.13,0.0344114234881661,0.03724480649456375
SE0014R,2010-01-28 06:00:00,2010-01-29 06:00:00,24.0,0.1,0.029757213603919305,0.03344240614732721
SE0014R,2010-01-29 06:00:00,2010-01-30 06:00:00,24.0,0.25,0.16987464656323192,0.1885572523206472
SE0014R,2010-01-30 06:00:00,2010-01-31 06:00:00,24.0,0.21,0.08657150758991011,0.09550017368461931
