site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2010-08-12 07:00:00,2010-08-13 07:00:00,24.0,1.1122222222222222,0.13289999438804226,0.09242796704888374
DK0012R,2010-08-13 07:00:00,2010-08-14 07:00:00,24.0,1.3688888888888888,0.137449749823925,0.05916590017853876
DK0012R,2010-08-14 07:00:00,2010-08-15 07:00:00,24.0,0.7777777777777778,0.004023439965115145,0.0023270121695970897
DK0012R,2010-08-15 07:00:00,2010-08-16 07:00:00,24.0,1.3922222222222222,0.0010220854421701293,0.0006771805530770181
DK0012R,2010-08-16 07:00:00,2010-08-17 07:00:00,24.0,1.9211111111111112,0.07972429247500366,0.03776855232029213
DK0012R,2010-08-17 07:00:00,2010-08-18 07:00:00,24.0,0.6922222222222223,0.5703866320812038,0.38214051776640473
DK0012R,2010-08-18 07:00:00,2010-08-19 07:00:00,24.0,0.3577777777777778,0.053495611031882,0.04080871659026892
DK0012R,2010-08-19 07:00:00,2010-08-20 07:00:00,24.0,0.5444444444444444,0.08503120161878686,0.054056457420442135
DK0012R,2010-08-20 07:00:00,2010-08-21 07:00:00,24.0,1.2833333333333332,1.529295192467235,1.1195810739242844
DK0012R,2010-08-21 07:00:00,2010-08-22 07:00:00,24.0,1.0033333333333334,0.0796274716349993,0.04682686025390362
DK0012R,2010-08-22 07:00:00,2010-08-23 07:00:00,24.0,0.6222222222222222,0.005062218231245763,0.0024603717883262192
DK0012R,2010-08-23 07:00:00,2010-08-24 07:00:00,24.0,0.6377777777777778,0.017944248114108965,0.00935843360485464
DK0012R,2010-08-24 07:00:00,2010-08-25 07:00:00,24.0,0.2333333333333333,0.0002891769018537956,0.00018393855696010241
DK0012R,2010-08-25 07:00:00,2010-08-26 07:00:00,24.0,0.1477777777777777,0.0004674816941220267,0.0004567781712593955
DK0012R,2010-08-26 07:00:00,2010-08-27 07:00:00,24.0,0.2566666666666667,0.00877052945620583,0.00749802639587886
DK0012R,2010-08-27 07:00:00,2010-08-28 07:00:00,24.0,0.5055555555555555,0.066700426069301,0.058161058814840426
DK0012R,2010-08-29 07:00:00,2010-08-30 07:00:00,24.0,0.3422222222222222,0.17785966397423814,0.13706356247725537
DK0012R,2010-08-30 07:00:00,2010-08-31 07:00:00,24.0,0.2488888888888889,0.006284808199299574,0.004506516986428173
DK0012R,2010-08-31 07:00:00,2010-09-01 07:00:00,24.0,0.3344444444444444,0.02078973759780074,0.012795327820455081
DK0012R,2010-09-01 07:00:00,2010-09-02 07:00:00,24.0,0.3033333333333333,0.0148242552282132,0.008401344530988812
DK0012R,2010-09-02 07:00:00,2010-09-03 07:00:00,24.0,0.1399999999999999,0.00032316089936668086,0.0002541796775115781
DK0012R,2010-09-03 07:00:00,2010-09-04 07:00:00,24.0,0.2022222222222222,0.0029027457051315863,0.0022786836472291493
DK0012R,2010-09-04 07:00:00,2010-09-05 07:00:00,24.0,0.2255555555555555,0.0025981768122355104,0.0019302637309495795
DK0012R,2010-09-05 07:00:00,2010-09-06 07:00:00,24.0,0.3033333333333333,0.05843638177693696,0.03697111217015414
DK0012R,2010-09-06 07:00:00,2010-09-07 07:00:00,24.0,0.35,0.08067127803948697,0.05880881745226904
DK0012R,2010-09-10 07:00:00,2010-09-11 07:00:00,24.0,1.4933333333333334,0.5963646424426884,0.47298296688662833
DK0012R,2010-09-11 07:00:00,2010-09-12 07:00:00,24.0,2.6522222222222225,3.371905003352165,2.5687680855464934
DK0012R,2010-09-12 07:00:00,2010-09-13 07:00:00,24.0,1.5555555555555556,1.0325089059113153,0.7099299034666503
DK0012R,2010-09-13 07:00:00,2010-09-14 07:00:00,24.0,0.5133333333333334,0.5621646440880559,0.4403042415829934
DK0012R,2010-09-21 07:00:00,2010-09-22 07:00:00,24.0,0.1633333333333333,0.008019041066907899,0.0024786854664166362
DK0012R,2010-09-22 07:00:00,2010-09-23 07:00:00,24.0,0.77,1.0060256457371823,0.7693059879446866
DK0012R,2010-09-23 07:00:00,2010-09-24 07:00:00,24.0,3.8966666666666665,4.060478686790467,3.1497486296606065
DK0012R,2010-09-25 07:00:00,2010-09-26 07:00:00,24.0,0.8555555555555556,0.31011574826676397,0.17274891544392323
DK0012R,2010-09-26 07:00:00,2010-09-27 07:00:00,24.0,1.827777777777778,0.05296621998427834,0.009397023362717784
DK0012R,2010-09-27 07:00:00,2010-09-28 07:00:00,24.0,0.6844444444444444,0.015344765988701145,0.003172624561912101
DK0012R,2010-09-28 07:00:00,2010-09-29 07:00:00,24.0,0.3577777777777778,0.0052816545776346625,0.002054320711346992
DK0012R,2010-09-29 07:00:00,2010-09-30 07:00:00,24.0,0.2955555555555555,0.035210859335507154,0.02822398702673021
DK0012R,2010-09-30 07:00:00,2010-10-01 07:00:00,24.0,0.5055555555555555,0.11366778234615911,0.0808001540689542
DK0012R,2010-10-01 07:00:00,2010-10-02 07:00:00,24.0,0.7155555555555556,0.540135880822055,0.3486343662378936
DK0012R,2010-10-02 07:00:00,2010-10-03 07:00:00,24.0,2.0533333333333337,1.0212255443643896,0.6676714512929111
DK0012R,2010-10-03 07:00:00,2010-10-04 07:00:00,24.0,1.8122222222222224,1.5793234125709532,0.9968383276379108
DK0012R,2010-10-04 07:00:00,2010-10-05 07:00:00,24.0,1.4388888888888889,0.8376444208109378,0.38195044120021154
DK0012R,2010-10-05 07:00:00,2010-10-06 07:00:00,24.0,1.7966666666666666,0.40909221901714793,0.10813117793697856
