site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2011-01-01 07:00:00,2011-01-02 07:00:00,24.0,0.1244444444444444,0.004085815423827142,0.003221775188166604
DK0012R,2011-01-02 07:00:00,2011-01-03 07:00:00,24.0,0.35,0.0006828404081445876,0.0006392656097945561
DK0012R,2011-01-03 07:00:00,2011-01-04 07:00:00,24.0,1.4155555555555557,0.29285437042337836,0.2790653852634318
DK0012R,2011-01-05 07:00:00,2011-01-06 07:00:00,24.0,2.978888888888889,4.191902063055038,4.111105353477002
DK0012R,2011-01-06 07:00:00,2011-01-07 07:00:00,24.0,2.8544444444444443,1.1965860708436369,1.1438715063668787
DK0012R,2011-01-07 07:00:00,2011-01-08 07:00:00,24.0,1.0422222222222224,0.45578217124454673,0.43296830149739973
DK0012R,2011-01-08 07:00:00,2011-01-09 07:00:00,24.0,1.5244444444444445,0.7155163711714744,0.667390457728505
DK0012R,2011-01-09 07:00:00,2011-01-10 07:00:00,24.0,1.2522222222222223,0.26505525111681544,0.24309872095473564
DK0012R,2011-01-10 07:00:00,2011-01-11 07:00:00,24.0,2.216666666666667,1.944161463093236,1.8344576521489024
DK0012R,2011-01-11 07:00:00,2011-01-12 07:00:00,24.0,2.6833333333333336,1.6119265336048603,1.497501145887971
DK0012R,2011-01-12 07:00:00,2011-01-13 07:00:00,24.0,1.462222222222222,0.2058668211523862,0.1938992501155333
DK0012R,2011-01-13 07:00:00,2011-01-14 07:00:00,24.0,0.7233333333333334,0.8232582531481981,0.7541594371753931
DK0012R,2011-01-14 07:00:00,2011-01-15 07:00:00,24.0,1.12,0.48776289884805674,0.4489489012596011
DK0012R,2011-01-15 07:00:00,2011-01-16 07:00:00,24.0,1.3222222222222222,0.3723343395811319,0.3355684420543909
DK0012R,2011-01-16 07:00:00,2011-01-17 07:00:00,24.0,1.5555555555555556,0.42328338572666047,0.38032657973267137
DK0012R,2011-01-17 07:00:00,2011-01-18 07:00:00,24.0,1.2833333333333332,0.7009962002101542,0.6554071545577048
DK0012R,2011-01-18 07:00:00,2011-01-19 07:00:00,24.0,0.5211111111111112,0.08879269964877505,0.08373865019999437
DK0012R,2011-01-19 07:00:00,2011-01-20 07:00:00,24.0,0.63,0.258845087705776,0.25072204766258593
