site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2012-01-01 07:00:00,2012-01-02 07:00:00,24.0,0.057,0.30143106079101556,0.31288654244184494
DK0012R,2012-01-02 07:00:00,2012-01-03 07:00:00,24.0,0.097,0.3639785748386382,0.363900219399929
DK0012R,2012-01-03 07:00:00,2012-01-04 07:00:00,24.0,0.065,0.1992012995290755,0.19833597273588174
DK0012R,2012-01-04 07:00:00,2012-01-05 07:00:00,24.0,0.039,0.07277432176411142,0.07366438432931889
DK0012R,2012-01-05 07:00:00,2012-01-06 07:00:00,24.0,0.044,0.1893312846463918,0.18840121326446524
DK0012R,2012-01-06 07:00:00,2012-01-07 07:00:00,24.0,0.103,0.27819984179973595,0.2770274428355693
DK0012R,2012-01-07 07:00:00,2012-01-08 07:00:00,24.0,0.056,0.10395593723237506,0.1046717689669131
DK0012R,2012-01-08 07:00:00,2012-01-09 07:00:00,24.0,0.029,0.439588498764038,0.4424365865325927
DK0012R,2012-01-09 07:00:00,2012-01-10 07:00:00,24.0,0.078,0.29265834670424457,0.29393997563779345
DK0012R,2012-01-11 07:00:00,2012-01-12 07:00:00,24.0,0.087,0.15980909477472297,0.15923829079270355
DK0012R,2012-01-12 07:00:00,2012-01-13 07:00:00,24.0,0.049,0.0894212436336278,0.08893576662957658
DK0012R,2012-01-13 07:00:00,2012-01-14 07:00:00,24.0,0.047,0.11339827488183966,0.11385754664957513
DK0012R,2012-01-14 07:00:00,2012-01-15 07:00:00,24.0,0.045,0.23659158556699747,0.23698228380680075
DK0012R,2012-01-15 07:00:00,2012-01-16 07:00:00,24.0,0.093,0.43065722939491263,0.43117076424598694
DK0012R,2012-01-16 07:00:00,2012-01-17 07:00:00,24.0,0.163,0.48610367839574814,0.47220705464363094
DK0012R,2012-01-17 07:00:00,2012-01-18 07:00:00,24.0,0.109,0.7292765804958344,0.7070793156385422
DK0012R,2012-01-18 07:00:00,2012-01-19 07:00:00,24.0,0.212,0.460750547902584,0.4341529494690894
DK0012R,2012-01-19 07:00:00,2012-01-20 07:00:00,24.0,0.05,0.13484985877454272,0.13524760493040075
DK0012R,2012-01-20 07:00:00,2012-01-21 07:00:00,24.0,0.059,0.3035696144390106,0.30298894543647764
DK0012R,2012-01-21 07:00:00,2012-01-22 07:00:00,24.0,0.055,0.15876509572446337,0.15906382914841166
DK0012R,2012-01-22 07:00:00,2012-01-23 07:00:00,24.0,0.102,0.8259430593204499,0.814633347518444
DK0012R,2012-01-23 07:00:00,2012-01-24 07:00:00,24.0,0.152,0.8902534019947052,0.8917431257152558
DK0012R,2012-01-24 07:00:00,2012-01-25 07:00:00,24.0,0.237,1.1105339615821839,1.1099901688957214
DK0012R,2012-01-25 07:00:00,2012-01-26 07:00:00,24.0,0.279,1.2260097854614258,1.2166619860839845
DK0012R,2012-01-26 07:00:00,2012-01-27 07:00:00,24.0,0.47,2.422971304960251,2.410585471458435
DK0012R,2012-01-27 07:00:00,2012-01-28 07:00:00,24.0,1.874,7.055638805007935,7.04115913131714
DK0012R,2012-01-28 07:00:00,2012-01-29 07:00:00,24.0,1.706,4.567436276245117,4.55276874004364
