site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2010-08-05 00:00:00,2010-08-05 01:00:28,1.0077777777777779,2.043,1.3538917931556702,1.3536538308334352
DK0012R,2010-08-05 01:59:31,2010-08-05 03:00:00,1.0080555554133332,2.64,1.5259284426212312,1.527854693183899
DK0012R,2010-08-05 03:00:00,2010-08-05 04:00:28,1.0077777777777779,2.039,2.1685813245391845,2.17729756061554
DK0012R,2010-08-05 06:00:00,2010-08-05 07:00:28,1.0077777777777779,6.198,1.4382858447647096,1.4320142721176148
DK0012R,2010-08-05 07:59:31,2010-08-05 09:00:00,1.0080555554133332,3.549,0.8026961172294617,0.800203557343483
DK0012R,2010-08-05 09:00:00,2010-08-05 10:00:28,1.0077777777777779,2.368,0.5655106719875336,0.5636576623535156
DK0012R,2010-08-05 10:59:31,2010-08-05 12:00:00,1.0080555554133332,2.07,0.542962416408062,0.5444872734546662
DK0012R,2010-08-05 12:00:00,2010-08-05 13:00:28,1.0077777777777779,1.481,0.5626947491598129,0.5637414723157883
DK0012R,2010-08-05 13:59:31,2010-08-05 15:00:00,1.0080555554133332,1.896,0.6902732005405425,0.693368937649727
DK0012R,2010-08-05 15:00:00,2010-08-05 16:00:28,1.0077777777777779,1.691,0.9093482001686096,0.9043847840309142
DK0012R,2010-08-05 16:59:31,2010-08-05 18:00:00,1.0080555554133332,2.234,1.2337116299629214,1.233141326322556
DK0012R,2010-08-05 18:00:00,2010-08-05 19:00:28,1.0077777777777779,2.675,1.3917454763603214,1.3847595925712586
DK0012R,2010-08-05 19:59:31,2010-08-05 21:00:00,1.0080555554133332,1.552,1.5829485557556153,1.5840047521591187
DK0012R,2010-08-05 21:00:00,2010-08-05 22:00:28,1.0077777777777779,1.414,1.9547752179336548,1.9551886474227904
DK0012R,2010-08-05 22:59:31,2010-08-06 00:00:00,1.0080555554133332,1.642,2.147480796804428,2.141959731588364
DK0012R,2010-08-06 00:00:00,2010-08-06 01:00:28,1.0077777777777779,1.683,1.7956923861122132,1.7923200513839723
