site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD,EMEP_noBD,EMEP_BD,MATCH_noBD,MATCH_BD
DK0012R,2018-01-16 07:00:00,2018-01-17 07:00:00,24.0,0.125,0.05479394822928584,0.05828567125477218,0.0961625,0.09920833333333334,0.050550000000000005,0.04900833333333333
DK0012R,2018-01-17 07:00:00,2018-01-18 07:00:00,24.0,0.15,0.04760303615791292,0.04977394112903414,0.12773749999999998,0.13393333333333335,0.0388875,0.037025
DK0012R,2018-01-18 07:00:00,2018-01-19 07:00:00,24.0,0.243,0.10194964105561782,0.10576988078320088,0.19024166666666667,0.19284166666666666,0.059275,0.05757916666666666
DK0012R,2018-01-19 07:00:00,2018-01-20 07:00:00,24.0,0.262,0.10038641884514891,0.10566538788552675,0.19910833333333333,0.20367500000000002,0.07415833333333334,0.07139583333333334
DK0012R,2018-01-20 07:00:00,2018-01-21 07:00:00,24.0,0.42,0.1946868282134598,0.1990841982216168,0.29670833333333335,0.3235125,0.17759583333333331,0.17674583333333335
DK0012R,2018-01-21 07:00:00,2018-01-22 07:00:00,24.0,0.455,0.314514874203113,0.3221770889827129,0.716775,0.7389583333333333,0.5978875,0.5963958333333333
DK0012R,2018-01-22 07:00:00,2018-01-23 07:00:00,24.0,1.579,0.5542480651615741,0.5641521205970425,0.6367583333333333,0.6334291666666666,1.0725,1.071825
DK0012R,2018-01-23 07:00:00,2018-01-24 07:00:00,24.0,1.131,0.3016112989810267,0.30555248858987377,0.41331249999999997,0.4242208333333333,0.5865333333333334,0.5863166666666667
DK0012R,2018-01-24 07:00:00,2018-01-25 07:00:00,24.0,0.271,0.24932555710281493,0.25341854595077545,0.22730833333333336,0.22167916666666665,0.2775,0.27572083333333336
DK0012R,2018-01-25 07:00:00,2018-01-26 07:00:00,24.0,0.456,0.1645021062886596,0.16753575333859816,0.2458916666666667,0.23457916666666667,0.11472500000000001,0.11292083333333332
DK0012R,2018-01-26 07:00:00,2018-01-27 07:00:00,24.0,0.437,0.18042265555669657,0.18591058642788338,0.4474666666666667,0.46599999999999997,0.26151250000000004,0.2574583333333333
DK0012R,2018-01-27 07:00:00,2018-01-28 07:00:00,24.0,0.453,0.12251332152049678,0.12992901996898118,0.266225,0.2800916666666667,0.22749583333333334,0.2236041666666667
DK0012R,2018-01-28 07:00:00,2018-01-29 07:00:00,24.0,0.137,0.08093947420515309,0.09943297645257372,0.06945,0.06615416666666667,0.0834375,0.08135416666666666
DK0012R,2018-01-29 07:00:00,2018-01-30 07:00:00,24.0,0.059,0.07223754257671212,0.08174030157737798,0.03735416666666667,0.035649999999999994,0.05125833333333333,0.04953749999999999
DK0012R,2018-01-30 07:00:00,2018-01-31 07:00:00,24.0,0.181,0.1307568147844751,0.14206585318428328,0.15093333333333334,0.149525,0.08147083333333334,0.07960416666666667
DK0012R,2018-01-31 07:00:00,2018-02-01 07:00:00,24.0,0.264,0.14291088725866696,0.1436777355517378,0.11765416666666667,0.12116666666666666,0.1301625,0.1283375
DK0012R,2018-02-01 07:00:00,2018-02-02 07:00:00,24.0,0.407,0.10860360399863585,0.11332980243491982,0.34545833333333337,0.34127083333333336,0.10483333333333333,0.10390416666666669
DK0012R,2018-02-02 07:00:00,2018-02-03 07:00:00,24.0,0.326,0.06272569731453399,0.0656940542691206,0.19580833333333336,0.19813333333333336,0.13342083333333332,0.13274166666666667
DK0012R,2018-02-03 07:00:00,2018-02-04 07:00:00,24.0,0.441,0.21707841731283098,0.2203282488674357,0.1541875,0.15288333333333334,0.13344999999999999,0.13394166666666668
