site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD,EMEP_noBD,EMEP_BD,MATCH_noBD,MATCH_BD
SE0014R,2018-03-27 00:00:00,2018-03-28 00:00:00,24.0,0.03,0.018319471920300198,0.020043905867263595,0.02197916666666667,0.023137499999999995,0.01246619499999999,0.012377238999999991
SE0014R,2018-03-28 00:00:00,2018-03-29 00:00:00,24.0,0.03,0.03205520465141155,0.03782577002380036,0.04106666666666667,0.0411625,0.02708710199999999,0.027791336999999996
SE0014R,2018-03-29 00:00:00,2018-03-30 00:00:00,24.0,0.06,0.01838857884310178,0.024857850899528633,0.06110416666666666,0.06039166666666667,0.03589127499999999,0.036810486999999996
SE0014R,2018-03-30 00:00:00,2018-03-31 00:00:00,24.0,0.1,0.0180353752913139,0.027051257039327096,0.0569875,0.05812083333333334,0.051473401,0.05300295
SE0014R,2018-03-31 00:00:00,2018-04-01 00:00:00,24.0,0.11,0.02885245603077106,0.04030451949780801,0.05600416666666666,0.06020416666666667,0.051176881,0.05357127999999999
SE0014R,2018-04-01 00:00:00,2018-04-02 00:00:00,24.0,0.13,0.020392442248463555,0.025357097911331717,0.08656666666666668,0.09162916666666666,0.058063557999999994,0.068459055
SE0014R,2018-04-02 00:00:00,2018-04-03 00:00:00,24.0,0.11,0.04145048097865648,0.05240806250169867,0.0726875,0.07598333333333333,0.047571692,0.05657107399999999
SE0014R,2018-04-03 00:00:00,2018-04-04 00:00:00,24.0,0.07,0.026209263482168236,0.032234657804667874,0.03306666666666667,0.0378375,0.040885166,0.04562948599999999
SE0014R,2018-04-04 00:00:00,2018-04-05 00:00:00,24.0,0.08,0.034238855864796726,0.0419220365626923,0.0279625,0.029625000000000002,0.033553708999999994,0.03953352899999999
SE0014R,2018-04-05 00:00:00,2018-04-06 00:00:00,24.0,0.06,0.03801968154251568,0.0411996323076821,0.02679166666666667,0.02658333333333333,0.03272839499999999,0.032219369
SE0014R,2018-04-06 00:00:00,2018-04-07 00:00:00,24.0,0.03,0.10024637416254722,0.1054909889505803,0.027341666666666667,0.028045833333333336,0.079084355,0.082089091
SE0014R,2018-04-07 00:00:00,2018-04-08 00:00:00,24.0,0.08,0.05288608280025415,0.062227137230820885,0.055066666666666673,0.058587499999999994,0.050628319,0.063707322
SE0014R,2018-04-08 00:00:00,2018-04-09 00:00:00,24.0,0.13,0.11083730472858988,0.15759500910460944,0.028537500000000004,0.034645833333333334,0.04157457499999999,0.054322463999999994
SE0014R,2018-04-09 00:00:00,2018-04-10 00:00:00,24.0,0.28,0.1430180359391495,0.17569039207816117,0.130875,0.13115,0.101523506,0.10886237599999998
SE0014R,2018-04-10 00:00:00,2018-04-11 00:00:00,24.0,0.22,0.06248754669070239,0.07307936150752002,0.055837500000000005,0.060825,0.05360340299999999,0.06029487099999998
SE0014R,2018-04-11 00:00:00,2018-04-12 00:00:00,24.0,0.09,0.09087070121288293,0.09579760311417275,0.07054166666666667,0.07058333333333333,0.04665989299999999,0.046005078
SE0014R,2018-04-12 00:00:00,2018-04-13 00:00:00,24.0,0.06,0.09790719174344086,0.1168554356940835,0.0969,0.10215833333333334,0.06670958699999997,0.06376168399999999
SE0014R,2018-04-13 00:00:00,2018-04-14 00:00:00,24.0,0.13,0.17456784943506118,0.2191755380022525,0.1482125,0.1614125,0.11770361400000001,0.115944262
SE0014R,2018-04-14 00:00:00,2018-04-15 00:00:00,24.0,0.17,0.3218660077257454,0.39560943972423673,0.19347499999999998,0.21745,0.110683503,0.11809403199999997
SE0014R,2018-04-15 00:00:00,2018-04-16 00:00:00,24.0,0.21,0.13095852785982187,0.14811522552177303,0.061691666666666665,0.0582875,0.374830932,0.387460213
SE0014R,2018-04-16 00:00:00,2018-04-17 00:00:00,24.0,0.16,0.11577714618463063,0.11981117775294925,0.15659583333333335,0.14575833333333335,0.34729163699999993,0.35123288199999997
SE0014R,2018-04-17 00:00:00,2018-04-18 00:00:00,24.0,0.11,0.1051125505146756,0.10218072372958058,0.13685,0.1316375,0.146419105,0.149878505
SE0014R,2018-04-18 00:00:00,2018-04-19 00:00:00,24.0,0.23,0.15687460835970932,0.16630724083025003,0.11499166666666667,0.11687916666666666,0.13636213500000002,0.14550730599999998
SE0014R,2018-04-19 00:00:00,2018-04-20 00:00:00,24.0,0.2,0.10619294193774455,0.08734840488053852,0.133725,0.1298,0.05718635299999999,0.072037063
SE0014R,2018-04-20 00:00:00,2018-04-21 00:00:00,24.0,0.17,0.12635883961632843,0.13483275231853123,0.13814583333333336,0.13027916666666667,0.094518221,0.10218573400000001
SE0014R,2018-04-21 00:00:00,2018-04-22 00:00:00,24.0,0.11,0.09766743983976538,0.09911744955960655,0.034770833333333334,0.0350375,0.147180173,0.147217238
SE0014R,2018-04-22 00:00:00,2018-04-23 00:00:00,24.0,0.45,0.058862058587484,0.056490247719809344,0.037733333333333334,0.03872916666666667,0.11934435799999998,0.132324521
SE0014R,2018-04-23 00:00:00,2018-04-24 00:00:00,24.0,0.12,0.06659313215207302,0.07001475792367003,0.028958333333333336,0.03369166666666667,0.06737428599999999,0.06844917099999999
SE0014R,2018-04-24 00:00:00,2018-04-25 00:00:00,24.0,0.09,0.028772143213115553,0.028075997643712814,0.009183333333333333,0.009570833333333332,0.06121902499999999,0.06351211299999998
SE0014R,2018-04-25 00:00:00,2018-04-26 00:00:00,24.0,0.08,0.026971693846508788,0.02583034002467983,0.03183333333333333,0.03223333333333333,0.073682749,0.075795454
SE0014R,2018-04-26 00:00:00,2018-04-27 00:00:00,24.0,0.08,0.020935981354890318,0.02118634116111315,0.04185,0.042633333333333336,0.08875831999999999,0.09104893699999998
SE0014R,2018-04-27 00:00:00,2018-04-28 00:00:00,24.0,0.08,0.05571907329725093,0.057366054479815,0.048620833333333335,0.048341666666666665,0.08146639899999998,0.087344908
SE0014R,2018-04-28 00:00:00,2018-04-29 00:00:00,24.0,0.19,0.0907713493879884,0.09618673660278315,0.08309583333333333,0.08434583333333334,0.107298233,0.11277396899999999
SE0014R,2018-04-29 00:00:00,2018-04-30 00:00:00,24.0,0.11,0.21182401937134562,0.2386457157135009,0.13984166666666667,0.1428,0.11333241499999998,0.11178062700000001
SE0014R,2018-04-30 00:00:00,2018-05-01 00:00:00,24.0,0.16,0.13429242833264166,0.1456559310836717,0.05408749999999999,0.05727083333333333,0.062301322999999985,0.069709381
SE0014R,2018-05-01 00:00:00,2018-05-02 00:00:00,24.0,0.15,0.06695797663610421,0.08163803746171287,0.07699583333333333,0.08197916666666667,0.155213394,0.165176466
SE0014R,2018-05-02 00:00:00,2018-05-03 00:00:00,24.0,0.21,0.14869493875576179,0.15438435607736925,0.1545,0.15337916666666668,0.273492751,0.283895661
SE0014R,2018-05-03 00:00:00,2018-05-04 00:00:00,24.0,0.07,0.09466532285042101,0.10380427921652789,0.04195416666666666,0.04582083333333333,0.124271532,0.127958264
SE0014R,2018-05-04 00:00:00,2018-05-05 00:00:00,24.0,0.11,0.08418327111512418,0.08386291808716945,0.06326666666666667,0.05994583333333333,0.226830387,0.23310178499999998
SE0014R,2018-05-05 00:00:00,2018-05-06 00:00:00,24.0,0.47,0.0905434015785902,0.09542020817887031,0.12939583333333335,0.12397499999999999,0.171393502,0.18436378099999998
SE0014R,2018-05-06 00:00:00,2018-05-07 00:00:00,24.0,0.58,0.17121331036873158,0.17555956990994506,0.2394125,0.23782499999999998,0.393719256,0.41167354199999995
SE0014R,2018-05-07 00:00:00,2018-05-08 00:00:00,24.0,0.54,0.4386192674419284,0.44866223868325356,0.3467375,0.3545666666666667,0.5154506,0.551292455
SE0014R,2018-05-08 00:00:00,2018-05-09 00:00:00,24.0,0.4,0.5822160930120944,0.6137838088580966,0.3334958333333333,0.34200416666666666,0.269309348,0.305423013
SE0014R,2018-05-09 00:00:00,2018-05-10 00:00:00,24.0,0.15,0.43208755016833544,0.4568367694425583,0.1785125,0.17875,0.234594269,0.2312856
SE0014R,2018-05-10 00:00:00,2018-05-11 00:00:00,24.0,0.22,0.543267750428319,0.5428036283132434,0.17632499999999998,0.1761,0.18258960299999996,0.182436401
