site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
SE0014R,2020-01-01 00:00:00,2020-01-02 00:00:00,24.0,0.022,0.13400226133957502,0.1334681412851065
SE0014R,2020-01-02 00:00:00,2020-01-03 00:00:00,24.0,0.13,0.20212097507894033,0.20662722196742886
SE0014R,2020-01-03 00:00:00,2020-01-04 00:00:00,24.0,0.079,0.05041236193871118,0.05120382133731611
SE0014R,2020-01-05 00:00:00,2020-01-06 00:00:00,24.0,0.028,0.04797070883747184,0.04921738800965242
SE0014R,2020-01-06 00:00:00,2020-01-07 00:00:00,24.0,0.1,0.06043171265652395,0.06318376829499371
SE0014R,2020-01-07 00:00:00,2020-01-08 00:00:00,24.0,0.35,0.11632298619791859,0.11858184627199538
SE0014R,2020-01-08 00:00:00,2020-01-09 00:00:00,24.0,0.12,0.03969971461249507,0.04042909396391355
SE0014R,2020-01-09 00:00:00,2020-01-10 00:00:00,24.0,0.058,0.049622085545398216,0.051449880132488836
SE0014R,2020-01-10 00:00:00,2020-01-11 00:00:00,24.0,0.072,0.0401587050629779,0.042189706157762484
SE0014R,2020-01-11 00:00:00,2020-01-12 00:00:00,24.0,0.1,0.0891462404327839,0.09216582961358122
SE0014R,2020-01-12 00:00:00,2020-01-13 00:00:00,24.0,0.058,0.0322877877814322,0.03269895187273614
SE0014R,2020-01-13 00:00:00,2020-01-14 00:00:00,24.0,0.084,0.05622070173833512,0.05754135457247489
SE0014R,2020-01-14 00:00:00,2020-01-15 00:00:00,24.0,0.22,0.08034514656711363,0.0843235196764394
SE0014R,2020-01-15 00:00:00,2020-01-16 00:00:00,24.0,0.032,0.07209339621093118,0.07450540781043463
SE0014R,2020-01-16 00:00:00,2020-01-17 00:00:00,24.0,0.099,0.0943253349631279,0.09927999751523131
SE0014R,2020-01-17 00:00:00,2020-01-18 00:00:00,24.0,0.15,0.1604666417562961,0.16963996607616538
SE0014R,2020-01-18 00:00:00,2020-01-19 00:00:00,24.0,0.11,0.057161551236677856,0.05767617055146016
SE0014R,2020-01-20 00:00:00,2020-01-21 00:00:00,24.0,0.087,0.051825167815163664,0.05369747825209043
SE0014R,2020-01-21 00:00:00,2020-01-22 00:00:00,24.0,0.04,0.022825740371951758,0.022986717622596697
SE0014R,2020-01-22 00:00:00,2020-01-23 00:00:00,24.0,0.051,0.03225374403454356,0.03386169869961212
SE0014R,2020-01-23 00:00:00,2020-01-24 00:00:00,24.0,0.053,0.04485452561534934,0.04628951618941494
SE0014R,2020-01-24 00:00:00,2020-01-25 00:00:00,24.0,0.029,0.0276627289232611,0.027879846455678262
SE0014R,2020-01-26 00:00:00,2020-01-27 00:00:00,24.0,0.15,0.13144818573072548,0.13508361737474794
SE0014R,2020-01-27 00:00:00,2020-01-28 00:00:00,24.0,0.2,0.10633334892041975,0.10525369234785431
SE0014R,2020-01-28 00:00:00,2020-01-29 00:00:00,24.0,0.19,0.07959307061733671,0.08222406550366425
SE0014R,2020-01-29 00:00:00,2020-01-30 00:00:00,24.0,0.034,0.06406450843974942,0.06483092681558796
SE0014R,2020-01-30 00:00:00,2020-01-31 00:00:00,24.0,0.058,0.041546873932555246,0.042265167793035435
SE0014R,2020-01-31 00:00:00,2020-02-01 00:00:00,24.0,0.053,0.0501316248827427,0.05145513132650398
SE0014R,2020-02-01 00:00:00,2020-02-02 00:00:00,24.0,0.065,0.03199236591227347,0.032989672005809774
