site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD,EMEP_noBD,EMEP_BD,MATCH_noBD,MATCH_BD
SE0014R,2019-04-03 00:00:00,2019-04-04 00:00:00,24.0,0.02,2.6102958826694227,2.350843510859319,0.9050083333333333,0.8697333333333335,1.1818875,0.9304708333333332
SE0014R,2019-04-04 00:00:00,2019-04-05 00:00:00,24.0,0.56,2.147486217616246,1.8701310224670105,1.1996291666666667,1.1883125,1.065075,0.9304625000000001
SE0014R,2019-04-05 00:00:00,2019-04-06 00:00:00,24.0,0.4,2.1443841109788986,1.8716517546170834,1.466575,1.47635,1.1027500000000001,1.0164208333333333
SE0014R,2019-04-06 00:00:00,2019-04-07 00:00:00,24.0,0.65,1.9681052132146422,1.6156439730319958,2.0140041666666666,2.005541666666667,1.6127041666666668,1.3145791666666666
SE0014R,2019-04-07 00:00:00,2019-04-08 00:00:00,24.0,0.42,1.0044775222136628,0.8390404322008496,0.6234999999999999,0.5805083333333333,1.1603875,1.0539666666666667
SE0014R,2019-04-08 00:00:00,2019-04-09 00:00:00,24.0,0.12,0.3178161808106416,0.2714583766550892,0.11847083333333334,0.11477916666666667,0.26871249999999997,0.2706875
SE0014R,2019-04-09 00:00:00,2019-04-10 00:00:00,24.0,0.026,0.25032041484929274,0.23679090271417155,0.04990833333333333,0.04930833333333334,0.0692375,0.0693375
SE0014R,2019-04-10 00:00:00,2019-04-11 00:00:00,24.0,0.073,0.3772753119863898,0.3599324151527398,0.18164166666666667,0.17575416666666666,0.2046583333333333,0.2043708333333333
SE0014R,2019-04-11 00:00:00,2019-04-12 00:00:00,24.0,0.18,0.39067713924827957,0.3793260789044637,0.20458333333333334,0.20179166666666667,0.18324583333333333,0.17975
SE0014R,2019-04-12 00:00:00,2019-04-13 00:00:00,24.0,0.16,0.3059034576004845,0.29582796557876295,0.20005416666666667,0.20080833333333337,0.27532083333333335,0.25647499999999995
SE0014R,2019-04-13 00:00:00,2019-04-14 00:00:00,24.0,0.13,0.4639288340861211,0.41315612778269667,0.22262916666666666,0.2167,0.29025833333333334,0.2874291666666667
SE0014R,2019-04-14 00:00:00,2019-04-15 00:00:00,24.0,0.16,0.40246649347793156,0.34438906520230456,0.1309916666666667,0.12056666666666667,0.4831625,0.47043750000000006
SE0014R,2019-04-15 00:00:00,2019-04-16 00:00:00,24.0,0.058,0.3148318515042609,0.26222129284598045,0.10023333333333334,0.08906666666666667,0.5041875,0.500775
SE0014R,2019-04-16 00:00:00,2019-04-17 00:00:00,24.0,0.071,0.41001054996909847,0.34066135865782554,0.3081041666666667,0.2917208333333333,0.4835583333333333,0.4830208333333334
SE0014R,2019-04-17 00:00:00,2019-04-18 00:00:00,24.0,0.14,0.624834384941919,0.5220520760531646,0.2334333333333333,0.19734583333333333,0.618375,0.5997833333333333
SE0014R,2019-04-18 00:00:00,2019-04-19 00:00:00,24.0,0.13,0.4779400916355468,0.3560512773311286,0.26529583333333334,0.23227916666666668,0.8812208333333332,0.8816124999999998
SE0014R,2019-04-19 00:00:00,2019-04-20 00:00:00,24.0,0.2,0.3215922151574837,0.2835170451100873,0.6388958333333333,0.6073416666666667,0.8167,0.8021166666666666
SE0014R,2019-04-20 00:00:00,2019-04-21 00:00:00,24.0,0.19,0.5904267469077747,0.542976098035326,0.3927958333333333,0.39408333333333334,0.7083958333333333,0.708975
SE0014R,2019-04-21 00:00:00,2019-04-22 00:00:00,24.0,1.2,2.7948094789107656,2.5996053734888,2.019804166666667,2.0551333333333335,2.190975,2.1428625
SE0014R,2019-04-22 00:00:00,2019-04-23 00:00:00,24.0,0.27,0.9281914581060843,0.7810980713937873,0.896675,0.8869583333333333,0.6294875,0.5884666666666667
SE0014R,2019-04-23 00:00:00,2019-04-24 00:00:00,24.0,0.24,0.8674744997799501,0.7291786635515992,0.2485875,0.22958333333333333,0.6874791666666668,0.6568541666666667
SE0014R,2019-04-24 00:00:00,2019-04-25 00:00:00,24.0,0.79,0.9839596776331527,0.7899532407447257,0.19323749999999998,0.1987375,0.98575,0.982475
SE0014R,2019-04-25 00:00:00,2019-04-26 00:00:00,24.0,0.68,1.2082806732743718,0.9339062702399964,0.7326,0.6972208333333333,2.522183333333333,2.4202958333333333
SE0014R,2019-04-26 00:00:00,2019-04-27 00:00:00,24.0,0.93,0.6892109624005675,0.5245131576740244,0.38147916666666665,0.35084583333333336,2.4223375,2.3526375
SE0014R,2019-04-27 00:00:00,2019-04-28 00:00:00,24.0,0.28,0.4452729691270865,0.380933074161334,0.5350625,0.5230374999999999,1.0157791666666667,1.0115333333333334
SE0014R,2019-04-28 00:00:00,2019-04-29 00:00:00,24.0,0.46,0.505636513705139,0.41118576692619496,0.40234166666666676,0.3646125,1.3970000000000002,1.3827749999999999
SE0014R,2019-04-29 00:00:00,2019-04-30 00:00:00,24.0,0.51,0.4685073133016095,0.35639089159420845,0.22580833333333336,0.20757083333333334,0.6058166666666667,0.6049083333333333
