site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2012-01-01 07:00:00,2012-01-02 07:00:00,24.0,0.167,0.08757983156224707,0.07883023734172802
DK0012R,2012-01-02 07:00:00,2012-01-03 07:00:00,24.0,0.291,0.07074745505653314,0.05797709896666923
DK0012R,2012-01-03 07:00:00,2012-01-04 07:00:00,24.0,0.183,0.05535096340931946,0.04034108703227706
DK0012R,2012-01-04 07:00:00,2012-01-05 07:00:00,24.0,0.139,0.02705835451876738,0.015986405586313847
DK0012R,2012-01-05 07:00:00,2012-01-06 07:00:00,24.0,0.057,0.07120386678169709,0.0641539064312842
DK0012R,2012-01-06 07:00:00,2012-01-07 07:00:00,24.0,0.205,0.06710612081306047,0.0576653863004408
DK0012R,2012-01-07 07:00:00,2012-01-08 07:00:00,24.0,0.194,0.07216616279602045,0.05427859182596201
DK0012R,2012-01-08 07:00:00,2012-01-09 07:00:00,24.0,0.101,0.24854506404615936,0.20649026306569573
DK0012R,2012-01-09 07:00:00,2012-01-10 07:00:00,24.0,0.146,0.042783915210836486,0.03824760891638688
DK0012R,2012-01-11 07:00:00,2012-01-12 07:00:00,24.0,0.174,0.0580308285236358,0.04241844170149408
DK0012R,2012-01-12 07:00:00,2012-01-13 07:00:00,24.0,0.185,0.012891742317650197,0.009080065834639746
DK0012R,2012-01-13 07:00:00,2012-01-14 07:00:00,24.0,0.196,0.007222865255984426,0.0056090815930911865
DK0012R,2012-01-14 07:00:00,2012-01-15 07:00:00,24.0,0.126,0.07151251571252935,0.05598063948160029
DK0012R,2012-01-15 07:00:00,2012-01-16 07:00:00,24.0,0.446,0.12261134350065139,0.10006454142104826
DK0012R,2012-01-16 07:00:00,2012-01-17 07:00:00,24.0,0.132,0.05850661137362471,0.0543043144126748
DK0012R,2012-01-17 07:00:00,2012-01-18 07:00:00,24.0,0.072,0.04354991770759218,0.04108274555794887
DK0012R,2012-01-18 07:00:00,2012-01-19 07:00:00,24.0,0.16,0.058870082270363285,0.051098437879187907
DK0012R,2012-01-19 07:00:00,2012-01-20 07:00:00,24.0,0.23,0.05770968707095824,0.04124142779305571
DK0012R,2012-01-20 07:00:00,2012-01-21 07:00:00,24.0,0.232,0.07893081778364248,0.06882026602450751
DK0012R,2012-01-21 07:00:00,2012-01-22 07:00:00,24.0,0.111,0.06433085511060424,0.053811172595098544
DK0012R,2012-01-22 07:00:00,2012-01-23 07:00:00,24.0,0.052,0.05603583975214504,0.051426145096383914
DK0012R,2012-01-23 07:00:00,2012-01-24 07:00:00,24.0,0.055,0.19809595751110462,0.1850951927417516
DK0012R,2012-01-24 07:00:00,2012-01-25 07:00:00,24.0,0.024,0.13654028935253612,0.11183424427136772
DK0012R,2012-01-25 07:00:00,2012-01-26 07:00:00,24.0,0.207,0.27702047889716924,0.24029840452954168
DK0012R,2012-01-26 07:00:00,2012-01-27 07:00:00,24.0,0.041,0.13991658645581448,0.11289076152184972
DK0012R,2012-01-27 07:00:00,2012-01-28 07:00:00,24.0,0.016,0.023705632327273417,0.01600700108226382
DK0012R,2012-01-28 07:00:00,2012-01-29 07:00:00,24.0,0.004,0.007693434856408196,0.006371890119677333
DK0012R,2012-01-29 07:00:00,2012-01-30 07:00:00,24.0,0.004,0.07107712245039635,0.057929030211763405
DK0012R,2012-01-30 07:00:00,2012-01-31 07:00:00,24.0,0.039,0.07842752789739511,0.0630485253791883
DK0012R,2012-01-31 07:00:00,2012-02-01 07:00:00,24.0,0.055,0.11683247168488796,0.10479261310115451
DK0012R,2012-02-01 07:00:00,2012-02-02 07:00:00,24.0,0.035,0.06545898166939611,0.058791169401369914
DK0012R,2012-02-02 07:00:00,2012-02-03 07:00:00,24.0,0.018,0.040795496910018776,0.032200929140006114
DK0012R,2012-02-03 07:00:00,2012-02-04 07:00:00,24.0,0.041,0.026390619993042125,0.020436991996420472
DK0012R,2012-02-04 07:00:00,2012-02-05 07:00:00,24.0,0.034,0.07016356093925417,0.05426202709387515
DK0012R,2012-02-05 07:00:00,2012-02-06 07:00:00,24.0,0.003,0.10310404413687524,0.02156263783642549
DK0012R,2012-02-06 07:00:00,2012-02-07 07:00:00,24.0,0.009,0.17443546698674553,0.12549652771430084
DK0012R,2012-02-15 07:00:00,2012-02-16 07:00:00,24.0,0.142,0.08310776921406382,0.07831155711032443
DK0012R,2012-02-16 07:00:00,2012-02-17 07:00:00,24.0,0.419,0.0979409819793328,0.08237522732676932
DK0012R,2012-02-17 07:00:00,2012-02-18 07:00:00,24.0,0.405,0.08502184609398239,0.07382261000003659
DK0012R,2012-02-18 07:00:00,2012-02-19 07:00:00,24.0,0.865,0.0674750807084515,0.06045064649444067
DK0012R,2012-02-19 07:00:00,2012-02-20 07:00:00,24.0,0.122,0.06280471601083869,0.051664640307202865
DK0012R,2012-02-20 07:00:00,2012-02-21 07:00:00,24.0,0.536,0.07852783034250133,0.06141788824573154
DK0012R,2012-02-21 07:00:00,2012-02-22 07:00:00,24.0,0.333,0.055739218722581786,0.04659773810863486
DK0012R,2012-02-22 07:00:00,2012-02-23 07:00:00,24.0,0.287,0.04094694680961773,0.0326342110762139
DK0012R,2012-02-23 07:00:00,2012-02-24 07:00:00,24.0,0.381,0.08597096052028234,0.062300415164343946
DK0012R,2012-02-24 07:00:00,2012-02-25 07:00:00,24.0,0.411,0.08096362861923867,0.053959309822134614
DK0012R,2012-02-25 07:00:00,2012-02-26 07:00:00,24.0,0.369,0.06586292078934604,0.049602408089032324
DK0012R,2012-02-26 07:00:00,2012-02-27 07:00:00,24.0,0.306,0.10292612499440083,0.08156175322744057
DK0012R,2012-02-27 07:00:00,2012-02-28 07:00:00,24.0,0.23,0.09466525500815355,0.07931170760828994
DK0012R,2012-02-28 07:00:00,2012-02-29 07:00:00,24.0,0.709,0.05093965638909483,0.03542067214508534
DK0012R,2012-02-29 07:00:00,2012-03-01 07:00:00,24.0,0.694,0.07784440915647887,0.0562020493951998
DK0012R,2012-03-01 07:00:00,2012-03-02 07:00:00,24.0,0.691,0.07922577805843199,0.06503823156695805
DK0012R,2012-03-02 07:00:00,2012-03-03 07:00:00,24.0,0.378,0.40997800890028474,0.3286788710880279
DK0012R,2012-03-03 07:00:00,2012-03-04 07:00:00,24.0,0.205,0.6061959776595235,0.44784003053635363
DK0012R,2012-03-04 07:00:00,2012-03-05 07:00:00,24.0,0.09,0.3241575906476378,0.2742286753302812
DK0012R,2012-03-05 07:00:00,2012-03-06 07:00:00,24.0,0.133,0.5190808807718753,0.3968183130794764
DK0012R,2012-03-06 07:00:00,2012-03-07 07:00:00,24.0,0.23,0.43361291865542534,0.2279847406297922
DK0012R,2012-03-07 07:00:00,2012-03-08 07:00:00,24.0,3.601,0.546408152695559,0.23920113013938069
DK0012R,2012-03-08 07:00:00,2012-03-09 07:00:00,24.0,0.984,0.1994861905530095,0.1644446930520981
DK0012R,2012-03-09 07:00:00,2012-03-10 07:00:00,24.0,1.542,0.15882686800919468,0.12771316973865024
DK0012R,2012-03-10 07:00:00,2012-03-11 07:00:00,24.0,1.0,0.20512603386364872,0.15657561386335636
DK0012R,2012-03-11 07:00:00,2012-03-12 07:00:00,24.0,0.922,0.1224526760859042,0.08588420369978987
DK0012R,2012-03-12 07:00:00,2012-03-13 07:00:00,24.0,1.507,0.09129354411579664,0.07142118842199437
DK0012R,2012-03-14 07:00:00,2012-03-15 07:00:00,24.0,2.354,0.22556842465934338,0.1745035159337799
DK0012R,2012-03-15 07:00:00,2012-03-16 07:00:00,24.0,2.476,0.5416270364628732,0.39857526855669906
DK0012R,2012-03-16 07:00:00,2012-03-17 07:00:00,24.0,7.652,0.7776883318581339,0.48617445377116547
DK0012R,2012-03-17 07:00:00,2012-03-18 07:00:00,24.0,4.805,0.2512064293934032,0.20122248921044164
DK0012R,2012-03-18 07:00:00,2012-03-19 07:00:00,24.0,5.585,0.3797250277782231,0.28647023408403616
DK0012R,2012-03-19 07:00:00,2012-03-20 07:00:00,24.0,1.799,0.2358999832136929,0.19476163221865886
DK0012R,2012-03-20 07:00:00,2012-03-21 07:00:00,24.0,2.266,0.3516162426662445,0.27043743807375425
DK0012R,2012-03-21 07:00:00,2012-03-22 07:00:00,24.0,4.494,0.4561009314060211,0.3611321433734893
DK0012R,2012-03-22 07:00:00,2012-03-23 07:00:00,24.0,4.687,0.4349037404989451,0.33556848025593905
DK0012R,2012-03-23 07:00:00,2012-03-24 07:00:00,24.0,2.021,0.09039037800533689,0.07410662967361502
DK0012R,2012-03-24 07:00:00,2012-03-25 07:00:00,24.0,3.595,0.20549655448213913,0.15463626564675936
DK0012R,2012-03-25 07:00:00,2012-03-26 07:00:00,24.0,1.393,0.14135164896845812,0.12627416049979623
DK0012R,2012-03-26 07:00:00,2012-03-27 07:00:00,24.0,7.991,0.5520538712202012,0.44088357114456594
DK0012R,2012-03-27 07:00:00,2012-03-28 07:00:00,24.0,6.079,0.43064050903096796,0.34209113603025676
DK0012R,2012-03-28 07:00:00,2012-03-29 07:00:00,24.0,3.051,0.3199319784073531,0.24877158505074673
DK0012R,2012-03-29 07:00:00,2012-03-30 07:00:00,24.0,2.351,0.08470031655039634,0.07116030116660514
DK0012R,2012-03-30 07:00:00,2012-03-31 07:00:00,24.0,1.536,0.1213056037224456,0.0996378496431186
DK0012R,2012-03-31 07:00:00,2012-04-01 07:00:00,24.0,0.682,0.3252007593106478,0.27539424387078726
DK0012R,2012-04-01 07:00:00,2012-04-02 07:00:00,24.0,0.927,0.2256303418436646,0.16593240834433579
DK0012R,2012-04-02 07:00:00,2012-04-03 07:00:00,24.0,1.358,0.6147168994379043,0.5142666118549183
DK0012R,2012-04-03 07:00:00,2012-04-04 07:00:00,24.0,1.237,0.6770606945313514,0.5577968246516585
DK0012R,2012-04-04 07:00:00,2012-04-05 07:00:00,24.0,1.044,0.2521403336201608,0.21924578241067003
DK0012R,2012-04-05 07:00:00,2012-04-06 07:00:00,24.0,2.344,0.9054056148219108,0.7665412309128046
DK0012R,2012-04-06 07:00:00,2012-04-07 07:00:00,24.0,0.805,0.26213813691582527,0.20032940522495654
DK0012R,2012-04-07 07:00:00,2012-04-08 07:00:00,24.0,0.274,0.094399398697894,0.06734313170962959
DK0012R,2012-04-08 07:00:00,2012-04-09 07:00:00,24.0,1.29,1.7246161512264608,1.3822995947644114
DK0012R,2012-04-09 07:00:00,2012-04-10 07:00:00,24.0,1.716,1.2992584317445754,0.9142390116405488
DK0012R,2012-04-10 07:00:00,2012-04-11 07:00:00,24.0,2.495,1.3841457844555378,0.9730400584894419
DK0012R,2012-04-11 07:00:00,2012-04-12 07:00:00,24.0,1.387,1.3373690985126794,1.0648932545493541
DK0012R,2012-04-12 07:00:00,2012-04-13 07:00:00,24.0,1.076,0.3172032103405893,0.22464151971563692
DK0012R,2012-04-13 07:00:00,2012-04-14 07:00:00,24.0,1.64,0.5305793519859016,0.4171287746214867
DK0012R,2012-04-14 07:00:00,2012-04-15 07:00:00,24.0,1.505,2.3806597741377353,2.0520518404710293
DK0012R,2012-04-15 07:00:00,2012-04-16 07:00:00,24.0,1.274,1.662345678435564,1.3907981324607135
DK0012R,2012-04-16 07:00:00,2012-04-17 07:00:00,24.0,1.197,0.6881200942724943,0.5767110065370799
DK0012R,2012-04-17 07:00:00,2012-04-18 07:00:00,24.0,1.627,1.141263557922244,0.8499823772132397
DK0012R,2012-04-18 07:00:00,2012-04-19 07:00:00,24.0,2.088,1.1095637799686193,0.7997343767911196
DK0012R,2012-04-19 07:00:00,2012-04-20 07:00:00,24.0,1.169,0.4839070278859139,0.2830115319609641
DK0012R,2012-04-20 07:00:00,2012-04-21 07:00:00,24.0,0.936,0.18457637650363143,0.15118977448746554
DK0012R,2012-04-21 07:00:00,2012-04-22 07:00:00,24.0,0.76,0.5005231401345133,0.3615475332003831
DK0012R,2012-04-22 07:00:00,2012-04-23 07:00:00,24.0,1.043,0.9173087105745076,0.6612182753840088
DK0012R,2012-04-23 07:00:00,2012-04-24 07:00:00,24.0,1.133,0.5550338434624672,0.38643723770141597
DK0012R,2012-04-24 07:00:00,2012-04-25 07:00:00,24.0,0.768,0.3640664516022802,0.2845624065631628
DK0012R,2012-04-25 07:00:00,2012-04-26 07:00:00,24.0,0.998,0.6976362048581243,0.44964626196041707
DK0012R,2012-04-26 07:00:00,2012-04-27 07:00:00,24.0,1.67,1.1144039024966956,0.6471736638051272
DK0012R,2012-04-27 07:00:00,2012-04-28 07:00:00,24.0,1.49,0.6954372898709774,0.5057598783156275
DK0012R,2012-04-28 07:00:00,2012-04-29 07:00:00,24.0,0.691,0.2893887879483401,0.22195374108158047
DK0012R,2012-04-29 07:00:00,2012-04-30 07:00:00,24.0,0.846,0.5425802610075474,0.45395117435514926
DK0012R,2012-04-30 07:00:00,2012-05-01 07:00:00,24.0,0.805,0.5650835407537222,0.42790829417198895
DK0012R,2012-05-01 07:00:00,2012-05-02 07:00:00,24.0,0.655,0.5532705866628885,0.46898415921688086
DK0012R,2012-05-02 07:00:00,2012-05-03 07:00:00,24.0,1.035,0.3398549672615528,0.29523627407103775
DK0012R,2012-05-03 07:00:00,2012-05-04 07:00:00,24.0,1.638,0.5418661538526416,0.45191347100585694
DK0012R,2012-05-04 07:00:00,2012-05-05 07:00:00,24.0,1.054,0.24826392771497366,0.20443991804167627
DK0012R,2012-05-05 07:00:00,2012-05-06 07:00:00,24.0,0.464,0.14986987914860242,0.12229392499595874
DK0012R,2012-05-06 07:00:00,2012-05-07 07:00:00,24.0,0.371,0.12624493824854488,0.10974165846079582
DK0012R,2012-05-07 07:00:00,2012-05-08 07:00:00,24.0,0.764,0.33405187336295844,0.29088308780670163
DK0012R,2012-05-08 07:00:00,2012-05-09 07:00:00,24.0,1.196,0.5092890054529905,0.3582173295328021
DK0012R,2012-05-09 07:00:00,2012-05-10 07:00:00,24.0,2.003,0.517467786065489,0.3685131674073636
DK0012R,2012-05-10 07:00:00,2012-05-11 07:00:00,24.0,1.273,0.38633477765128016,0.24303946852400893
DK0012R,2012-05-11 07:00:00,2012-05-12 07:00:00,24.0,0.422,0.10714462636169042,0.0625261728283576
DK0012R,2012-05-12 07:00:00,2012-05-13 07:00:00,24.0,0.372,0.07565828911051148,0.056346650677733034
DK0012R,2012-05-13 07:00:00,2012-05-14 07:00:00,24.0,0.73,0.4470262727560103,0.33040016859583554
DK0012R,2012-05-14 07:00:00,2012-05-15 07:00:00,24.0,0.996,0.6427234923708439,0.49531119853228334
DK0012R,2012-05-15 07:00:00,2012-05-16 07:00:00,24.0,0.547,0.31866169399227945,0.23486322757804765
DK0012R,2012-05-16 07:00:00,2012-05-17 07:00:00,24.0,0.457,0.10187024879351252,0.07308694456085557
DK0012R,2012-05-17 07:00:00,2012-05-18 07:00:00,24.0,0.413,0.07917188598379486,0.0600898809231817
DK0012R,2012-05-18 07:00:00,2012-05-19 07:00:00,24.0,0.694,0.5300003203503788,0.42487026478171347
DK0012R,2012-05-19 07:00:00,2012-05-20 07:00:00,24.0,0.613,0.5767915011572838,0.4756334658265114
DK0012R,2012-05-20 07:00:00,2012-05-21 07:00:00,24.0,1.296,0.6958080543982982,0.542771352699697
DK0012R,2012-05-21 07:00:00,2012-05-22 07:00:00,24.0,1.576,0.3953966786411404,0.26726521907180545
DK0012R,2012-05-22 07:00:00,2012-05-23 07:00:00,24.0,1.774,0.348458859488666,0.2661468728917837
DK0012R,2012-05-23 07:00:00,2012-05-24 07:00:00,24.0,1.007,0.6901516109961271,0.5761751737645269
DK0012R,2012-05-24 07:00:00,2012-05-25 07:00:00,24.0,0.817,0.3976668425533176,0.33622853129968044
DK0012R,2012-05-25 07:00:00,2012-05-26 07:00:00,24.0,1.373,0.44101987113863234,0.37515228460550304
DK0012R,2012-05-26 07:00:00,2012-05-27 07:00:00,24.0,1.354,0.48335305793881417,0.4174830353435874
DK0012R,2012-05-27 07:00:00,2012-05-28 07:00:00,24.0,1.065,0.37164225014165037,0.2966297490896284
DK0012R,2012-05-28 07:00:00,2012-05-29 07:00:00,24.0,1.175,0.35009290742203597,0.2540004888767749
DK0012R,2012-05-29 07:00:00,2012-05-30 07:00:00,24.0,0.65,0.20983849639117713,0.16000389756646005
DK0012R,2012-05-30 07:00:00,2012-05-31 07:00:00,24.0,0.638,0.2179652238503098,0.17426249838519836
DK0012R,2012-05-31 07:00:00,2012-06-01 07:00:00,24.0,0.862,0.1721928707845509,0.13360920772776
DK0012R,2012-06-01 07:00:00,2012-06-02 07:00:00,24.0,0.401,0.04354569638474139,0.026891814606356697
DK0012R,2012-06-02 07:00:00,2012-06-03 07:00:00,24.0,0.556,0.15579926712377454,0.1107132929873978
