site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2020-01-01 07:00:00,2020-01-02 07:00:00,24.0,1.107,1.3949253207717158,1.2429640706886544
DK0012R,2020-01-02 07:00:00,2020-01-03 07:00:00,24.0,2.318,2.305418707423806,2.0899253612333535
DK0012R,2020-01-03 07:00:00,2020-01-04 07:00:00,24.0,0.23,0.014468974136815034,0.010647729290021548
DK0012R,2020-01-04 07:00:00,2020-01-05 07:00:00,24.0,0.048,0.00040046652378674,0.00015104988245548333
DK0012R,2020-01-05 07:00:00,2020-01-06 07:00:00,24.0,0.552,0.05063688520369342,0.03855273403918708
DK0012R,2020-01-06 07:00:00,2020-01-07 07:00:00,24.0,1.757,1.589994060102552,1.504229185243994
DK0012R,2020-01-07 07:00:00,2020-01-08 07:00:00,24.0,1.298,0.5554728882402926,0.5218431967938691
DK0012R,2020-01-08 07:00:00,2020-01-09 07:00:00,24.0,0.39,0.027631736347877783,0.02332144946545633
DK0012R,2020-01-09 07:00:00,2020-01-10 07:00:00,24.0,0.325,0.5764901931199432,0.5227230955380201
DK0012R,2020-01-10 07:00:00,2020-01-11 07:00:00,24.0,0.682,0.09294883131599507,0.07317345050533756
DK0012R,2020-01-11 07:00:00,2020-01-12 07:00:00,24.0,0.974,0.5766853734593559,0.5370493900409015
DK0012R,2020-01-12 07:00:00,2020-01-13 07:00:00,24.0,0.382,0.03484937698900282,0.028550643866757635
DK0012R,2020-01-13 07:00:00,2020-01-14 07:00:00,24.0,1.086,0.8202642536656558,0.7307121721360833
DK0012R,2020-01-14 07:00:00,2020-01-15 07:00:00,24.0,0.555,0.4543407550320029,0.33363672287106505
DK0012R,2020-01-15 07:00:00,2020-01-16 07:00:00,24.0,0.333,0.2603114970510732,0.1644133185693481
DK0012R,2020-01-16 07:00:00,2020-01-17 07:00:00,24.0,1.076,0.9129856532728672,0.7956643216231466
DK0012R,2020-01-17 07:00:00,2020-01-18 07:00:00,24.0,1.446,1.3287009870897606,1.119087011368852
DK0012R,2020-01-18 07:00:00,2020-01-19 07:00:00,24.0,0.098,0.003608928597127589,0.001808627502014602
DK0012R,2020-01-19 07:00:00,2020-01-20 07:00:00,24.0,0.2,0.012971815766143528,0.009721172446732138
DK0012R,2020-01-20 07:00:00,2020-01-21 07:00:00,24.0,0.461,0.10851190754525357,0.07578743814297009
DK0012R,2020-01-21 07:00:00,2020-01-22 07:00:00,24.0,0.19,0.0018716785761199882,0.0012145344482071595
DK0012R,2020-01-22 07:00:00,2020-01-23 07:00:00,24.0,0.252,0.030543796474849227,0.024792008192806973
DK0012R,2020-01-23 07:00:00,2020-01-24 07:00:00,24.0,0.292,0.06831309474590226,0.060576497490592206
DK0012R,2020-01-24 07:00:00,2020-01-25 07:00:00,24.0,0.353,0.01684197637066236,0.013829328974983549
DK0012R,2020-01-25 07:00:00,2020-01-26 07:00:00,24.0,1.025,0.33664945455178613,0.3009113342382758
DK0012R,2020-01-26 07:00:00,2020-01-27 07:00:00,24.0,2.753,3.9305058897709846,3.6606964034068583
DK0012R,2020-01-27 07:00:00,2020-01-28 07:00:00,24.0,1.966,1.331633156492114,1.217938292838335
DK0012R,2020-01-28 07:00:00,2020-01-29 07:00:00,24.0,0.687,0.34557558081886725,0.3078371547917648
DK0012R,2020-01-29 07:00:00,2020-01-30 07:00:00,24.0,0.159,0.0020527039709666455,0.0012427846965497769
DK0012R,2020-01-30 07:00:00,2020-01-31 07:00:00,24.0,0.363,0.07449622063133805,0.06586522155830911
DK0012R,2020-01-31 07:00:00,2020-02-01 07:00:00,24.0,0.25,0.10307627427857702,0.08487430721154927
DK0012R,2020-02-01 07:00:00,2020-02-02 07:00:00,24.0,0.291,0.021996307875936,0.017018261456935087
DK0012R,2020-02-02 07:00:00,2020-02-03 07:00:00,24.0,0.166,0.006132170289967443,0.004574610931843518
DK0012R,2020-02-03 07:00:00,2020-02-04 07:00:00,24.0,0.32,0.08534477856625672,0.07976720191111981
DK0012R,2020-02-04 07:00:00,2020-02-05 07:00:00,24.0,0.127,0.03147922831558905,0.0251843940928269
DK0012R,2020-02-05 07:00:00,2020-02-06 07:00:00,24.0,0.157,0.0032746342296748943,0.0019138636340196805
DK0012R,2020-02-06 07:00:00,2020-02-07 07:00:00,24.0,0.389,0.04485515244022403,0.037246629427656476
DK0012R,2020-02-07 07:00:00,2020-02-08 07:00:00,24.0,0.921,0.7506082094758749,0.6605986551098525
DK0012R,2020-02-08 07:00:00,2020-02-09 07:00:00,24.0,2.441,3.2005563190317154,2.9702203557753557
DK0012R,2020-02-09 07:00:00,2020-02-10 07:00:00,24.0,0.543,0.30430265734951295,0.26088093509807847
DK0012R,2020-02-10 07:00:00,2020-02-11 07:00:00,24.0,0.066,0.0003423074061834048,0.00019829135897684612
DK0012R,2020-02-11 07:00:00,2020-02-12 07:00:00,24.0,0.093,1.820559669319992e-05,5.015316888693043e-06
DK0012R,2020-02-12 07:00:00,2020-02-13 07:00:00,24.0,0.097,4.047513255721854e-05,3.977536783538693e-05
DK0012R,2020-02-13 07:00:00,2020-02-14 07:00:00,24.0,0.563,1.4049141904713756,1.3007031240778772
DK0012R,2020-02-14 07:00:00,2020-02-15 07:00:00,24.0,1.366,1.8958211513316634,1.6537192187589405
DK0012R,2020-02-15 07:00:00,2020-02-16 07:00:00,24.0,0.953,1.3842545029318334,1.2192112192356588
DK0012R,2020-02-16 07:00:00,2020-02-17 07:00:00,24.0,0.114,0.05091559510209597,0.022882090802601483
DK0012R,2020-02-17 07:00:00,2020-02-18 07:00:00,24.0,0.146,0.02445271131894076,0.012875694664049553
DK0012R,2020-02-18 07:00:00,2020-02-19 07:00:00,24.0,0.24,0.03018608418614886,0.018795554783328446
DK0012R,2020-02-19 07:00:00,2020-02-20 07:00:00,24.0,0.145,0.1130990532454012,0.09766614013746805
DK0012R,2020-02-20 07:00:00,2020-02-21 07:00:00,24.0,0.556,0.564741596805871,0.5086046016029836
DK0012R,2020-02-21 07:00:00,2020-02-22 07:00:00,24.0,0.181,0.07298619032401095,0.049975957676867126
DK0012R,2020-02-22 07:00:00,2020-02-23 07:00:00,24.0,0.045,0.0012492376562413781,0.0005894238994287973
DK0012R,2020-02-23 07:00:00,2020-02-24 07:00:00,24.0,0.054,7.035159242500089e-05,3.3483406050608885e-05
DK0012R,2020-02-24 07:00:00,2020-02-25 07:00:00,24.0,0.084,0.09721778191575903,0.07377943494228738
DK0012R,2020-02-26 07:00:00,2020-02-27 07:00:00,24.0,0.182,0.1711708922901749,0.13143367006294418
DK0012R,2020-02-27 07:00:00,2020-02-28 07:00:00,24.0,0.597,0.3494506333536654,0.3024876436153426
DK0012R,2020-02-28 07:00:00,2020-02-29 07:00:00,24.0,0.393,0.7300571184174004,0.6265519192709949
DK0012R,2020-02-29 07:00:00,2020-03-01 07:00:00,24.0,0.3,0.5599599900777265,0.42432024966139337
DK0012R,2020-03-01 07:00:00,2020-03-02 07:00:00,24.0,0.3,1.0295635890549422,0.9521659438744187
DK0012R,2020-03-02 07:00:00,2020-03-03 07:00:00,24.0,0.733,2.3877702608829736,2.1890257488769294
DK0012R,2020-03-03 07:00:00,2020-03-04 07:00:00,24.0,1.036,1.0126803649538756,0.842207662936449
DK0012R,2020-03-04 07:00:00,2020-03-05 07:00:00,24.0,0.691,0.35281173572212454,0.2969653472048044
DK0012R,2020-03-05 07:00:00,2020-03-06 07:00:00,24.0,1.613,1.9224964978189767,1.7215548899558932
DK0012R,2020-03-06 07:00:00,2020-03-07 07:00:00,24.0,1.917,3.1775286747097966,2.649809149532318
DK0012R,2020-03-07 07:00:00,2020-03-08 07:00:00,24.0,1.556,2.654869195151329,2.32954989818573
DK0012R,2020-03-08 07:00:00,2020-03-09 07:00:00,24.0,1.396,1.8979948168444636,1.7303710040259361
DK0012R,2020-03-09 07:00:00,2020-03-10 07:00:00,24.0,1.102,1.5656003678166865,1.3536251798564196
DK0012R,2020-03-10 07:00:00,2020-03-11 07:00:00,24.0,0.429,0.2229222032957449,0.17472615936562494
DK0012R,2020-03-11 07:00:00,2020-03-12 07:00:00,24.0,0.385,0.4357466788986641,0.36955962704497675
DK0012R,2020-03-12 07:00:00,2020-03-13 07:00:00,24.0,0.18,0.05436681662917386,0.03844411948155737
DK0012R,2020-03-13 07:00:00,2020-03-14 07:00:00,24.0,0.135,0.003292609564310304,0.0013551084091074095
DK0012R,2020-03-14 07:00:00,2020-03-15 07:00:00,24.0,0.303,0.5621375476839207,0.5327230440980033
DK0012R,2020-03-15 07:00:00,2020-03-16 07:00:00,24.0,0.723,1.3560146312785148,1.1922329891502859
DK0012R,2020-03-16 07:00:00,2020-03-17 07:00:00,24.0,0.419,0.13192412369971154,0.10325721449267344
DK0012R,2020-03-17 07:00:00,2020-03-18 07:00:00,24.0,1.229,0.9461519877398015,0.7925933604732155
DK0012R,2020-03-18 07:00:00,2020-03-19 07:00:00,24.0,0.462,0.100092706202818,0.07095836130775851
DK0012R,2020-03-19 07:00:00,2020-03-20 07:00:00,24.0,0.273,0.07394498608786369,0.05846939379148641
DK0012R,2020-03-20 07:00:00,2020-03-21 07:00:00,24.0,0.166,0.06790855800185343,0.045096662814486675
DK0012R,2020-03-21 07:00:00,2020-03-22 07:00:00,24.0,0.157,0.08585492189094412,0.06837331789867943
DK0012R,2020-03-22 07:00:00,2020-03-23 07:00:00,24.0,0.187,0.15450754451766605,0.13452685641333453
DK0012R,2020-03-23 07:00:00,2020-03-24 07:00:00,24.0,0.528,0.6209369995951652,0.5920076369440556
DK0012R,2020-03-24 07:00:00,2020-03-25 07:00:00,24.0,0.979,1.1998459836626052,1.1599692466199398
DK0012R,2020-03-25 07:00:00,2020-03-26 07:00:00,24.0,1.508,1.3445859681928158,1.277266991621256
DK0012R,2020-03-26 07:00:00,2020-03-27 07:00:00,24.0,1.307,1.722721109211445,1.6248472685241702
DK0012R,2020-03-27 07:00:00,2020-03-28 07:00:00,24.0,2.496,2.2651552565693853,2.03788032463789
DK0012R,2020-03-28 07:00:00,2020-03-29 07:00:00,24.0,1.416,0.34572988465026944,0.2906092235429351
DK0012R,2020-03-29 07:00:00,2020-03-30 07:00:00,24.0,0.122,0.008324612917627266,0.006217794440327037
DK0012R,2020-03-30 07:00:00,2020-03-31 07:00:00,24.0,0.157,0.009223994497005816,0.0067514572621053094
DK0012R,2020-03-31 07:00:00,2020-04-01 07:00:00,24.0,0.318,0.1453540209347009,0.13152438469039732
DK0012R,2020-04-01 07:00:00,2020-04-02 07:00:00,24.0,0.271,0.0022620294412122625,0.0012081810143861
DK0012R,2020-04-02 07:00:00,2020-04-03 07:00:00,24.0,0.189,0.012901940407260011,0.009202494091633108
DK0012R,2020-04-03 07:00:00,2020-04-04 07:00:00,24.0,0.155,0.02662894080861578,0.021547817599753803
DK0012R,2020-04-04 07:00:00,2020-04-05 07:00:00,24.0,1.524,2.3477937344005704,2.2084530443838237
DK0012R,2020-04-05 07:00:00,2020-04-06 07:00:00,24.0,0.925,1.2727525767815113,1.2052703781580927
DK0012R,2020-04-06 07:00:00,2020-04-07 07:00:00,24.0,2.166,2.3091093238276246,2.1016707374298575
DK0012R,2020-04-07 07:00:00,2020-04-08 07:00:00,24.0,0.367,0.5930371991159941,0.5635095634243945
DK0012R,2020-04-08 07:00:00,2020-04-09 07:00:00,24.0,0.936,0.9473272204895503,0.8839447747105268
DK0012R,2020-04-09 07:00:00,2020-04-10 07:00:00,24.0,0.272,0.14168712004047343,0.13082933736372498
DK0012R,2020-04-10 07:00:00,2020-04-11 07:00:00,24.0,0.617,0.37167375178262585,0.33718316423878064
DK0012R,2020-04-11 07:00:00,2020-04-12 07:00:00,24.0,0.993,1.7812974381688236,1.720105662585348
DK0012R,2020-04-12 07:00:00,2020-04-13 07:00:00,24.0,0.647,1.1077023069522267,1.0528338868432316
DK0012R,2020-04-13 07:00:00,2020-04-14 07:00:00,24.0,0.081,0.0013746957135592128,0.001008882422589125
DK0012R,2020-04-14 07:00:00,2020-04-15 07:00:00,24.0,0.343,0.12575342759248734,0.11381589959648952
DK0012R,2020-04-15 07:00:00,2020-04-16 07:00:00,24.0,0.679,0.07626970859029232,0.05971342112502934
DK0012R,2020-04-16 07:00:00,2020-04-17 07:00:00,24.0,0.245,0.008933864714131233,0.006492980150084375
DK0012R,2020-04-17 07:00:00,2020-04-18 07:00:00,24.0,0.284,0.008788017406696354,0.0071989309738511335
DK0012R,2020-04-18 07:00:00,2020-04-19 07:00:00,24.0,0.229,0.23822302817122074,0.21493395870432075
DK0012R,2020-04-19 07:00:00,2020-04-20 07:00:00,24.0,0.261,0.06984602985505937,0.05021552285528381
DK0012R,2020-04-20 07:00:00,2020-04-21 07:00:00,24.0,0.415,0.5971045859489776,0.5595648006541748
DK0012R,2020-04-21 07:00:00,2020-04-22 07:00:00,24.0,0.343,0.9632732927259804,0.8848942252874373
DK0012R,2020-04-22 07:00:00,2020-04-23 07:00:00,24.0,0.396,0.39694931999590244,0.32999952981349073
DK0012R,2020-04-23 07:00:00,2020-04-24 07:00:00,24.0,0.903,1.219191131296754,1.1532159581577777
DK0012R,2020-04-24 07:00:00,2020-04-25 07:00:00,24.0,0.676,0.4661480081027152,0.40632497014833263
DK0012R,2020-04-25 07:00:00,2020-04-26 07:00:00,24.0,0.325,0.19645958275250386,0.1836237317609408
DK0012R,2020-04-26 07:00:00,2020-04-27 07:00:00,24.0,0.625,0.6185435943588614,0.5883883327969909
DK0012R,2020-04-28 07:00:00,2020-04-29 07:00:00,24.0,0.645,0.736970912192762,0.6757301208011807
DK0012R,2020-04-29 07:00:00,2020-04-30 07:00:00,24.0,0.343,0.22702515161514272,0.16031282888382667
DK0012R,2020-04-30 07:00:00,2020-05-01 07:00:00,24.0,0.787,1.2524907760953903,1.0683086007228495
DK0012R,2020-05-01 07:00:00,2020-05-02 07:00:00,24.0,0.711,1.81659498601079,1.5556064304256438
DK0012R,2020-05-02 07:00:00,2020-05-03 07:00:00,24.0,0.675,2.8369377663135524,2.627662711644173
DK0012R,2020-05-03 07:00:00,2020-05-04 07:00:00,24.0,0.54,0.33054364256449037,0.28023731528222556
DK0012R,2020-05-04 07:00:00,2020-05-05 07:00:00,24.0,0.219,0.04587783005007942,0.035175701320763045
DK0012R,2020-05-05 07:00:00,2020-05-06 07:00:00,24.0,0.229,0.07240861096812927,0.056888044630411305
DK0012R,2020-05-06 07:00:00,2020-05-07 07:00:00,24.0,0.514,0.10484108530705481,0.08237833207561218
DK0012R,2020-05-07 07:00:00,2020-05-08 07:00:00,24.0,0.72,0.4126474942857585,0.33028822560970666
DK0012R,2020-05-08 07:00:00,2020-05-09 07:00:00,24.0,1.221,1.4045963217774033,1.2337139879649877
DK0012R,2020-05-09 07:00:00,2020-05-10 07:00:00,24.0,2.207,2.6944494057017567,2.397400787590742
DK0012R,2020-05-10 07:00:00,2020-05-11 07:00:00,24.0,0.589,0.9508263076324015,0.843951987770163
DK0012R,2020-05-11 07:00:00,2020-05-12 07:00:00,24.0,0.164,0.017231137664706807,0.01005731283999809
DK0012R,2020-05-12 07:00:00,2020-05-13 07:00:00,24.0,0.184,0.016956014001181942,0.00999612737677457
DK0012R,2020-05-13 07:00:00,2020-05-14 07:00:00,24.0,0.159,0.04550609601967694,0.03643161344198237
DK0012R,2020-05-14 07:00:00,2020-05-15 07:00:00,24.0,0.207,0.01133326889516776,0.007570997568435167
DK0012R,2020-05-15 07:00:00,2020-05-16 07:00:00,24.0,0.242,0.0034060992870511204,0.0012416078676881774
DK0012R,2020-05-16 07:00:00,2020-05-17 07:00:00,24.0,0.228,0.0003945091238119213,0.00026875847226974725
DK0012R,2020-05-17 07:00:00,2020-05-18 07:00:00,24.0,0.358,0.0013637456353150208,0.00048827938400344454
DK0012R,2020-05-18 07:00:00,2020-05-19 07:00:00,24.0,0.648,0.05332070130449825,0.038572477511884265
DK0012R,2020-05-19 07:00:00,2020-05-20 07:00:00,24.0,0.507,0.028013031293640717,0.014890194933615259
DK0012R,2020-05-20 07:00:00,2020-05-21 07:00:00,24.0,0.714,0.5632803636124729,0.4593979619538038
DK0012R,2020-05-21 07:00:00,2020-05-22 07:00:00,24.0,0.749,0.3996940750883892,0.2613301093216798
DK0012R,2020-05-22 07:00:00,2020-05-23 07:00:00,24.0,0.531,0.28521953882452095,0.2041608653517998
DK0012R,2020-05-23 07:00:00,2020-05-24 07:00:00,24.0,0.539,0.14915547213743316,0.09021283810168408
DK0012R,2020-05-24 07:00:00,2020-05-25 07:00:00,24.0,0.301,0.0019423093921311573,0.0010093485554530746
DK0012R,2020-05-25 07:00:00,2020-05-26 07:00:00,24.0,0.419,0.003093014443693185,0.0012690289005086286
DK0012R,2020-05-26 07:00:00,2020-05-27 07:00:00,24.0,0.635,0.3240525117663107,0.24603541161099554
DK0012R,2020-05-27 07:00:00,2020-05-28 07:00:00,24.0,0.446,0.02713869979245249,0.017469727397096572
DK0012R,2020-05-28 07:00:00,2020-05-29 07:00:00,24.0,0.317,0.0021650599017191954,0.0016492067176308734
DK0012R,2020-05-29 07:00:00,2020-05-30 07:00:00,24.0,0.581,0.03376305284393009,0.023814554618393047
DK0012R,2020-05-30 07:00:00,2020-05-31 07:00:00,24.0,0.29,0.006862185631556609,0.004821849924384604
DK0012R,2020-05-31 07:00:00,2020-06-01 07:00:00,24.0,0.278,0.00010942564164613578,9.180558470571057e-05
DK0012R,2020-06-01 07:00:00,2020-06-02 07:00:00,24.0,0.312,0.0002582404181960415,0.00018044633766921931
DK0012R,2020-06-02 07:00:00,2020-06-03 07:00:00,24.0,0.258,0.10498673364075163,0.07687380803348882
DK0012R,2020-06-03 07:00:00,2020-06-04 07:00:00,24.0,0.334,0.06166527043113242,0.03500528421963902
DK0012R,2020-06-04 07:00:00,2020-06-05 07:00:00,24.0,0.302,0.05659721442678978,0.03642254060683638
DK0012R,2020-06-05 07:00:00,2020-06-06 07:00:00,24.0,0.251,0.15534384815846677,0.09326484346722534
DK0012R,2020-06-06 07:00:00,2020-06-07 07:00:00,24.0,0.495,0.8881474097407948,0.6431676111225958
DK0012R,2020-06-07 07:00:00,2020-06-08 07:00:00,24.0,0.613,0.5743430538416653,0.3807663087324425
DK0012R,2020-06-08 07:00:00,2020-06-09 07:00:00,24.0,0.596,0.631848614944294,0.3951644549278542
DK0012R,2020-06-09 07:00:00,2020-06-10 07:00:00,24.0,0.322,0.0710099942556011,0.04312630342106791
DK0012R,2020-06-10 07:00:00,2020-06-11 07:00:00,24.0,0.296,0.00933235011747465,0.0033985691825729057
DK0012R,2020-06-11 07:00:00,2020-06-12 07:00:00,24.0,0.209,0.00023061634583204432,0.00017990110203975883
DK0012R,2020-06-12 07:00:00,2020-06-13 07:00:00,24.0,0.397,0.0016936244355892837,0.0007770325346803947
DK0012R,2020-06-13 07:00:00,2020-06-14 07:00:00,24.0,0.325,0.0026830762965285187,0.0013302382410266848
DK0012R,2020-06-14 07:00:00,2020-06-15 07:00:00,24.0,0.279,0.0009350474137825923,0.0006177749459153247
DK0012R,2020-06-15 07:00:00,2020-06-16 07:00:00,24.0,0.312,0.005180887386302241,0.0019642534945091953
DK0012R,2020-06-16 07:00:00,2020-06-17 07:00:00,24.0,0.499,0.3096408265963794,0.20280871475373138
DK0012R,2020-06-17 07:00:00,2020-06-18 07:00:00,24.0,0.384,0.22021786387165332,0.12924030383772267
DK0012R,2020-06-18 07:00:00,2020-06-19 07:00:00,24.0,0.307,0.00240601322937603,0.0017374371570574754
DK0012R,2020-06-19 07:00:00,2020-06-20 07:00:00,24.0,0.631,0.002302248460450096,0.0019348196129197164
DK0012R,2020-06-20 07:00:00,2020-06-21 07:00:00,24.0,0.776,0.015862938132322646,0.009760656016260224
DK0012R,2020-06-21 07:00:00,2020-06-22 07:00:00,24.0,0.71,0.07868493355271661,0.05811957599521839
DK0012R,2020-06-22 07:00:00,2020-06-23 07:00:00,24.0,0.298,0.01637665831882586,0.009801326486641488
DK0012R,2020-06-23 07:00:00,2020-06-24 07:00:00,24.0,0.489,0.002139450872235073,0.0014221930829399106
DK0012R,2020-06-24 07:00:00,2020-06-25 07:00:00,24.0,0.372,0.02239736515761846,0.012355738306046304
DK0012R,2020-06-25 07:00:00,2020-06-26 07:00:00,24.0,0.311,0.0020383538477445483,0.0014973403753142346
DK0012R,2020-06-26 07:00:00,2020-06-27 07:00:00,24.0,0.504,0.0022724300411670994,0.0012827175136121197
DK0012R,2020-06-27 07:00:00,2020-06-28 07:00:00,24.0,1.031,0.0896952673214113,0.05810935347287965
DK0012R,2020-06-28 07:00:00,2020-06-29 07:00:00,24.0,0.465,0.34718718615677774,0.24781779588834144
DK0012R,2020-06-29 07:00:00,2020-06-30 07:00:00,24.0,0.478,0.47550615392031154,0.3558658113044965
DK0012R,2020-06-30 07:00:00,2020-07-01 07:00:00,24.0,0.328,0.005162235024985738,0.002268823073075221
DK0012R,2020-07-01 07:00:00,2020-07-02 07:00:00,24.0,0.569,0.014107161736678578,0.008201757962570682
DK0012R,2020-07-02 07:00:00,2020-07-03 07:00:00,24.0,0.242,0.0016146680986869437,0.0007884794858427068
DK0012R,2020-07-03 07:00:00,2020-07-04 07:00:00,24.0,0.342,0.04261819563172529,0.01967362136447341
DK0012R,2020-07-04 07:00:00,2020-07-05 07:00:00,24.0,0.188,0.08717146692814413,0.05982842014080153
DK0012R,2020-07-05 07:00:00,2020-07-06 07:00:00,24.0,0.179,0.005307271234877592,0.0022884377574008147
DK0012R,2020-07-06 07:00:00,2020-07-07 07:00:00,24.0,0.121,6.053225699241521e-05,2.6596007858958724e-05
DK0012R,2020-07-07 07:00:00,2020-07-08 07:00:00,24.0,0.188,5.948626675481485e-05,4.186690393725198e-05
DK0012R,2020-07-08 07:00:00,2020-07-09 07:00:00,24.0,0.118,0.006451043537606077,0.0031937063227478967
DK0012R,2020-07-09 07:00:00,2020-07-10 07:00:00,24.0,0.183,0.013687456483439437,0.007388578721935444
DK0012R,2020-07-10 07:00:00,2020-07-11 07:00:00,24.0,0.188,0.018822858343125467,0.009571115496822913
DK0012R,2020-07-11 07:00:00,2020-07-12 07:00:00,24.0,0.198,0.004613776081201338,0.002498095412644124
DK0012R,2020-07-12 07:00:00,2020-07-13 07:00:00,24.0,0.216,0.00891002598526541,0.005633553083908303
DK0012R,2020-07-13 07:00:00,2020-07-14 07:00:00,24.0,0.521,0.6159881720505107,0.48389763940813885
DK0012R,2020-07-14 07:00:00,2020-07-15 07:00:00,24.0,0.719,1.494756018169299,1.1232908733505755
DK0012R,2020-07-15 07:00:00,2020-07-16 07:00:00,24.0,0.326,0.03260622998405704,0.01975979710036821
DK0012R,2020-07-16 07:00:00,2020-07-17 07:00:00,24.0,0.326,0.01104600934913047,0.007597970240186387
DK0012R,2020-07-17 07:00:00,2020-07-18 07:00:00,24.0,0.404,0.39219359111408464,0.2933253051251024
DK0012R,2020-07-18 07:00:00,2020-07-19 07:00:00,24.0,0.655,0.14657163613891222,0.09351705230460956
DK0012R,2020-07-19 07:00:00,2020-07-20 07:00:00,24.0,0.756,0.09260041713372329,0.05807026461465739
DK0012R,2020-07-20 07:00:00,2020-07-21 07:00:00,24.0,0.21,0.0004956693263369478,0.00031508266573703874
DK0012R,2020-07-21 07:00:00,2020-07-22 07:00:00,24.0,0.16,0.00024970880770136967,0.00012087136129879717
DK0012R,2020-07-22 07:00:00,2020-07-23 07:00:00,24.0,0.165,0.0015014112536172357,0.0005943188983739254
DK0012R,2020-07-23 07:00:00,2020-07-24 07:00:00,24.0,0.521,0.814933959145178,0.5984739210252573
DK0012R,2020-07-24 07:00:00,2020-07-25 07:00:00,24.0,0.334,0.00854071334187871,0.003602421021242211
DK0012R,2020-07-25 07:00:00,2020-07-26 07:00:00,24.0,0.556,0.08932741920577703,0.022794459800861543
DK0012R,2020-07-26 07:00:00,2020-07-27 07:00:00,24.0,0.443,0.10792825050320827,0.06989153457384994
DK0012R,2020-07-27 07:00:00,2020-07-28 07:00:00,24.0,0.506,0.09627251482503246,0.05221911185098568
DK0012R,2020-07-28 07:00:00,2020-07-29 07:00:00,24.0,0.233,0.02432247876444094,0.007089511591839429
DK0012R,2020-07-29 07:00:00,2020-07-30 07:00:00,24.0,0.088,0.00030688320943187585,0.0001396100610362428
DK0012R,2020-07-30 07:00:00,2020-07-31 07:00:00,24.0,0.153,0.0034188552787492916,0.0015651822782995286
DK0012R,2020-07-31 07:00:00,2020-08-01 07:00:00,24.0,0.337,0.1735469681743503,0.14849137427319548
DK0012R,2020-08-01 07:00:00,2020-08-02 07:00:00,24.0,0.368,0.08352738508912151,0.05439523541671052
DK0012R,2020-08-02 07:00:00,2020-08-03 07:00:00,24.0,0.374,0.04237038727738266,0.026249931921211816
DK0012R,2020-08-03 07:00:00,2020-08-04 07:00:00,24.0,0.23,0.02980547900101561,0.0180031732369663
DK0012R,2020-08-04 07:00:00,2020-08-05 07:00:00,24.0,0.235,0.06186282349435444,0.037216449334907205
DK0012R,2020-08-05 07:00:00,2020-08-06 07:00:00,24.0,0.498,1.2588668571320178,0.9266827299954743
DK0012R,2020-08-06 07:00:00,2020-08-07 07:00:00,24.0,0.776,0.054632264623935244,0.03562254709869613
DK0012R,2020-08-07 07:00:00,2020-08-08 07:00:00,24.0,0.443,0.024416073447453276,0.006824424937227903
DK0012R,2020-08-08 07:00:00,2020-08-09 07:00:00,24.0,0.527,0.0021102961060611813,0.0006072435878268778
DK0012R,2020-08-09 07:00:00,2020-08-10 07:00:00,24.0,0.588,0.13092485041090843,0.07120826439064996
DK0012R,2020-08-10 07:00:00,2020-08-11 07:00:00,24.0,0.652,0.005090122312844482,0.0027773260514187136
DK0012R,2020-08-11 07:00:00,2020-08-12 07:00:00,24.0,0.251,0.0008688488750219695,0.00038295002953848994
DK0012R,2020-08-12 07:00:00,2020-08-13 07:00:00,24.0,0.305,0.005313804454198445,0.0021107399071515656
DK0012R,2020-08-13 07:00:00,2020-08-14 07:00:00,24.0,0.432,0.12711751993796108,0.10495380438458775
DK0012R,2020-08-14 07:00:00,2020-08-15 07:00:00,24.0,0.507,0.3126811388991011,0.25787907499212126
DK0012R,2020-08-15 07:00:00,2020-08-16 07:00:00,24.0,1.18,0.4272695420451944,0.277915424897224
DK0012R,2020-08-16 07:00:00,2020-08-17 07:00:00,24.0,1.339,0.016038473840518583,0.003644263593762744
DK0012R,2020-08-17 07:00:00,2020-08-18 07:00:00,24.0,0.629,0.017627069906169558,0.008181130462801662
DK0012R,2020-08-18 07:00:00,2020-08-19 07:00:00,24.0,0.845,0.027339069833222217,0.010625975414093963
DK0012R,2020-08-19 07:00:00,2020-08-20 07:00:00,24.0,0.69,0.13952448989058605,0.0737843815151834
DK0012R,2020-08-20 07:00:00,2020-08-21 07:00:00,24.0,0.966,0.3385925650685652,0.1706780635181767
DK0012R,2020-08-21 07:00:00,2020-08-22 07:00:00,24.0,0.773,0.014650173611647074,0.0056753201330612445
DK0012R,2020-08-22 07:00:00,2020-08-23 07:00:00,24.0,0.326,0.010591788485652537,0.0056831651844639125
DK0012R,2020-08-23 07:00:00,2020-08-24 07:00:00,24.0,0.24,0.0005612232806490124,0.00033308101764203436
DK0012R,2020-08-24 07:00:00,2020-08-25 07:00:00,24.0,0.19,0.001351338932830593,0.0007909363811514711
DK0012R,2020-08-26 07:00:00,2020-08-27 07:00:00,24.0,0.257,0.03503561707042871,0.009722173468633681
DK0012R,2020-08-27 07:00:00,2020-08-28 07:00:00,24.0,0.226,0.011779267068179488,0.00862176382535491
DK0012R,2020-08-28 07:00:00,2020-08-29 07:00:00,24.0,0.4,0.34261038634641267,0.24555727191749985
DK0012R,2020-08-29 07:00:00,2020-08-30 07:00:00,24.0,0.661,1.324111327811256,0.8415923526714183
