site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2012-01-01 07:00:00,2012-01-02 07:00:00,24.0,0.759,0.5936852191776038,0.5390121542991698
DK0012R,2012-01-02 07:00:00,2012-01-03 07:00:00,24.0,0.502,0.17428652402922498,0.12628707745579995
DK0012R,2012-01-03 07:00:00,2012-01-04 07:00:00,24.0,0.356,0.15659072749473762,0.13609032233588808
DK0012R,2012-01-04 07:00:00,2012-01-05 07:00:00,24.0,0.096,0.00012528638984893214,6.642412523437994e-05
DK0012R,2012-01-05 07:00:00,2012-01-06 07:00:00,24.0,0.131,0.04782022969146499,0.04330525226315437
DK0012R,2012-01-06 07:00:00,2012-01-07 07:00:00,24.0,0.22,0.02528743439369942,0.019902310933303424
DK0012R,2012-01-07 07:00:00,2012-01-08 07:00:00,24.0,0.171,0.00031810202887749215,0.0002695313100583918
DK0012R,2012-01-08 07:00:00,2012-01-09 07:00:00,24.0,0.239,0.24634440345537842,0.21060472664740396
DK0012R,2012-01-09 07:00:00,2012-01-10 07:00:00,24.0,0.444,0.14975355805218446,0.12756929892947963
DK0012R,2012-01-11 07:00:00,2012-01-12 07:00:00,24.0,0.603,0.03846888649972828,0.030582129632155567
DK0012R,2012-01-12 07:00:00,2012-01-13 07:00:00,24.0,0.169,0.0007502659571573871,0.00044095318491902893
DK0012R,2012-01-13 07:00:00,2012-01-14 07:00:00,24.0,0.038,7.887229296346436e-06,5.9918344463889005e-06
DK0012R,2012-01-14 07:00:00,2012-01-15 07:00:00,24.0,0.061,0.010442747539938485,0.005399590735833811
DK0012R,2012-01-15 07:00:00,2012-01-16 07:00:00,24.0,0.519,0.3216410662401094,0.284730140540041
DK0012R,2012-01-16 07:00:00,2012-01-17 07:00:00,24.0,1.244,0.4526857441429118,0.4040141714593721
DK0012R,2012-01-17 07:00:00,2012-01-18 07:00:00,24.0,1.384,1.3701201547196507,1.1781884004002812
DK0012R,2012-01-18 07:00:00,2012-01-19 07:00:00,24.0,1.805,0.9307120989958011,0.7460314509062096
DK0012R,2012-01-19 07:00:00,2012-01-20 07:00:00,24.0,0.185,0.0021289392980701205,0.0013939810038781418
DK0012R,2012-01-20 07:00:00,2012-01-21 07:00:00,24.0,0.534,0.17446133343910794,0.15400781028078628
DK0012R,2012-01-21 07:00:00,2012-01-22 07:00:00,24.0,0.309,0.06598899028521049,0.06088750855056808
DK0012R,2012-01-22 07:00:00,2012-01-23 07:00:00,24.0,0.564,0.33406656356118614,0.2747951146309077
