site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2011-01-01 07:00:00,2011-01-02 07:00:00,24.0,0.19,0.32452924550116063,0.662557032161951
DK0012R,2011-01-02 07:00:00,2011-01-03 07:00:00,24.0,0.243,0.1733301468902826,0.5889733154052496
DK0012R,2011-01-03 07:00:00,2011-01-04 07:00:00,24.0,0.344,0.566379030918479,0.7938493073409797
DK0012R,2011-01-05 07:00:00,2011-01-06 07:00:00,24.0,0.005,1.1363422293967007,1.1126967384570838
DK0012R,2011-01-06 07:00:00,2011-01-07 07:00:00,24.0,0.004,0.384963035723567,0.3872879086712002
DK0012R,2011-01-07 07:00:00,2011-01-08 07:00:00,24.0,0.192,0.3708342936576157,0.45388340425640344
DK0012R,2011-01-08 07:00:00,2011-01-09 07:00:00,24.0,0.031,0.21314802446037528,0.26937457121968267
DK0012R,2011-01-09 07:00:00,2011-01-10 07:00:00,24.0,0.203,0.3746557366481423,0.48632186796486376
DK0012R,2011-01-10 07:00:00,2011-01-11 07:00:00,24.0,0.038,0.5893872051540017,0.5934735490939022
DK0012R,2011-01-11 07:00:00,2011-01-12 07:00:00,24.0,0.007,0.27294205160677426,0.27296461684703827
DK0012R,2011-01-12 07:00:00,2011-01-13 07:00:00,24.0,0.059,0.26413060493744905,0.2866254440745711
DK0012R,2011-01-13 07:00:00,2011-01-14 07:00:00,24.0,0.009,0.18474128862880165,0.22534969854258
DK0012R,2011-01-14 07:00:00,2011-01-15 07:00:00,24.0,0.025,0.3096721482995152,0.4442207646828889
DK0012R,2011-01-15 07:00:00,2011-01-16 07:00:00,24.0,0.024,0.22386870258048172,0.2997092692273855
DK0012R,2011-01-16 07:00:00,2011-01-17 07:00:00,24.0,0.405,0.17679443780779835,0.21854995718196027
DK0012R,2011-01-17 07:00:00,2011-01-18 07:00:00,24.0,0.109,0.27522173074215645,0.2978118434357643
DK0012R,2011-01-18 07:00:00,2011-01-19 07:00:00,24.0,0.162,0.21687137600094075,0.24296320792406792
DK0012R,2011-01-19 07:00:00,2011-01-20 07:00:00,24.0,0.053,0.2897780042836815,0.4165887424401939
DK0012R,2011-01-20 07:00:00,2011-01-21 07:00:00,24.0,0.066,0.46842185304760936,0.7397691205483675
DK0012R,2011-01-21 07:00:00,2011-01-22 07:00:00,24.0,0.135,0.6359758610516787,0.8319024066773059
DK0012R,2011-01-22 07:00:00,2011-01-23 07:00:00,24.0,0.059,0.44616622537732126,0.5924229538658262
DK0012R,2011-01-23 07:00:00,2011-01-24 07:00:00,24.0,0.188,0.1780799653770029,0.23056700953349465
DK0012R,2011-01-25 07:00:00,2011-01-26 07:00:00,24.0,0.07,0.3791638043236732,0.4624930221131444
DK0012R,2011-01-26 07:00:00,2011-01-27 07:00:00,24.0,0.167,0.8668756960964203,1.1325743674373627
DK0012R,2011-01-27 07:00:00,2011-01-28 07:00:00,24.0,0.403,0.9402875732684134,1.2136222918689252
DK0012R,2011-01-28 07:00:00,2011-01-29 07:00:00,24.0,0.355,2.2715023618698122,2.0145387317085266
DK0012R,2011-01-29 07:00:00,2011-01-30 07:00:00,24.0,0.362,0.5293897819189727,0.48802357222080234
DK0012R,2011-01-30 07:00:00,2011-01-31 07:00:00,24.0,0.427,0.9332731312906741,0.8797723907354476
DK0012R,2011-01-31 07:00:00,2011-02-01 07:00:00,24.0,0.683,0.3907251613613963,0.3638279237130284
DK0012R,2011-02-01 07:00:00,2011-02-02 07:00:00,24.0,0.728,0.21459255920797582,0.2818877075868845
DK0012R,2011-02-02 07:00:00,2011-02-03 07:00:00,24.0,0.942,0.2594193979981541,0.3629486569973826
DK0012R,2011-02-03 07:00:00,2011-02-04 07:00:00,24.0,0.611,0.24105167204543942,0.3511357945902646
DK0012R,2011-02-04 07:00:00,2011-02-05 07:00:00,24.0,0.246,0.15430637129887936,0.18564997642785305
DK0012R,2011-02-05 07:00:00,2011-02-06 07:00:00,24.0,0.271,0.26507931507170196,0.2701728499168157
DK0012R,2011-02-06 07:00:00,2011-02-07 07:00:00,24.0,0.105,0.25239745342046016,0.275484215696752
DK0012R,2011-02-07 07:00:00,2011-02-08 07:00:00,24.0,0.396,0.3690760549765825,0.3224643820478022
DK0012R,2011-02-08 07:00:00,2011-02-09 07:00:00,24.0,0.304,0.16522617687582963,0.29091309673368926
DK0012R,2011-02-09 07:00:00,2011-02-10 07:00:00,24.0,0.37,0.595243893891573,0.6675314930576087
