site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2014-01-01 07:00:00,2014-01-02 07:00:00,24.0,1.808,0.26689811283901516,0.2596675012910967
DK0012R,2014-01-02 07:00:00,2014-01-03 07:00:00,24.0,0.849,0.21143360443641265,0.20616406534973777
DK0012R,2014-01-03 07:00:00,2014-01-04 07:00:00,24.0,0.376,0.20585677023660934,0.19982600753529936
DK0012R,2014-01-04 07:00:00,2014-01-05 07:00:00,24.0,0.516,0.23949986731380266,0.24571868025248964
DK0012R,2014-01-05 07:00:00,2014-01-06 07:00:00,24.0,0.934,0.288427862822087,0.2847425587817887
DK0012R,2014-01-06 07:00:00,2014-01-07 07:00:00,24.0,0.286,0.23924499463368595,0.23448244852050157
DK0012R,2014-01-07 07:00:00,2014-01-08 07:00:00,24.0,0.533,0.19422764736826503,0.19384077088784227
DK0012R,2014-01-08 07:00:00,2014-01-09 07:00:00,24.0,0.471,0.17239928083113978,0.1698829806601445
DK0012R,2014-01-09 07:00:00,2014-01-10 07:00:00,24.0,0.311,0.15544192508674884,0.15388176162010658
DK0012R,2014-01-10 07:00:00,2014-01-11 07:00:00,24.0,0.224,0.14710696718749142,0.14824139930074165
DK0012R,2014-01-11 07:00:00,2014-01-12 07:00:00,24.0,0.251,0.08131407193220834,0.08494096184223292
DK0012R,2014-01-12 07:00:00,2014-01-13 07:00:00,24.0,0.281,0.22984676452954575,0.24074266119889665
DK0012R,2014-01-13 07:00:00,2014-01-14 07:00:00,24.0,0.487,0.26716393151249485,0.2697947449949944
DK0012R,2014-01-14 07:00:00,2014-01-15 07:00:00,24.0,1.101,0.5605886718366722,0.5657412101844381
DK0012R,2014-01-15 07:00:00,2014-01-16 07:00:00,24.0,1.597,0.9939109823889885,0.9966369662061249
DK0012R,2014-01-16 07:00:00,2014-01-17 07:00:00,24.0,1.26,0.897595549654346,0.9008772384669631
DK0012R,2014-01-17 07:00:00,2014-01-18 07:00:00,24.0,1.615,0.520949146434143,0.5260332603147554
DK0012R,2014-01-18 07:00:00,2014-01-19 07:00:00,24.0,1.353,0.7956313976231804,0.8247178155442544
DK0012R,2014-01-19 07:00:00,2014-01-20 07:00:00,24.0,1.056,0.4373345248212536,0.4280857431426732
DK0012R,2014-01-20 07:00:00,2014-01-21 07:00:00,24.0,1.194,0.5349020201255025,0.5120597502283964
DK0012R,2014-01-22 07:00:00,2014-01-23 07:00:00,24.0,0.601,0.613746925422873,0.6329787080692713
DK0012R,2014-01-23 07:00:00,2014-01-24 07:00:00,24.0,0.854,0.5162805412276764,0.5121680081327052
DK0012R,2014-01-24 07:00:00,2014-01-25 07:00:00,24.0,0.711,0.4728895912936048,0.4540486889552606
DK0012R,2014-01-25 07:00:00,2014-01-26 07:00:00,24.0,0.597,0.4076977298234272,0.4073971587892798
DK0012R,2014-01-26 07:00:00,2014-01-27 07:00:00,24.0,2.185,0.585926454637288,0.5776176313596567
DK0012R,2014-01-27 07:00:00,2014-01-28 07:00:00,24.0,6.081,0.4463400558127397,0.4532014393434163
DK0012R,2014-01-28 07:00:00,2014-01-29 07:00:00,24.0,3.268,0.7459750159643815,0.7568396423641363
DK0012R,2014-01-29 07:00:00,2014-01-30 07:00:00,24.0,2.415,0.6455959716797007,0.6484519120702544
DK0012R,2014-01-30 07:00:00,2014-01-31 07:00:00,24.0,6.021,0.9894294065449092,1.05533251234904
DK0012R,2014-01-31 07:00:00,2014-02-01 07:00:00,24.0,4.704,0.7198313563981747,0.7940736667420575
DK0012R,2014-02-01 07:00:00,2014-02-02 07:00:00,24.0,2.406,0.23068500872681663,0.23389878709620424
DK0012R,2014-02-02 07:00:00,2014-02-03 07:00:00,24.0,0.822,0.32817621736882097,0.3323390952226116
DK0012R,2014-02-03 07:00:00,2014-02-04 07:00:00,24.0,2.504,0.7578744385667212,0.7933404467581485
DK0012R,2014-02-04 07:00:00,2014-02-05 07:00:00,24.0,2.797,0.5980584137260089,0.6351756478089838
DK0012R,2014-02-05 07:00:00,2014-02-06 07:00:00,24.0,3.981,0.6465059681527441,0.6705345903706559
DK0012R,2014-02-06 07:00:00,2014-02-07 07:00:00,24.0,0.71,0.27431533354076715,0.27530550079766003
DK0012R,2014-02-07 07:00:00,2014-02-08 07:00:00,24.0,0.463,0.20199547404278043,0.20373189590241422
DK0012R,2014-02-08 07:00:00,2014-02-09 07:00:00,24.0,0.409,0.17439802190567585,0.17259221658780777
DK0012R,2014-02-09 07:00:00,2014-02-10 07:00:00,24.0,0.328,0.16017454447898596,0.15993213563323608
DK0012R,2014-02-10 07:00:00,2014-02-11 07:00:00,24.0,0.723,0.31672570844368925,0.3252840428876611
DK0012R,2014-02-11 07:00:00,2014-02-12 07:00:00,24.0,1.237,0.5011109691571898,0.5183417098894575
DK0012R,2014-02-12 07:00:00,2014-02-13 07:00:00,24.0,0.553,0.3176182126675277,0.3160804935498902
DK0012R,2014-02-13 07:00:00,2014-02-14 07:00:00,24.0,0.586,0.25203735228447804,0.2528182285409619
DK0012R,2014-02-14 07:00:00,2014-02-15 07:00:00,24.0,0.719,0.23342063589747664,0.2343386862311224
DK0012R,2014-02-15 07:00:00,2014-02-16 07:00:00,24.0,0.449,0.12388407039782778,0.1243053396727792
DK0012R,2014-02-16 07:00:00,2014-02-17 07:00:00,24.0,0.195,0.09665172866686228,0.09672185286995379
DK0012R,2014-02-17 07:00:00,2014-02-18 07:00:00,24.0,0.547,0.33410564520586616,0.33671798874786285
DK0012R,2014-02-18 07:00:00,2014-02-19 07:00:00,24.0,1.127,0.34742751535817634,0.34189335813321425
DK0012R,2014-02-19 07:00:00,2014-02-20 07:00:00,24.0,0.808,0.2786438275227177,0.2794712362805873
DK0012R,2014-02-20 07:00:00,2014-02-21 07:00:00,24.0,0.342,0.47100629628010066,0.46163884441501785
DK0012R,2014-02-21 07:00:00,2014-02-22 07:00:00,24.0,0.613,0.3027011501697412,0.306046303507782
DK0012R,2014-02-22 07:00:00,2014-02-23 07:00:00,24.0,0.95,0.2637814166733717,0.2663604751909184
DK0012R,2014-02-23 07:00:00,2014-02-24 07:00:00,24.0,0.742,0.30570763977331106,0.3028481402183943
DK0012R,2014-02-24 07:00:00,2014-02-25 07:00:00,24.0,0.636,0.658371104356898,0.6404054844861075
DK0012R,2014-02-25 07:00:00,2014-02-26 07:00:00,24.0,2.672,1.1606514314093732,1.150568189075623
DK0012R,2014-02-26 07:00:00,2014-02-27 07:00:00,24.0,2.784,0.7967843255462594,0.7958631534912991
DK0012R,2014-02-27 07:00:00,2014-02-28 07:00:00,24.0,1.702,0.7370395020403904,0.7591784230629989
DK0012R,2014-02-28 07:00:00,2014-03-01 07:00:00,24.0,3.254,1.617247271230556,1.6852712610090326
DK0012R,2014-03-01 07:00:00,2014-03-02 07:00:00,24.0,1.714,0.939151115808842,1.0102761816010013
DK0012R,2014-03-02 07:00:00,2014-03-03 07:00:00,24.0,2.351,0.7648152953183734,0.8332323402718652
DK0012R,2014-03-03 07:00:00,2014-03-04 07:00:00,24.0,3.911,2.1632086084395055,2.2154054451134404
DK0012R,2014-03-04 07:00:00,2014-03-05 07:00:00,24.0,3.389,2.47214056937753,2.4925076165953652
DK0012R,2014-03-05 07:00:00,2014-03-06 07:00:00,24.0,2.669,1.569479707491679,1.6044945051480506
DK0012R,2014-03-06 07:00:00,2014-03-07 07:00:00,24.0,1.958,0.5080533279608125,0.524017174373422
DK0012R,2014-03-07 07:00:00,2014-03-08 07:00:00,24.0,1.328,0.258941782285257,0.26490121957874574
