site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
SE0014R,2011-01-02 06:00:00,2011-01-03 06:00:00,24.0,0.04,0.030195139651708235,0.040130272709280185
SE0014R,2011-01-03 06:00:00,2011-01-04 06:00:00,24.0,0.14,0.031428856532312845,0.0361382703001424
SE0014R,2011-01-04 06:00:00,2011-01-05 06:00:00,24.0,0.16,0.109744741647914,0.1156900730737298
SE0014R,2011-01-05 06:00:00,2011-01-06 06:00:00,24.0,0.39,0.08893614544954144,0.11739361413374538
SE0014R,2011-01-06 06:00:00,2011-01-07 06:00:00,24.0,0.19,0.0769264146318286,0.08073136771697544
SE0014R,2011-01-07 06:00:00,2011-01-08 06:00:00,24.0,0.11,0.05434041500225656,0.056555413577593784
SE0014R,2011-01-08 06:00:00,2011-01-09 06:00:00,24.0,0.13,0.07418930518798522,0.07778132440857584
SE0014R,2011-01-09 06:00:00,2011-01-10 06:00:00,24.0,0.07,0.04301283012924708,0.04496333526907481
SE0014R,2011-01-10 06:00:00,2011-01-11 06:00:00,24.0,0.19,0.09289799569889896,0.11231362288810305
SE0014R,2011-01-11 06:00:00,2011-01-12 06:00:00,24.0,0.29,0.17304232188224788,0.20163764945983884
SE0014R,2011-01-12 06:00:00,2011-01-13 06:00:00,24.0,0.19,0.16078616963081058,0.1725780694216489
SE0014R,2011-01-13 06:00:00,2011-01-14 06:00:00,24.0,0.29,0.038221247086599415,0.042270569123737445
SE0014R,2011-01-14 06:00:00,2011-01-15 06:00:00,24.0,0.1,0.049112558266855705,0.04925175329390905
SE0014R,2011-01-15 06:00:00,2011-01-16 06:00:00,24.0,0.12,0.0625339057882502,0.06534593362294129
SE0014R,2011-01-16 06:00:00,2011-01-17 06:00:00,24.0,0.05,0.05642777576155953,0.06299648391641671
SE0014R,2011-01-17 06:00:00,2011-01-18 06:00:00,24.0,0.11,0.03552538058646016,0.03857739616185418
SE0014R,2011-01-18 06:00:00,2011-01-19 06:00:00,24.0,0.06,0.05368205329541109,0.05527132634483272
SE0014R,2011-01-19 06:00:00,2011-01-20 06:00:00,24.0,0.14,0.039484760599443613,0.04685760068804016
SE0014R,2011-01-20 06:00:00,2011-01-21 06:00:00,24.0,0.05,0.0075201939077395264,0.008981679234569813
SE0014R,2011-01-21 06:00:00,2011-01-22 06:00:00,24.0,0.22,0.06504460841791697,0.0724056140811275
SE0014R,2011-01-22 06:00:00,2011-01-23 06:00:00,24.0,0.1,0.050424525081515244,0.05692240630037145
SE0014R,2011-01-23 06:00:00,2011-01-24 06:00:00,24.0,0.06,0.020941941176117317,0.025907322380738267
SE0014R,2011-01-24 06:00:00,2011-01-25 06:00:00,24.0,0.17,0.06677154405999922,0.0704933440653979
SE0014R,2011-01-25 06:00:00,2011-01-26 06:00:00,24.0,0.06,0.009869398364927538,0.011345900720339199
SE0014R,2011-01-26 06:00:00,2011-01-27 06:00:00,24.0,0.11,0.005159693431111446,0.006010212227560033
SE0014R,2011-01-27 06:00:00,2011-01-28 06:00:00,24.0,0.16,0.08929467804825858,0.09935633281530805
SE0014R,2011-01-28 06:00:00,2011-01-29 06:00:00,24.0,0.06,0.03212454888407134,0.034429062615781936
SE0014R,2011-01-29 06:00:00,2011-01-30 06:00:00,24.0,0.04,0.03708015837430945,0.03783181755900375
SE0014R,2011-01-30 06:00:00,2011-01-31 06:00:00,24.0,0.06,0.034777807770743886,0.03893975022712715
SE0014R,2011-01-31 06:00:00,2011-02-01 06:00:00,24.0,0.08,0.046977308691143915,0.050446640924289764
SE0014R,2011-02-01 06:00:00,2011-02-02 06:00:00,24.0,0.07,0.08098341867811971,0.08513485465016209
SE0014R,2011-02-02 06:00:00,2011-02-03 06:00:00,24.0,0.1,0.05627907872075207,0.05961321820639067
SE0014R,2011-02-03 06:00:00,2011-02-04 06:00:00,24.0,0.04,0.04797901251928874,0.05084476139614352
