site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2011-01-01 07:00:00,2011-01-02 07:00:00,24.0,0.19,0.07784762813169037,0.06181653764793644
DK0012R,2011-01-02 07:00:00,2011-01-03 07:00:00,24.0,0.243,0.0037352783170434625,0.0033579861404536455
DK0012R,2011-01-03 07:00:00,2011-01-04 07:00:00,24.0,0.344,0.11473842287583969,0.10042020226440851
DK0012R,2011-01-05 07:00:00,2011-01-06 07:00:00,24.0,0.005,0.8938443813178688,0.7712843423122914
DK0012R,2011-01-06 07:00:00,2011-01-07 07:00:00,24.0,0.004,0.09985144738614553,0.08897634388007218
DK0012R,2011-01-07 07:00:00,2011-01-08 07:00:00,24.0,0.192,0.1409944497648626,0.1340354099735617
DK0012R,2011-01-08 07:00:00,2011-01-09 07:00:00,24.0,0.031,0.10059127490701146,0.0899434563444368
DK0012R,2011-01-09 07:00:00,2011-01-10 07:00:00,24.0,0.203,0.08584727099534117,0.0770911782772466
DK0012R,2011-01-10 07:00:00,2011-01-11 07:00:00,24.0,0.038,0.3663374995811284,0.30107897551886736
DK0012R,2011-01-11 07:00:00,2011-01-12 07:00:00,24.0,0.007,0.07827721456289284,0.06664079198932268
DK0012R,2011-01-12 07:00:00,2011-01-13 07:00:00,24.0,0.059,0.06274462817438871,0.05862489366503424
DK0012R,2011-01-13 07:00:00,2011-01-14 07:00:00,24.0,0.009,0.09280988933967887,0.08278108464770943
DK0012R,2011-01-14 07:00:00,2011-01-15 07:00:00,24.0,0.025,0.11550122339822348,0.11276129201062017
DK0012R,2011-01-15 07:00:00,2011-01-16 07:00:00,24.0,0.024,0.07749237627502524,0.07022652986282474
DK0012R,2011-01-16 07:00:00,2011-01-17 07:00:00,24.0,0.405,0.025338493481222468,0.02189628931807347
DK0012R,2011-01-17 07:00:00,2011-01-18 07:00:00,24.0,0.109,0.05679233847465359,0.052803565615192
DK0012R,2011-01-18 07:00:00,2011-01-19 07:00:00,24.0,0.162,0.08344638589590782,0.07709139947801823
DK0012R,2011-01-19 07:00:00,2011-01-20 07:00:00,24.0,0.053,0.13100966109229248,0.12195446369169276
DK0012R,2011-01-20 07:00:00,2011-01-21 07:00:00,24.0,0.066,0.29811438552118835,0.289405280062966
DK0012R,2011-01-21 07:00:00,2011-01-22 07:00:00,24.0,0.135,0.10932170067227438,0.09640914491154247
DK0012R,2011-01-22 07:00:00,2011-01-23 07:00:00,24.0,0.059,0.1039131243217503,0.09626496870753116
DK0012R,2011-01-23 07:00:00,2011-01-24 07:00:00,24.0,0.188,0.025774964475766684,0.02265888509972012
DK0012R,2011-01-25 07:00:00,2011-01-26 07:00:00,24.0,0.07,0.14387502155005227,0.14215316477503157
DK0012R,2011-01-26 07:00:00,2011-01-27 07:00:00,24.0,0.167,0.316955569679141,0.30975067816346885
DK0012R,2011-01-27 07:00:00,2011-01-28 07:00:00,24.0,0.403,0.1818264982613548,0.14345737169310444
DK0012R,2011-01-28 07:00:00,2011-01-29 07:00:00,24.0,0.355,0.16903662279129025,0.12699171628795558
DK0012R,2011-01-29 07:00:00,2011-01-30 07:00:00,24.0,0.362,0.043899015076225546,0.03715861403002979
DK0012R,2011-01-30 07:00:00,2011-01-31 07:00:00,24.0,0.427,0.37281175463829186,0.27799747272126374
DK0012R,2011-01-31 07:00:00,2011-02-01 07:00:00,24.0,0.683,0.045227310061035614,0.03632492179873392
DK0012R,2011-02-01 07:00:00,2011-02-02 07:00:00,24.0,0.728,0.04347949122047045,0.039768901574443946
DK0012R,2011-02-02 07:00:00,2011-02-03 07:00:00,24.0,0.942,0.053883695817915654,0.04723371679199854
DK0012R,2011-02-03 07:00:00,2011-02-04 07:00:00,24.0,0.611,0.0851396629363484,0.06476753875659773
DK0012R,2011-02-04 07:00:00,2011-02-05 07:00:00,24.0,0.246,0.05353309404470019,0.04379518563866608
DK0012R,2011-02-05 07:00:00,2011-02-06 07:00:00,24.0,0.271,0.08487294934652741,0.06533178450591856
DK0012R,2011-02-06 07:00:00,2011-02-07 07:00:00,24.0,0.105,0.06228960559904569,0.05852839153755449
DK0012R,2011-02-07 07:00:00,2011-02-08 07:00:00,24.0,0.396,0.1305300707101076,0.08666326628178352
DK0012R,2011-02-08 07:00:00,2011-02-09 07:00:00,24.0,0.304,0.06537609443560236,0.0431879521474614
DK0012R,2011-02-09 07:00:00,2011-02-10 07:00:00,24.0,0.37,0.22889896700896317,0.16580174422927194
DK0012R,2011-02-10 07:00:00,2011-02-11 07:00:00,24.0,0.37,0.11695328173361712,0.0783916953054815
DK0012R,2011-02-11 07:00:00,2011-02-12 07:00:00,24.0,0.077,0.015869532746129622,0.01381498492363018
DK0012R,2011-02-12 07:00:00,2011-02-13 07:00:00,24.0,0.1,0.5153414318008115,0.4565493163588131
DK0012R,2011-02-13 07:00:00,2011-02-14 07:00:00,24.0,0.013,0.17878440505482254,0.16087463281780476
DK0012R,2011-02-14 07:00:00,2011-02-15 07:00:00,24.0,0.036,0.27678094083011145,0.23822427825935186
DK0012R,2011-02-15 07:00:00,2011-02-16 07:00:00,24.0,0.055,0.5823998047174513,0.4344768384744227
DK0012R,2011-02-16 07:00:00,2011-02-17 07:00:00,24.0,0.033,0.4118914377346634,0.22419923084393142
DK0012R,2011-02-17 07:00:00,2011-02-18 07:00:00,24.0,0.033,0.06885912408698343,0.050730586588121886
DK0012R,2011-02-18 07:00:00,2011-02-19 07:00:00,24.0,0.002,0.09005585795626037,0.08412058412358159
DK0012R,2011-02-19 07:00:00,2011-02-20 07:00:00,24.0,0.047,0.08993630331166082,0.07891056999657296
DK0012R,2011-02-20 07:00:00,2011-02-21 07:00:00,24.0,0.005,0.17396233547378326,0.16072721311249766
DK0012R,2011-02-21 07:00:00,2011-02-22 07:00:00,24.0,0.005,0.15197130580998952,0.13863620449706907
DK0012R,2011-02-22 07:00:00,2011-02-23 07:00:00,24.0,0.003,0.24451171200513835,0.20485160369917743
DK0012R,2011-02-23 07:00:00,2011-02-24 07:00:00,24.0,0.019,0.12203049765979863,0.06762724700214336
DK0012R,2011-02-24 07:00:00,2011-02-25 07:00:00,24.0,0.01,0.4723195170557499,0.18175462237067516
DK0012R,2011-02-25 07:00:00,2011-02-26 07:00:00,24.0,0.465,0.1917254884199798,0.08949266960738218
DK0012R,2011-02-26 07:00:00,2011-02-27 07:00:00,24.0,0.019,0.06991192524734878,0.03480752912752324
DK0012R,2011-02-27 07:00:00,2011-02-28 07:00:00,24.0,0.028,0.032453956576446,0.02844860334757708
DK0012R,2011-02-28 07:00:00,2011-03-01 07:00:00,24.0,0.006,0.14056010120000687,0.1277112920635193
DK0012R,2011-03-01 07:00:00,2011-03-02 07:00:00,24.0,0.01,0.01759463034538923,0.013776237036519081
DK0012R,2011-03-02 07:00:00,2011-03-03 07:00:00,24.0,0.005,0.23374598454827442,0.2079470462882332
DK0012R,2011-03-03 07:00:00,2011-03-04 07:00:00,24.0,0.45,0.033821396135343185,0.029349903208850812
DK0012R,2011-03-04 07:00:00,2011-03-05 07:00:00,24.0,1.42,0.04019845347466872,0.0332603897852543
DK0012R,2011-03-05 07:00:00,2011-03-06 07:00:00,24.0,0.618,0.07009024588291643,0.06383105200162616
DK0012R,2011-03-06 07:00:00,2011-03-07 07:00:00,24.0,0.59,0.12452226060625159,0.11730887366460631
DK0012R,2011-03-07 07:00:00,2011-03-08 07:00:00,24.0,4.324,2.1450787902364135,1.2019261877530811
DK0012R,2011-03-08 07:00:00,2011-03-09 07:00:00,24.0,8.271,2.9518656441235542,1.4080649774289131
DK0012R,2011-03-09 07:00:00,2011-03-10 07:00:00,24.0,3.245,0.14496777069643133,0.07612951045401387
DK0012R,2011-03-10 07:00:00,2011-03-11 07:00:00,24.0,1.947,0.11090991593003267,0.08835027886666352
DK0012R,2011-03-11 07:00:00,2011-03-12 07:00:00,24.0,1.1,0.14638081742674106,0.10124043441321695
DK0012R,2011-03-12 07:00:00,2011-03-13 07:00:00,24.0,4.102,0.5674977673986553,0.3449626493826508
DK0012R,2011-03-13 07:00:00,2011-03-14 07:00:00,24.0,5.838,0.4171586948104203,0.20801911461345846
DK0012R,2011-03-14 07:00:00,2011-03-15 07:00:00,24.0,2.412,0.4413172835385799,0.37586725557565687
DK0012R,2011-03-15 07:00:00,2011-03-16 07:00:00,24.0,0.801,0.3038073759302497,0.26559836420118804
DK0012R,2011-03-16 07:00:00,2011-03-17 07:00:00,24.0,0.476,0.6536994558805228,0.6101029462760686
DK0012R,2011-03-17 07:00:00,2011-03-18 07:00:00,24.0,0.388,0.27256571038983757,0.22810653747513887
DK0012R,2011-03-18 07:00:00,2011-03-19 07:00:00,24.0,0.842,0.10153983117647462,0.08471466302674258
DK0012R,2011-03-19 07:00:00,2011-03-20 07:00:00,24.0,0.906,0.15045451619394118,0.12078624778389924
DK0012R,2011-03-20 07:00:00,2011-03-21 07:00:00,24.0,1.343,0.06134913052190089,0.0509419388395454
DK0012R,2011-03-21 07:00:00,2011-03-22 07:00:00,24.0,2.155,0.1094725566298514,0.09020960712879893
DK0012R,2011-03-22 07:00:00,2011-03-23 07:00:00,24.0,2.334,0.12438317355610425,0.08874017546571784
DK0012R,2011-03-23 07:00:00,2011-03-24 07:00:00,24.0,2.11,0.16516344164907928,0.13005565129868682
DK0012R,2011-03-24 07:00:00,2011-03-25 07:00:00,24.0,1.851,0.08048288192681961,0.046987194239236335
DK0012R,2011-03-25 07:00:00,2011-03-26 07:00:00,24.0,0.876,0.31665163540042934,0.2667761000728607
DK0012R,2011-03-26 07:00:00,2011-03-27 07:00:00,24.0,0.58,0.341911284982562,0.284705664117746
DK0012R,2011-03-27 07:00:00,2011-03-28 07:00:00,24.0,2.653,0.4763178409466147,0.3828933741557598
DK0012R,2011-03-28 07:00:00,2011-03-29 07:00:00,24.0,1.471,0.1929002755003422,0.16581612771049137
DK0012R,2011-03-29 07:00:00,2011-03-30 07:00:00,24.0,3.623,0.24738375925868747,0.20009889220461244
DK0012R,2011-03-30 07:00:00,2011-03-31 07:00:00,24.0,1.828,0.3671615067908167,0.301200551623702
DK0012R,2011-03-31 07:00:00,2011-04-01 07:00:00,24.0,1.656,0.39904939947739243,0.27690091394275423
DK0012R,2011-04-01 07:00:00,2011-04-02 07:00:00,24.0,2.483,0.2916934691224992,0.22014613200843328
DK0012R,2011-04-02 07:00:00,2011-04-03 07:00:00,24.0,5.153,0.8579175571390986,0.6101471658107638
DK0012R,2011-04-03 07:00:00,2011-04-04 07:00:00,24.0,3.748,0.8519026252540947,0.6118355807146431
