site,st,ed,dtH,Obs,EMEP_noBD,EMEP_BD,MATCH_noBD,MATCH_BD
DK0003R,2019-08-16 07:00:00,2019-08-17 07:00:00,24.0,0.354,0.13005833333333333,0.1287375,0.13370416666666665,0.13384166666666666
DK0003R,2019-08-17 07:00:00,2019-08-18 07:00:00,24.0,0.326,0.15906250000000002,0.15706666666666666,0.2148125,0.21508333333333338
DK0003R,2019-08-18 07:00:00,2019-08-19 07:00:00,24.0,0.297,0.13564583333333335,0.13464583333333333,0.18860416666666668,0.18888333333333332
DK0003R,2019-08-19 07:00:00,2019-08-20 07:00:00,24.0,0.406,0.1674375,0.1644875,0.17461249999999998,0.17471666666666663
DK0003R,2019-08-20 07:00:00,2019-08-21 07:00:00,24.0,0.343,0.12359166666666666,0.12145833333333335,0.16180416666666667,0.16189166666666668
DK0003R,2019-08-21 07:00:00,2019-08-22 07:00:00,24.0,0.265,0.1482041666666667,0.14685833333333334,0.19645,0.19671666666666665
DK0003R,2019-08-22 07:00:00,2019-08-23 07:00:00,24.0,0.794,0.30039583333333336,0.30404583333333335,0.4588916666666667,0.45929166666666665
DK0003R,2019-08-23 07:00:00,2019-08-24 07:00:00,24.0,0.411,0.24309583333333332,0.24010416666666667,0.4819625,0.482375
DK0003R,2019-08-24 07:00:00,2019-08-25 07:00:00,24.0,0.276,0.15814583333333332,0.15711666666666665,0.515825,0.513025
DK0003R,2019-08-25 07:00:00,2019-08-26 07:00:00,24.0,0.783,0.3638208333333333,0.3652416666666667,0.6006125,0.6036833333333333
DK0003R,2019-08-26 07:00:00,2019-08-27 07:00:00,24.0,0.789,0.33210416666666664,0.33321666666666666,0.4717833333333334,0.4741208333333333
DK0003R,2019-08-27 07:00:00,2019-08-28 07:00:00,24.0,1.049,0.4400166666666667,0.4418208333333334,0.6459625,0.6501875
DK0003R,2019-08-28 07:00:00,2019-08-29 07:00:00,24.0,1.709,0.6028125,0.6048874999999999,0.7826041666666667,0.7863833333333332
DK0003R,2019-08-29 07:00:00,2019-08-30 07:00:00,24.0,0.145,0.10601250000000001,0.10554166666666666,0.16177083333333334,0.161975
DK0003R,2019-08-30 07:00:00,2019-08-31 07:00:00,24.0,0.491,0.21178333333333332,0.2132875,0.3588375000000001,0.35912083333333333
DK0003R,2019-08-31 07:00:00,2019-09-01 07:00:00,24.0,1.474,0.4190041666666667,0.4259041666666667,0.4706625,0.4714958333333333
DK0003R,2019-09-01 07:00:00,2019-09-02 07:00:00,24.0,0.151,0.03297916666666667,0.030716666666666666,0.07310416666666668,0.07300833333333333
DK0003R,2019-09-02 07:00:00,2019-09-03 07:00:00,24.0,0.127,0.04442083333333333,0.04393333333333333,0.08579166666666667,0.08579166666666667
DK0003R,2019-09-03 07:00:00,2019-09-04 07:00:00,24.0,0.167,0.0493625,0.04859583333333334,0.13141666666666665,0.13140416666666666
DK0003R,2019-09-04 07:00:00,2019-09-05 07:00:00,24.0,0.127,0.0596375,0.057329166666666674,0.13955833333333334,0.1395875
DK0003R,2019-09-05 07:00:00,2019-09-06 07:00:00,24.0,0.089,0.033558333333333336,0.033374999999999995,0.05734583333333334,0.05734583333333334
DK0003R,2019-09-06 07:00:00,2019-09-07 07:00:00,24.0,0.099,0.035866666666666665,0.03534583333333333,0.18569166666666667,0.18579583333333335
DK0003R,2019-09-07 07:00:00,2019-09-08 07:00:00,24.0,0.084,0.0466125,0.045379166666666665,0.10819166666666667,0.10820416666666666
DK0003R,2019-09-08 07:00:00,2019-09-09 07:00:00,24.0,0.214,0.12802916666666667,0.12997916666666667,0.110375,0.11040416666666668
DK0003R,2019-09-09 07:00:00,2019-09-10 07:00:00,24.0,0.445,0.15822916666666667,0.15392916666666667,0.09043749999999999,0.09058333333333334
DK0003R,2019-09-10 07:00:00,2019-09-11 07:00:00,24.0,0.215,0.05881666666666666,0.05884583333333334,0.09354166666666668,0.09372916666666668
DK0003R,2019-09-11 07:00:00,2019-09-12 07:00:00,24.0,0.179,0.05149583333333333,0.05223333333333333,0.10211666666666668,0.10223750000000002
DK0003R,2019-09-16 07:00:00,2019-09-17 07:00:00,24.0,0.117,0.0331375,0.03308333333333333,0.11450416666666667,0.11455416666666667
DK0003R,2019-09-17 07:00:00,2019-09-18 07:00:00,24.0,0.133,0.029583333333333333,0.028004166666666663,0.0465625,0.04651666666666667
DK0003R,2019-09-18 07:00:00,2019-09-19 07:00:00,24.0,0.228,0.033537500000000005,0.03210416666666667,0.05492916666666667,0.055004166666666666
DK0003R,2019-09-19 07:00:00,2019-09-20 07:00:00,24.0,0.153,0.040766666666666666,0.040633333333333334,0.08513749999999999,0.08509166666666666
DK0003R,2019-09-20 07:00:00,2019-09-21 07:00:00,24.0,0.25,0.13954166666666667,0.1392,0.30462083333333334,0.30454166666666665
DK0003R,2019-09-21 07:00:00,2019-09-22 07:00:00,24.0,0.155,0.159025,0.15855,0.3297833333333333,0.3299
DK0003R,2019-09-22 07:00:00,2019-09-23 07:00:00,24.0,0.462,0.3460541666666667,0.34745,0.4497916666666666,0.45007916666666664
DK0003R,2019-09-23 07:00:00,2019-09-24 07:00:00,24.0,0.685,0.4929291666666667,0.4765083333333333,0.4028041666666667,0.4050958333333334
DK0003R,2019-09-24 07:00:00,2019-09-25 07:00:00,24.0,1.51,1.0245,1.0166000000000002,0.48532916666666664,0.48847916666666674
DK0003R,2019-09-25 07:00:00,2019-09-26 07:00:00,24.0,1.862,0.7166125,0.6929083333333333,0.6793374999999999,0.6869666666666667
DK0003R,2019-09-27 07:00:00,2019-09-28 07:00:00,24.0,0.226,0.165625,0.16402083333333334,0.094675,0.09478333333333333
DK0003R,2019-09-28 07:00:00,2019-09-29 07:00:00,24.0,0.106,0.038641666666666664,0.03674583333333333,0.03496666666666667,0.035020833333333334
DK0003R,2019-09-29 07:00:00,2019-09-30 07:00:00,24.0,0.176,0.06413333333333333,0.06384166666666667,0.030395833333333334,0.030529166666666673
DK0003R,2019-09-30 07:00:00,2019-10-01 07:00:00,24.0,0.067,0.01844583333333333,0.018375,0.05320833333333333,0.05327916666666666
DK0003R,2019-10-01 07:00:00,2019-10-02 07:00:00,24.0,0.068,0.011820833333333334,0.0118375,0.03825833333333333,0.038254166666666665
DK0003R,2019-10-02 07:00:00,2019-10-03 07:00:00,24.0,0.073,0.0529375,0.05277916666666666,0.07095833333333333,0.0711875
DK0003R,2019-10-03 07:00:00,2019-10-04 07:00:00,24.0,0.185,0.13085833333333333,0.1309875,0.12500833333333333,0.1252791666666667
DK0003R,2019-10-04 07:00:00,2019-10-05 07:00:00,24.0,0.197,0.07815000000000001,0.07400833333333334,0.08016666666666666,0.080675
DK0003R,2019-10-05 07:00:00,2019-10-06 07:00:00,24.0,0.129,0.055608333333333336,0.052524999999999995,0.08961666666666666,0.0898125
DK0003R,2019-10-06 07:00:00,2019-10-07 07:00:00,24.0,0.237,0.0825375,0.081475,0.10483333333333333,0.10512916666666666
DK0003R,2019-10-07 07:00:00,2019-10-08 07:00:00,24.0,0.334,0.1590416666666667,0.1572083333333333,0.12009583333333333,0.12032083333333332
DK0003R,2019-10-08 07:00:00,2019-10-09 07:00:00,24.0,0.159,0.12654166666666666,0.12020416666666667,0.09665000000000001,0.09675
DK0003R,2019-10-09 07:00:00,2019-10-10 07:00:00,24.0,0.089,0.060787499999999994,0.05783333333333333,0.04130416666666666,0.041333333333333326
DK0003R,2019-10-10 07:00:00,2019-10-11 07:00:00,24.0,0.076,0.04755,0.0431125,0.0409875,0.04101666666666667
DK0003R,2019-10-11 07:00:00,2019-10-12 07:00:00,24.0,0.097,0.0438,0.04095833333333333,0.06674166666666667,0.06673749999999999
DK0003R,2019-10-12 07:00:00,2019-10-13 07:00:00,24.0,0.102,0.07581666666666667,0.06810833333333333,0.06533333333333334,0.06537916666666667
DK0003R,2019-10-13 07:00:00,2019-10-14 07:00:00,24.0,0.132,0.07359166666666667,0.06972083333333334,0.09718333333333333,0.0971375
DK0003R,2019-10-14 07:00:00,2019-10-15 07:00:00,24.0,0.098,0.05223333333333333,0.049187499999999995,0.0215875,0.021612500000000003
DK0003R,2019-10-15 07:00:00,2019-10-16 07:00:00,24.0,0.803,0.5866291666666666,0.5556708333333334,0.3000041666666666,0.3003458333333333
DK0003R,2019-10-16 07:00:00,2019-10-17 07:00:00,24.0,0.296,0.2207875,0.2127875,0.06815833333333333,0.06819583333333333
DK0003R,2019-10-17 07:00:00,2019-10-18 07:00:00,24.0,0.132,0.1260625,0.11913333333333333,0.08527916666666667,0.08550416666666667
DK0003R,2019-10-18 07:00:00,2019-10-19 07:00:00,24.0,0.41,0.11327083333333332,0.11227500000000001,0.07401666666666668,0.07414166666666668
DK0003R,2019-10-19 07:00:00,2019-10-20 07:00:00,24.0,0.557,0.23595833333333335,0.2341416666666667,0.04924583333333333,0.04931666666666667
DK0003R,2019-10-20 07:00:00,2019-10-21 07:00:00,24.0,0.311,0.26541666666666663,0.2639916666666667,0.13077916666666667,0.13112916666666666
DK0003R,2019-10-21 07:00:00,2019-10-22 07:00:00,24.0,0.255,0.2309,0.21753333333333333,0.057600000000000005,0.05799583333333334
DK0003R,2019-10-22 07:00:00,2019-10-23 07:00:00,24.0,0.263,0.1892041666666667,0.19055833333333336,0.12505,0.12539166666666668
DK0003R,2019-10-23 07:00:00,2019-10-24 07:00:00,24.0,0.781,0.354125,0.3517083333333333,0.24902083333333333,0.24939999999999998
DK0003R,2019-10-24 07:00:00,2019-10-25 07:00:00,24.0,1.225,1.3196875,1.3021541666666667,0.9760999999999999,0.9757458333333334
DK0003R,2019-10-25 07:00:00,2019-10-26 07:00:00,24.0,0.137,0.04890833333333333,0.04756666666666667,0.07512083333333332,0.0751875
DK0003R,2019-10-26 07:00:00,2019-10-27 07:00:00,24.0,0.037,0.018079166666666667,0.01775,0.017949999999999997,0.017954166666666663
DK0003R,2019-10-27 07:00:00,2019-10-28 07:00:00,24.0,0.039,0.014412500000000002,0.014,0.020558333333333335,0.020599999999999997
DK0003R,2019-10-28 07:00:00,2019-10-29 07:00:00,24.0,0.119,0.054570833333333325,0.0543875,0.05395833333333333,0.05411666666666667
DK0003R,2019-10-29 07:00:00,2019-10-30 07:00:00,24.0,0.105,0.04647500000000001,0.04629166666666667,0.0748625,0.07480833333333332
DK0003R,2019-10-30 07:00:00,2019-10-31 07:00:00,24.0,0.173,0.05135,0.049925,0.07857916666666666,0.07863333333333333
DK0003R,2019-10-31 07:00:00,2019-11-01 07:00:00,24.0,0.122,0.10425,0.10445,0.10141666666666665,0.10151666666666666
DK0003R,2019-11-01 07:00:00,2019-11-02 07:00:00,24.0,0.825,0.4522291666666667,0.45977500000000004,0.29333750000000003,0.2935583333333333
DK0003R,2019-11-02 07:00:00,2019-11-03 07:00:00,24.0,0.265,0.17440000000000003,0.16822499999999999,0.074475,0.07460833333333333
DK0003R,2019-11-03 07:00:00,2019-11-04 07:00:00,24.0,0.702,0.5362250000000001,0.5316125,0.06803333333333333,0.06812083333333334
DK0003R,2019-11-04 07:00:00,2019-11-05 07:00:00,24.0,0.16,0.12452916666666665,0.12013750000000001,0.1653125,0.16535
DK0003R,2019-11-05 07:00:00,2019-11-06 07:00:00,24.0,0.22,0.11616666666666668,0.10409583333333335,0.11014999999999998,0.11147916666666667
DK0003R,2019-11-06 07:00:00,2019-11-07 07:00:00,24.0,0.389,0.10830833333333334,0.10017916666666667,0.11215000000000001,0.11302083333333333
DK0003R,2019-11-07 07:00:00,2019-11-08 07:00:00,24.0,0.414,0.4974708333333333,0.5077041666666666,0.08366666666666667,0.084025
DK0003R,2019-11-08 07:00:00,2019-11-09 07:00:00,24.0,0.387,0.17662083333333334,0.17043333333333335,0.08618750000000001,0.086575
DK0003R,2019-11-09 07:00:00,2019-11-10 07:00:00,24.0,0.146,0.07717083333333334,0.07715833333333334,0.13223749999999998,0.1345875
DK0003R,2019-11-10 07:00:00,2019-11-11 07:00:00,24.0,0.722,0.3254458333333333,0.3219625,0.12133333333333333,0.12135833333333335
DK0003R,2019-11-11 07:00:00,2019-11-12 07:00:00,24.0,0.748,0.42936250000000004,0.43488750000000004,0.22505416666666667,0.22546666666666668
DK0003R,2019-11-12 07:00:00,2019-11-13 07:00:00,24.0,0.45,0.5158958333333333,0.5257250000000001,0.1663166666666667,0.16627083333333334
DK0003R,2019-11-13 07:00:00,2019-11-14 07:00:00,24.0,0.485,0.29056666666666664,0.28885,0.11201666666666665,0.11190416666666668
DK0003R,2019-11-14 07:00:00,2019-11-15 07:00:00,24.0,0.511,0.5091583333333333,0.5196999999999999,0.20149583333333335,0.20184583333333336
DK0003R,2019-11-15 07:00:00,2019-11-16 07:00:00,24.0,0.398,0.28865416666666666,0.28491249999999996,0.2829916666666667,0.2794125
DK0003R,2019-11-16 07:00:00,2019-11-17 07:00:00,24.0,0.205,0.5966083333333333,0.5887833333333333,0.41200833333333337,0.40576666666666666
DK0003R,2019-11-17 07:00:00,2019-11-18 07:00:00,24.0,0.507,0.23165416666666663,0.263575,0.121625,0.12169583333333334
DK0003R,2019-11-18 07:00:00,2019-11-19 07:00:00,24.0,1.355,0.7128458333333333,0.7205333333333334,0.5294083333333334,0.5213
DK0003R,2019-11-19 07:00:00,2019-11-20 07:00:00,24.0,0.429,0.143325,0.14551666666666666,0.11755833333333333,0.11622499999999998
DK0003R,2019-11-20 07:00:00,2019-11-21 07:00:00,24.0,0.339,0.1036125,0.11036249999999999,0.14129166666666668,0.13885
DK0003R,2019-11-21 07:00:00,2019-11-22 07:00:00,24.0,0.562,0.6544500000000001,0.67435,0.8263083333333333,0.8220458333333335
DK0003R,2019-11-22 07:00:00,2019-11-23 07:00:00,24.0,0.968,0.7451041666666667,0.75615,1.1762625,1.1629791666666667
DK0003R,2019-11-23 07:00:00,2019-11-24 07:00:00,24.0,1.802,0.5934,0.5992583333333333,1.4853499999999997,1.481625
DK0003R,2019-11-24 07:00:00,2019-11-25 07:00:00,24.0,1.598,0.6970041666666665,0.6998166666666666,1.5610124999999997,1.5578375
DK0003R,2019-11-25 07:00:00,2019-11-26 07:00:00,24.0,2.311,0.8142708333333334,0.8412041666666666,2.3289291666666667,2.3157625
DK0003R,2019-11-26 07:00:00,2019-11-27 07:00:00,24.0,1.398,0.9859458333333332,1.0442166666666666,1.5568,1.5465999999999998
DK0003R,2019-11-27 07:00:00,2019-11-28 07:00:00,24.0,0.554,0.3870333333333334,0.3906,0.1870125,0.18716666666666668
DK0003R,2019-11-28 07:00:00,2019-11-29 07:00:00,24.0,0.166,0.08597083333333333,0.08069166666666666,0.07711666666666667,0.077075
DK0003R,2019-11-29 07:00:00,2019-11-30 07:00:00,24.0,0.063,0.03284583333333333,0.032529166666666665,0.03215833333333334,0.032162500000000004
DK0003R,2019-11-30 07:00:00,2019-12-01 07:00:00,24.0,0.063,0.03231666666666667,0.0320625,0.04713333333333334,0.047191666666666666
DK0003R,2019-12-01 07:00:00,2019-12-02 07:00:00,24.0,0.05,0.024170833333333336,0.0242,0.05353333333333333,0.05354999999999999
DK0003R,2019-12-02 07:00:00,2019-12-03 07:00:00,24.0,0.079,0.037483333333333334,0.03704166666666667,0.050491666666666664,0.05054166666666667
DK0003R,2019-12-03 07:00:00,2019-12-04 07:00:00,24.0,0.118,0.139625,0.13799583333333332,0.14988333333333334,0.150225
DK0003R,2019-12-04 07:00:00,2019-12-05 07:00:00,24.0,0.369,0.2212625,0.23058750000000003,0.1425875,0.14280833333333334
DK0003R,2019-12-05 07:00:00,2019-12-06 07:00:00,24.0,0.176,0.15249166666666666,0.1545,0.13999583333333335,0.1392875
DK0003R,2019-12-06 07:00:00,2019-12-07 07:00:00,24.0,0.075,0.0505875,0.04940833333333333,0.08965416666666666,0.0896125
DK0003R,2019-12-07 07:00:00,2019-12-08 07:00:00,24.0,0.067,0.029845833333333332,0.029579166666666667,0.04624999999999999,0.046258333333333325
DK0003R,2019-12-08 07:00:00,2019-12-09 07:00:00,24.0,0.065,0.029783333333333332,0.027399999999999997,0.044712499999999995,0.044737500000000006
DK0003R,2019-12-09 07:00:00,2019-12-10 07:00:00,24.0,0.074,0.02072916666666667,0.019966666666666667,0.029525,0.029566666666666668
DK0003R,2019-12-10 07:00:00,2019-12-11 07:00:00,24.0,0.21,0.10446666666666667,0.10469166666666667,0.05812916666666667,0.05811666666666667
DK0003R,2019-12-11 07:00:00,2019-12-12 07:00:00,24.0,0.199,0.14054166666666668,0.14027916666666665,0.09095416666666667,0.09098333333333335
DK0003R,2019-12-12 07:00:00,2019-12-13 07:00:00,24.0,0.417,0.43448749999999997,0.45614166666666667,0.21032916666666668,0.21013333333333337
DK0003R,2019-12-13 07:00:00,2019-12-14 07:00:00,24.0,0.754,0.29501666666666665,0.29950000000000004,0.3430166666666666,0.3425666666666667
DK0003R,2019-12-14 07:00:00,2019-12-15 07:00:00,24.0,0.15,0.05902916666666667,0.059208333333333335,0.06507083333333334,0.06507916666666667
DK0003R,2019-12-15 07:00:00,2019-12-16 07:00:00,24.0,0.112,0.045758333333333324,0.044304166666666665,0.05272083333333333,0.05275
DK0003R,2019-12-16 07:00:00,2019-12-17 07:00:00,24.0,0.324,0.0699625,0.06781666666666668,0.06179583333333333,0.06181249999999999
DK0003R,2019-12-17 07:00:00,2019-12-18 07:00:00,24.0,0.19,0.15565,0.15456250000000002,0.06327500000000001,0.06323333333333335
DK0003R,2019-12-18 07:00:00,2019-12-19 07:00:00,24.0,0.246,0.17720000000000002,0.1842,0.11825416666666666,0.11863333333333333
DK0003R,2019-12-19 07:00:00,2019-12-20 07:00:00,24.0,0.559,0.6746500000000001,0.6796958333333333,0.48295416666666674,0.4833083333333334
DK0003R,2019-12-20 07:00:00,2019-12-21 07:00:00,24.0,0.626,0.5798458333333333,0.5764541666666667,0.9195041666666667,0.9180833333333333
DK0003R,2019-12-21 07:00:00,2019-12-22 07:00:00,24.0,0.293,0.195125,0.18399583333333336,0.07588333333333333,0.075975
DK0003R,2019-12-22 07:00:00,2019-12-23 07:00:00,24.0,0.806,0.22600833333333337,0.22877500000000003,0.4046958333333333,0.40348333333333336
DK0003R,2019-12-23 07:00:00,2019-12-24 07:00:00,24.0,0.237,0.20504166666666665,0.20560416666666667,0.13761666666666666,0.13723749999999998
DK0003R,2019-12-24 07:00:00,2019-12-25 07:00:00,24.0,0.196,0.17913750000000003,0.1778916666666667,0.03975,0.039787499999999996
DK0003R,2019-12-25 07:00:00,2019-12-26 07:00:00,24.0,0.059,0.05679583333333333,0.057133333333333335,0.09772499999999999,0.097775
DK0003R,2019-12-26 07:00:00,2019-12-27 07:00:00,24.0,0.142,0.45527083333333335,0.4452749999999999,0.15790416666666665,0.15797083333333334
DK0003R,2019-12-27 07:00:00,2019-12-28 07:00:00,24.0,0.198,0.08523750000000001,0.083775,0.19409583333333336,0.19228750000000003
DK0003R,2019-12-28 07:00:00,2019-12-29 07:00:00,24.0,0.379,0.32256666666666667,0.3562916666666667,0.2156,0.21389999999999998
DK0003R,2019-12-29 07:00:00,2019-12-30 07:00:00,24.0,0.649,0.3991541666666667,0.4280375,0.32329166666666664,0.32074166666666665
DK0003R,2019-12-30 07:00:00,2019-12-31 07:00:00,24.0,0.248,0.16277083333333334,0.1582916666666667,0.19556666666666667,0.19565
DK0003R,2019-12-31 07:00:00,2020-01-01 07:00:00,24.0,0.499,0.05261249999999999,0.052475,0.0551375,0.05515625
DK0031R,2019-01-01 07:00:00,2019-01-02 07:00:00,24.0,0.039,0.021008333333333334,0.020725,0.03607083333333333,0.036083333333333335
DK0031R,2019-01-02 07:00:00,2019-01-03 07:00:00,24.0,0.105,0.034083333333333334,0.034041666666666665,0.05700416666666667,0.057154166666666666
DK0031R,2019-01-03 07:00:00,2019-01-04 07:00:00,24.0,0.091,0.062525,0.06253333333333333,0.11267083333333333,0.11288333333333334
DK0031R,2019-01-04 07:00:00,2019-01-05 07:00:00,24.0,0.054,0.07133333333333333,0.07045416666666666,0.16022916666666667,0.16063333333333335
DK0031R,2019-01-05 07:00:00,2019-01-06 07:00:00,24.0,0.092,0.0834125,0.08242916666666666,0.15109999999999998,0.15127916666666666
DK0031R,2019-01-06 07:00:00,2019-01-07 07:00:00,24.0,0.118,0.10155000000000002,0.10134166666666666,0.15306666666666666,0.15312499999999998
DK0031R,2019-01-07 07:00:00,2019-01-08 07:00:00,24.0,0.099,0.0479625,0.04819166666666667,0.09792916666666666,0.0979875
DK0031R,2019-01-08 07:00:00,2019-01-09 07:00:00,24.0,0.032,0.02089166666666667,0.020833333333333332,0.04655,0.046566666666666666
DK0031R,2019-01-09 07:00:00,2019-01-10 07:00:00,24.0,0.075,0.02648333333333333,0.026458333333333334,0.038325000000000005,0.0383
DK0031R,2019-01-10 07:00:00,2019-01-11 07:00:00,24.0,0.123,0.070425,0.07045,0.07990416666666668,0.0800125
DK0031R,2019-01-11 07:00:00,2019-01-12 07:00:00,24.0,0.102,0.05780833333333333,0.0582,0.076975,0.07702916666666666
DK0031R,2019-01-12 07:00:00,2019-01-13 07:00:00,24.0,0.044,0.020504166666666667,0.02042916666666667,0.04471666666666666,0.044724999999999994
DK0031R,2019-01-13 07:00:00,2019-01-14 07:00:00,24.0,0.042,0.016245833333333334,0.0161125,0.040466666666666665,0.040483333333333336
DK0031R,2019-01-14 07:00:00,2019-01-15 07:00:00,24.0,0.049,0.017325,0.01734166666666667,0.040445833333333334,0.04045416666666667
DK0031R,2019-01-15 07:00:00,2019-01-16 07:00:00,24.0,0.1,0.06453333333333333,0.06322083333333334,0.08912916666666666,0.08918750000000002
DK0031R,2019-01-16 07:00:00,2019-01-17 07:00:00,24.0,0.189,0.057708333333333334,0.054733333333333335,0.06986666666666667,0.06992083333333333
DK0031R,2019-01-17 07:00:00,2019-01-18 07:00:00,24.0,0.086,0.029041666666666664,0.028175000000000002,0.03619583333333334,0.03615416666666666
DK0031R,2019-01-18 07:00:00,2019-01-19 07:00:00,24.0,0.078,0.01875833333333333,0.018804166666666667,0.04368333333333333,0.043699999999999996
DK0031R,2019-01-19 07:00:00,2019-01-20 07:00:00,24.0,0.561,0.093175,0.09384166666666667,0.12103333333333333,0.12104166666666666
DK0031R,2019-01-20 07:00:00,2019-01-21 07:00:00,24.0,0.345,0.10010000000000001,0.10642083333333334,0.11061666666666665,0.11028333333333333
DK0031R,2019-01-21 07:00:00,2019-01-22 07:00:00,24.0,0.101,0.0182375,0.01635,0.045758333333333324,0.04575416666666667
DK0031R,2019-01-22 07:00:00,2019-01-23 07:00:00,24.0,1.08,0.6064458333333334,0.6318541666666667,0.46449999999999997,0.46375000000000005
DK0031R,2019-01-23 07:00:00,2019-01-24 07:00:00,24.0,2.135,0.5476083333333334,0.55005,0.9476291666666666,0.9476791666666666
DK0031R,2019-01-24 07:00:00,2019-01-25 07:00:00,24.0,2.382,0.9515541666666666,1.0176916666666667,1.4782416666666667,1.4776333333333334
DK0031R,2019-01-25 07:00:00,2019-01-26 07:00:00,24.0,2.378,0.4544708333333333,0.4677833333333334,0.8430416666666666,0.8430208333333332
DK0031R,2019-01-26 07:00:00,2019-01-27 07:00:00,24.0,0.159,0.11250416666666667,0.11296250000000001,0.04722916666666666,0.047204166666666665
DK0031R,2019-01-27 07:00:00,2019-01-28 07:00:00,24.0,0.208,0.2128375,0.21681666666666669,0.13817916666666666,0.13790416666666666
DK0031R,2019-01-28 07:00:00,2019-01-29 07:00:00,24.0,0.345,0.10840833333333333,0.10793333333333334,0.24693333333333334,0.24721666666666664
DK0031R,2019-01-29 07:00:00,2019-01-30 07:00:00,24.0,0.272,0.22160416666666669,0.23251666666666668,0.09304166666666668,0.09307083333333332
DK0031R,2019-01-30 07:00:00,2019-01-31 07:00:00,24.0,0.692,0.3132375,0.31612083333333335,0.3966416666666667,0.3961666666666666
DK0031R,2019-01-31 07:00:00,2019-02-01 07:00:00,24.0,1.132,0.47936249999999997,0.4998875,0.8190208333333334,0.8192499999999999
DK0031R,2019-02-01 07:00:00,2019-02-02 07:00:00,24.0,1.616,0.6739791666666667,0.6682416666666665,1.3669208333333334,1.366479166666667
DK0031R,2019-02-02 07:00:00,2019-02-03 07:00:00,24.0,1.349,0.7496416666666667,0.7474458333333333,1.6712791666666664,1.6721041666666665
DK0031R,2019-02-03 07:00:00,2019-02-04 07:00:00,24.0,0.17,0.07796249999999999,0.07774166666666667,0.2171,0.21750833333333333
DK0031R,2019-02-04 07:00:00,2019-02-05 07:00:00,24.0,0.175,0.05615833333333333,0.056666666666666664,0.06908333333333333,0.06912499999999999
DK0031R,2019-02-05 07:00:00,2019-02-06 07:00:00,24.0,0.151,0.05400416666666668,0.05536666666666667,0.08617916666666665,0.086275
DK0031R,2019-02-06 07:00:00,2019-02-07 07:00:00,24.0,0.251,0.14436249999999998,0.143725,0.19741666666666666,0.19747499999999998
DK0031R,2019-02-07 07:00:00,2019-02-08 07:00:00,24.0,0.098,0.06679583333333333,0.06611666666666667,0.08297500000000001,0.08306666666666668
DK0031R,2019-02-08 07:00:00,2019-02-09 07:00:00,24.0,0.184,0.10135,0.09845416666666668,0.0938875,0.09392916666666667
DK0031R,2019-02-09 07:00:00,2019-02-10 07:00:00,24.0,0.106,0.05087916666666666,0.048070833333333333,0.04549166666666667,0.04551666666666667
DK0031R,2019-02-10 07:00:00,2019-02-11 07:00:00,24.0,0.127,0.05703333333333333,0.0551,0.048220833333333324,0.0483125
DK0031R,2019-02-11 07:00:00,2019-02-12 07:00:00,24.0,0.067,0.029404166666666665,0.0288875,0.06109583333333333,0.06119583333333333
DK0031R,2019-02-12 07:00:00,2019-02-13 07:00:00,24.0,0.365,0.13469583333333335,0.13457083333333333,0.155575,0.15562083333333332
DK0031R,2019-02-13 07:00:00,2019-02-14 07:00:00,24.0,0.414,0.34655416666666666,0.35180833333333333,0.32385833333333336,0.324
DK0031R,2019-02-14 07:00:00,2019-02-15 07:00:00,24.0,0.469,0.21563333333333334,0.21422916666666666,0.16610833333333333,0.1661625
DK0031R,2019-02-15 07:00:00,2019-02-16 07:00:00,24.0,1.414,0.2957541666666667,0.29660833333333336,0.18277916666666663,0.18257500000000002
DK0031R,2019-02-16 07:00:00,2019-02-17 07:00:00,24.0,0.565,0.4463,0.45355000000000006,0.3655583333333334,0.3656249999999999
DK0031R,2019-02-17 07:00:00,2019-02-18 07:00:00,24.0,0.907,0.35299583333333334,0.35648750000000007,0.36578333333333335,0.3658958333333333
DK0031R,2019-02-18 07:00:00,2019-02-19 07:00:00,24.0,0.626,0.3193708333333334,0.34774166666666667,0.2915125,0.2916125
DK0031R,2019-02-19 07:00:00,2019-02-20 07:00:00,24.0,0.1,0.021679166666666666,0.0213,0.05115,0.051133333333333336
DK0031R,2019-02-22 07:00:00,2019-02-23 07:00:00,24.0,0.611,0.075325,0.0758625,0.08319166666666668,0.08334166666666666
DK0031R,2019-02-23 07:00:00,2019-02-24 07:00:00,24.0,0.417,0.26565,0.2600291666666667,0.20620000000000002,0.20678749999999999
DK0031R,2019-02-24 07:00:00,2019-02-25 07:00:00,24.0,0.209,0.46057499999999996,0.47003749999999994,0.5427041666666667,0.5433666666666667
DK0031R,2019-02-25 07:00:00,2019-02-26 07:00:00,24.0,0.925,0.48767083333333333,0.49745,0.3993458333333333,0.39952916666666666
DK0031R,2019-02-26 07:00:00,2019-02-27 07:00:00,24.0,1.103,0.3329125,0.3482958333333333,0.2060625,0.20581666666666668
DK0031R,2019-02-27 07:00:00,2019-02-28 07:00:00,24.0,1.302,0.32158749999999997,0.3264875,0.2642875,0.2642625
DK0031R,2019-02-28 07:00:00,2019-03-01 07:00:00,24.0,0.114,0.0577125,0.05680416666666666,0.06798749999999999,0.06801666666666667
DK0031R,2019-03-01 07:00:00,2019-03-02 07:00:00,24.0,0.257,0.36120833333333335,0.36894166666666667,0.15211666666666665,0.152125
