site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2011-01-01 00:00:00.000000000,2011-01-01 01:00:02.000000512,1.0005555556977777,72.694,72.96433470703126,72.9879062475586
DK0012R,2011-01-01 01:59:57.000000000,2011-01-01 03:00:00.000000000,1.0008333333333335,70.005,75.21492042114258,75.24074518066406
DK0012R,2011-01-01 04:59:57.000000000,2011-01-01 06:00:00.000000000,1.0008333333333335,83.218,71.51555755371095,71.5325400769043
DK0012R,2011-01-01 07:59:57.000000000,2011-01-01 09:00:00.000000000,1.0008333333333335,76.842,69.49174029785156,69.50033045288086
DK0012R,2011-01-01 09:00:00.000000000,2011-01-01 10:00:02.000000512,1.0005555556977777,77.351,66.93416997802734,66.94474187988281
DK0012R,2011-01-01 10:59:57.000000000,2011-01-01 12:00:00.000000000,1.0008333333333335,79.21,63.92995037841797,63.94184279846192
DK0012R,2011-01-01 12:00:00.000000000,2011-01-01 13:00:02.000000512,1.0005555556977777,79.91,61.76226838623047,61.77246410522461
DK0012R,2011-01-01 13:59:57.000000000,2011-01-01 15:00:00.000000000,1.0008333333333335,80.07,59.60057817260742,59.61368058288574
DK0012R,2011-01-01 15:00:00.000000000,2011-01-01 16:00:02.000000512,1.0005555556977777,80.25,58.01681342285157,58.028552655029294
DK0012R,2011-01-01 16:59:57.000000000,2011-01-01 18:00:00.000000000,1.0008333333333335,76.252,57.047006249999995,57.061312833251954
DK0012R,2011-01-01 18:00:00.000000000,2011-01-01 19:00:02.000000512,1.0005555556977777,73.673,56.88516617797851,56.898701004638674
DK0012R,2011-01-01 19:59:57.000000000,2011-01-01 21:00:00.000000000,1.0008333333333335,70.974,57.24454297302246,57.25890772888183
DK0012R,2011-01-01 21:00:00.000000000,2011-01-01 22:00:02.000000512,1.0005555556977777,70.075,57.126881118164064,57.14542654541016
DK0012R,2011-01-01 22:59:57.000000000,2011-01-02 00:00:00.000000000,1.0008333333333335,58.011,55.630340375976566,55.647695203857424
DK0012R,2011-01-02 00:00:00.000000000,2011-01-02 01:00:02.000000512,1.0005555556977777,55.722,53.30781841552734,53.32681758911133
DK0012R,2011-01-02 01:59:57.000000000,2011-01-02 03:00:00.000000000,1.0008333333333335,52.854,51.486092797851555,51.50445013366699
DK0012R,2011-01-02 03:00:00.000000000,2011-01-02 04:00:02.000000512,1.0005555556977777,57.061,50.06545567382812,50.08381107055665
DK0012R,2011-01-02 04:59:57.000000000,2011-01-02 06:00:00.000000000,1.0008333333333335,63.088,50.93689684570312,50.950842758789065
DK0012R,2011-01-02 06:00:00.000000000,2011-01-02 07:00:02.000000512,1.0005555556977777,59.09,52.42933060180665,52.4466156225586
DK0012R,2011-01-02 07:59:57.000000000,2011-01-02 09:00:00.000000000,1.0008333333333335,53.603,53.999843631591794,54.01527100708008
DK0012R,2011-01-02 09:00:00.000000000,2011-01-02 10:00:02.000000512,1.0005555556977777,57.351,54.8569588293457,54.87303773803711
DK0012R,2011-01-02 10:59:57.000000000,2011-01-02 12:00:00.000000000,1.0008333333333335,60.07,54.49535014526367,54.51449475036621
DK0012R,2011-01-02 12:00:00.000000000,2011-01-02 13:00:02.000000512,1.0005555556977777,61.959,53.54494547607421,53.55780162231444
DK0012R,2011-01-02 13:59:57.000000000,2011-01-02 15:00:00.000000000,1.0008333333333335,68.126,53.941810638427725,53.95584574951172
DK0012R,2011-01-02 15:00:00.000000000,2011-01-02 16:00:02.000000512,1.0005555556977777,58.681,55.30901816162109,55.33303569213867
DK0012R,2011-01-02 16:59:57.000000000,2011-01-02 18:00:00.000000000,1.0008333333333335,52.284,56.27792559814452,56.29521643615723
DK0012R,2011-01-02 18:00:00.000000000,2011-01-02 19:00:02.000000512,1.0005555556977777,52.884,55.47211088378906,55.47719129150391
DK0012R,2011-01-02 19:59:57.000000000,2011-01-02 21:00:00.000000000,1.0008333333333335,50.765,54.17633544433593,54.17874572937012
DK0012R,2011-01-02 21:00:00.000000000,2011-01-02 22:00:02.000000512,1.0005555556977777,43.518,54.34252294921875,54.35632924804688
