Time,Case,DK-09,DK-10,DK-11,NL10131,NL10444,NL10633,NL10738,NO0001R,SE0014R,SE0020R,SE0022R
2019-01-01 00:00:00,MATCH_noBD,0.2956,0.258,0.2642,2.5735,0.5982,0.7737,1.8574,0.1097,0.2044,0.3767,0.1394
2019-01-01 01:00:00,MATCH_noBD,0.3218,0.2372,0.2424,2.7726,0.5417,0.7176,1.7538,0.0534,0.1865,0.3393,0.1325
2019-01-01 02:00:00,MATCH_noBD,0.3637,0.2089,0.2066,3.0305,0.4088,0.5806,1.5422,0.0289,0.1669,0.3464,0.1221
2019-01-01 03:00:00,MATCH_noBD,0.3499,0.173,0.1641,3.16,0.3233,0.4505,1.2944,0.023,0.1374,0.3759,0.1126
2019-01-01 04:00:00,MATCH_noBD,0.2534,0.1078,0.0796,2.9837,0.3162,0.4095,1.0408,0.0194,0.0598,0.273,0.1018
2019-01-01 05:00:00,MATCH_noBD,0.2166,0.0412,0.0349,2.6124,0.4239,0.4826,0.8812,0.0194,0.0329,0.2083,0.0901
2019-01-01 06:00:00,MATCH_noBD,0.1502,0.0288,0.0282,2.1835,0.5341,0.6015,0.8113,0.0205,0.0298,0.1454,0.0754
2019-01-01 07:00:00,MATCH_noBD,0.0746,0.0263,0.0253,1.7643,0.5319,0.6293,0.8222,0.0226,0.0319,0.0702,0.0625
2019-01-01 08:00:00,MATCH_noBD,0.0336,0.0259,0.0232,1.3654,0.4661,0.5756,0.8218,0.0253,0.0311,0.0323,0.0514
2019-01-01 09:00:00,MATCH_noBD,0.0265,0.0236,0.0211,0.9919,0.4054,0.5168,0.7314,0.0247,0.0303,0.0276,0.0417
2019-01-01 10:00:00,MATCH_noBD,0.0247,0.0224,0.0218,0.8029,0.2855,0.3576,0.5296,0.0262,0.0305,0.0268,0.0355
2019-01-01 11:00:00,MATCH_noBD,0.0226,0.0247,0.0245,0.7585,0.1946,0.1906,0.2842,0.0307,0.0303,0.0253,0.0349
2019-01-01 12:00:00,MATCH_noBD,0.0226,0.0278,0.0282,0.6512,0.0901,0.0878,0.0887,0.034,0.0294,0.024,0.035
2019-01-01 13:00:00,MATCH_noBD,0.0249,0.0297,0.0303,0.4912,0.0434,0.0459,0.0357,0.0363,0.0295,0.0245,0.0322
2019-01-01 14:00:00,MATCH_noBD,0.0278,0.0302,0.0307,0.2512,0.0396,0.0429,0.0327,0.0348,0.03,0.0261,0.0282
2019-01-01 15:00:00,MATCH_noBD,0.0296,0.0291,0.0298,0.0801,0.0422,0.0457,0.0341,0.0302,0.0304,0.0281,0.0231
2019-01-01 16:00:00,MATCH_noBD,0.0301,0.0272,0.0283,0.0375,0.0465,0.05,0.0363,0.0264,0.0283,0.0297,0.0189
2019-01-01 17:00:00,MATCH_noBD,0.0295,0.0262,0.0264,0.0407,0.0552,0.0581,0.0421,0.0247,0.0256,0.0303,0.0165
2019-01-01 18:00:00,MATCH_noBD,0.029,0.026,0.0259,0.0523,0.0611,0.0641,0.0485,0.0258,0.0241,0.0292,0.0159
2019-01-01 19:00:00,MATCH_noBD,0.0291,0.0271,0.0293,0.0554,0.0613,0.0645,0.05,0.027,0.0235,0.0262,0.0178
2019-01-01 20:00:00,MATCH_noBD,0.0291,0.0307,0.0349,0.0603,0.0593,0.0616,0.0455,0.0282,0.0228,0.0233,0.0191
