Time,Case,DK-09,DK-10,DK-11,NL10131,NL10444,NL10633,NL10738,NO0001R,SE0014R,SE0020R,SE0022R
2018-01-01 00:00:00,MATCH_noBD,0.0358,0.0272,0.0293,0.0617,0.0527,0.0572,0.0601,0.0555,0.0581,0.0642,0.1972
2018-01-01 01:00:00,MATCH_noBD,0.0275,0.0258,0.028,0.0677,0.051,0.0518,0.0629,0.0515,0.041,0.0491,0.2117
2018-01-01 02:00:00,MATCH_noBD,0.0226,0.0245,0.0284,0.0718,0.0596,0.0552,0.0608,0.0469,0.0303,0.0365,0.214
2018-01-01 03:00:00,MATCH_noBD,0.0225,0.0235,0.0319,0.0665,0.0692,0.0668,0.0511,0.0419,0.0236,0.0365,0.2133
2018-01-01 04:00:00,MATCH_noBD,0.0261,0.0233,0.0375,0.0548,0.0705,0.0703,0.0534,0.0372,0.0206,0.039,0.2102
2018-01-01 05:00:00,MATCH_noBD,0.032,0.0249,0.0399,0.0468,0.066,0.0676,0.0615,0.0332,0.0208,0.0406,0.1998
2018-01-01 06:00:00,MATCH_noBD,0.0371,0.028,0.0371,0.0453,0.0633,0.0648,0.0638,0.0288,0.0237,0.0345,0.1812
2018-01-01 07:00:00,MATCH_noBD,0.0415,0.0306,0.0367,0.0474,0.0636,0.0658,0.0628,0.029,0.0281,0.033,0.1578
2018-01-01 08:00:00,MATCH_noBD,0.0453,0.032,0.0478,0.0491,0.0612,0.0638,0.0594,0.0295,0.0309,0.0388,0.1378
2018-01-01 09:00:00,MATCH_noBD,0.0483,0.0326,0.0421,0.0517,0.062,0.0633,0.0539,0.034,0.0325,0.0419,0.1217
2018-01-01 10:00:00,MATCH_noBD,0.0646,0.041,0.038,0.0462,0.0574,0.0584,0.0513,0.0368,0.0337,0.0468,0.114
2018-01-01 11:00:00,MATCH_noBD,0.0911,0.0412,0.031,0.0327,0.0419,0.0435,0.0435,0.0362,0.0339,0.0578,0.1126
2018-01-01 12:00:00,MATCH_noBD,0.0527,0.0331,0.0255,0.0199,0.0299,0.03,0.0308,0.0293,0.0322,0.086,0.1154
2018-01-01 13:00:00,MATCH_noBD,0.0388,0.0286,0.0304,0.0139,0.0274,0.0241,0.0201,0.024,0.0309,0.0749,0.1234
2018-01-01 14:00:00,MATCH_noBD,0.0507,0.0272,0.0381,0.0118,0.0335,0.0232,0.0142,0.0196,0.0331,0.042,0.1243
2018-01-01 15:00:00,MATCH_noBD,0.0513,0.0319,0.0437,0.0108,0.0387,0.0233,0.0109,0.0188,0.0369,0.044,0.1224
2018-01-01 16:00:00,MATCH_noBD,0.0471,0.0394,0.0457,0.0106,0.0471,0.0246,0.0099,0.0213,0.0361,0.0515,0.1077
2018-01-01 17:00:00,MATCH_noBD,0.0475,0.0457,0.0463,0.0109,0.0613,0.0324,0.0099,0.0219,0.0348,0.0493,0.085
2018-01-01 18:00:00,MATCH_noBD,0.0507,0.0486,0.0458,0.0104,0.061,0.0443,0.0093,0.0226,0.032,0.0471,0.0722
2018-01-01 19:00:00,MATCH_noBD,0.0554,0.0495,0.0466,0.0107,0.0441,0.0509,0.0107,0.0272,0.0315,0.0491,0.067
2018-01-01 20:00:00,MATCH_noBD,0.0588,0.0497,0.0461,0.0098,0.0319,0.0441,0.0122,0.0305,0.0351,0.053,0.0628
2018-01-01 21:00:00,MATCH_noBD,0.0592,0.0492,0.044,0.0284,0.0297,0.0355,0.0166,0.0318,0.0398,0.0567,0.0598
2018-01-01 22:00:00,MATCH_noBD,0.0578,0.0477,0.0416,0.0779,0.0336,0.0329,0.0291,0.036,0.0439,0.0593,0.0807
2018-01-01 23:00:00,MATCH_noBD,0.0563,0.0446,0.0407,0.0641,0.0418,0.0361,0.0381,0.0429,0.0474,0.0606,0.1369
2018-01-02 00:00:00,MATCH_noBD,0.0544,0.0409,0.0405,0.0359,0.0455,0.0418,0.0403,0.0502,0.0499,0.0599,0.185
2018-01-02 01:00:00,MATCH_noBD,0.054,0.0386,0.0408,0.0382,0.0507,0.0457,0.0415,0.0517,0.0494,0.0584,0.1829
2018-01-02 02:00:00,MATCH_noBD,0.0542,0.0381,0.041,0.0443,0.071,0.0536,0.0424,0.0479,0.0463,0.0565,0.1236
2018-01-02 03:00:00,MATCH_noBD,0.0539,0.038,0.0403,0.0461,0.1098,0.0745,0.0427,0.0436,0.0436,0.0547,0.071
2018-01-02 04:00:00,MATCH_noBD,0.0532,0.0382,0.0387,0.0485,0.1498,0.1201,0.0461,0.0428,0.0409,0.0547,0.0573
2018-01-02 05:00:00,MATCH_noBD,0.0517,0.0385,0.036,0.085,0.1057,0.1337,0.0522,0.0454,0.04,0.0554,0.067
2018-01-02 06:00:00,MATCH_noBD,0.0499,0.0384,0.0334,0.1568,0.0724,0.0899,0.0791,0.0483,0.0402,0.0557,0.0792
2018-01-02 07:00:00,MATCH_noBD,0.0514,0.0389,0.0313,0.1615,0.0587,0.0651,0.1118,0.0506,0.0404,0.057,0.0789
