Time,Case,DK-09,DK-10,DK-11,NL10131,NL10444,NL10633,NL10738,NO0001R,SE0014R,SE0020R,SE0022R
2019-01-01 00:00:00,EMEP_noBD,71.2517,72.9622,73.2931,70.8348,72.9871,72.9546,72.3066,82.4246,77.2858,72.1663,76.6796
2019-01-01 01:00:00,EMEP_noBD,69.7471,73.0505,74.1319,68.5161,71.8016,70.2425,70.1966,82.3161,78.8909,70.527,76.2327
2019-01-01 02:00:00,EMEP_noBD,69.8059,73.7296,75.1548,67.0423,70.9183,68.4761,68.4432,80.6449,82.1829,70.2579,76.5318
2019-01-01 03:00:00,EMEP_noBD,69.9735,74.559,76.2814,65.6519,70.2536,67.4001,66.0445,81.9682,84.1169,70.9125,76.1099
2019-01-01 04:00:00,EMEP_noBD,71.0254,75.874,78.1713,63.5125,69.6592,67.3341,64.0365,83.179,82.8838,71.2429,74.9025
2019-01-01 05:00:00,EMEP_noBD,71.295,77.0655,80.1132,60.7912,68.1695,66.2479,62.8015,83.9879,83.3128,72.4325,73.4785
2019-01-01 06:00:00,EMEP_noBD,70.6701,77.8502,81.1762,57.9983,66.3943,62.8572,59.3586,84.1361,83.4807,74.0455,72.3372
2019-01-01 07:00:00,EMEP_noBD,72.6773,78.8029,81.677,55.1947,64.832,60.0612,52.998,83.9885,83.4154,75.5222,71.7957
2019-01-01 08:00:00,EMEP_noBD,76.1526,79.7966,81.8782,52.3289,65.4112,59.6157,48.3043,83.9139,83.3245,77.362,71.5636
2019-01-01 09:00:00,EMEP_noBD,78.2197,79.8955,81.6654,49.6302,66.1512,60.2066,47.9891,83.487,82.8835,78.5812,70.8889
2019-01-01 10:00:00,EMEP_noBD,79.4561,79.5189,81.1628,47.026,68.3348,61.1629,53.1058,82.9624,82.7259,79.1651,69.8295
2019-01-01 11:00:00,EMEP_noBD,79.7411,79.1646,80.5918,45.6183,73.2199,64.5568,59.4532,82.5112,82.6594,78.9523,68.5575
2019-01-01 12:00:00,EMEP_noBD,79.524,79.1004,80.6951,48.9914,76.1638,69.4689,65.8536,81.6805,82.4458,78.4534,66.556
2019-01-01 13:00:00,EMEP_noBD,78.2247,78.4334,81.0976,53.8065,76.9185,70.4859,68.6708,81.2833,81.6976,78.1391,64.8137
2019-01-01 14:00:00,EMEP_noBD,76.1744,77.0779,80.7749,57.4301,79.0228,71.9144,71.1623,81.4382,80.4316,77.9152,64.2798
2019-01-01 15:00:00,EMEP_noBD,74.9063,76.2046,80.3875,61.203,81.627,74.2788,73.1544,81.7041,78.4679,77.0461,64.0378
2019-01-01 16:00:00,EMEP_noBD,74.7647,76.3469,80.321,64.172,81.9751,74.2282,73.3378,81.5465,77.1879,75.6283,64.6368
2019-01-01 17:00:00,EMEP_noBD,74.2795,76.6721,80.2079,67.066,82.8417,74.5466,75.3394,80.9405,76.3355,73.9208,64.2998
2019-01-01 18:00:00,EMEP_noBD,74.1776,77.137,79.7741,69.0109,85.4992,77.923,79.0944,80.6195,75.9467,71.5643,65.4772
2019-01-01 19:00:00,EMEP_noBD,74.333,76.7346,78.424,71.5095,87.1376,80.7428,81.8488,80.7956,75.8844,69.5561,69.1922
