Time,Case,DK-09,DK-10,DK-11,NL10131,NL10444,NL10633,NL10738,NO0001R,SE0014R,SE0020R,SE0022R
2013-01-01 00:00:00,DEHM_noBD,1.6565224619865417,0.7173922803783417,0.9308283647632599,1.2929072673225404,3.018212858734131,2.806768277206421,1.7948750003814697,0.2504279671740532,0.8571707546138764,2.1702028051757813,0.6520936093425751
2013-01-01 01:00:00,DEHM_noBD,1.5129331971931457,0.6956110927391053,0.9904625993442535,1.2846856196022034,3.023432476730347,2.697527028465271,1.7935408277893066,0.1807772756195068,0.8350382791614532,2.0567132997894286,0.6283114455986024
2013-01-01 02:00:00,DEHM_noBD,1.3373742670440674,0.7005922535419464,1.0341351894950868,1.313095888938904,3.319106388473511,2.664179217681885,1.842546220035553,0.1564318601489067,0.792950549182892,1.9286955088806153,0.6065791088104249
2013-01-01 03:00:00,DEHM_noBD,1.1758976728248596,0.7223449507427215,0.9979193176746368,1.3402999452209472,3.940796316833496,2.747934885520935,1.9015911337852478,0.1582605504012108,0.7484183678627014,1.7822204383850098,0.5910028629541398
2013-01-01 04:00:00,DEHM_noBD,1.0802902653694153,0.739886860113144,0.9405266372680664,1.385338309020996,4.907656319961548,3.064989492759705,2.06187042263031,0.15797767852306366,0.7228953888416291,1.6843086281204225,0.5941500666618347
2013-01-01 05:00:00,DEHM_noBD,1.0679557436084748,0.707455126504898,1.0956924933242798,1.6308461436080932,5.904262885894775,4.133909457435608,2.6381662455368042,0.1708755757284164,0.7728138890361786,1.6949107474136353,0.627972741651535
2013-01-01 06:00:00,DEHM_noBD,1.101240776453018,0.7078173014831544,1.2230156265449523,2.1905482302474972,5.834829919967651,6.264528509902954,3.868318338088989,0.18920919055223465,0.8718440373802185,1.8735562595558166,0.6706061024093628
2013-01-01 07:00:00,DEHM_noBD,1.1155248784160614,0.9182964601135254,1.1955423603630067,2.888564255332947,5.167954014816284,8.581564389495849,5.24764975982666,0.20517923011779785,0.9056211135292054,2.205050641078949,0.7007868792915345
2013-01-01 08:00:00,DEHM_noBD,1.1206084775447847,0.9936656174468994,1.1762678364372254,3.845848926086426,4.597291239395141,10.09648993789673,6.4900528823089605,0.21647519409656524,0.8810896441841126,2.6066290975570685,0.7278004808807373
2013-01-01 09:00:00,DEHM_noBD,1.1181302335739136,0.8764437939262391,1.0629824300479889,5.5666171147155765,3.9884900177764893,8.330540862579348,7.235430620498659,0.23980806786775585,0.8402559883689881,2.8210395125198366,0.7206051959037781
2013-01-01 10:00:00,DEHM_noBD,1.1310272824287415,0.7979467682075501,0.868222994556427,6.817547856674194,3.5378886364746096,5.686524109039308,6.419690124206543,0.25146557056188584,0.8318516625022888,2.834849245147705,0.6793016952896119
2013-01-01 11:00:00,DEHM_noBD,1.1622423399925232,0.8139197239780428,0.7605270162963867,6.823391860656737,3.2358668005371096,4.7246453374099735,5.282992042694092,0.24740958902835844,0.8793458596801758,2.7245653736114503,0.6439660578346253
2013-01-01 12:00:00,DEHM_noBD,1.3414904637908935,0.8103377052783967,0.7333747093963623,6.0517305265045165,3.118320482940674,4.37638274219513,4.719051879615784,0.24751522634267809,0.8803965418052674,2.430531323432923,0.6175400096797943
2013-01-01 13:00:00,DEHM_noBD,1.4583856723594668,0.8473709628295899,0.7949275593852998,5.22625322845459,3.3075461986541748,4.061104580955505,4.737209974250794,0.24638409230947494,1.0056610110855102,2.188351285171509,0.5950990174198151
2013-01-01 14:00:00,DEHM_noBD,1.2428439819717407,1.0590814315509796,0.8674808999347687,5.153556940841675,3.9258806179046633,5.997565607757568,4.952831550979615,0.26296526238441464,1.2328931130981446,2.2234386387062077,0.5745075000000001
2013-01-01 15:00:00,DEHM_noBD,1.0678540829372407,1.1636958472251893,0.8866020138072968,8.243217315216064,5.044861181488037,9.293862112884522,6.776689598693848,0.26511530074596407,1.2898793629074097,2.3226437593460085,0.5691264126205445
2013-01-01 16:00:00,DEHM_noBD,0.9848515382766724,1.283015500202179,0.9331889000988006,11.819271545104979,5.8238336004638676,12.138894957733157,10.153852006988526,0.26592238255262374,1.2641949851989747,2.290616830329895,0.5624690172243119
2013-01-01 17:00:00,DEHM_noBD,0.8330320008659363,1.4295196973991395,0.8791891976165772,13.74727253768921,5.6537014272308355,13.601839241638181,12.281906495819092,0.2641856146144867,1.1752420392608642,2.0812043310928345,0.540383448486328
2013-01-01 18:00:00,DEHM_noBD,0.7366291940975189,1.1454588559913637,0.7442471697235108,13.260410958251951,4.852719402236938,13.760709278869632,12.923700634918212,0.2624225301361084,1.0559742063617708,1.7735375707626344,0.5188297601795197
2013-01-01 19:00:00,DEHM_noBD,0.6778961198616028,0.9573178271198273,0.6165782629680634,11.951190051727295,3.628290847892761,12.791273117980957,13.459970148925782,0.2581285862803459,0.9353323283958436,1.515816882019043,0.5066749826860428
2013-01-01 20:00:00,DEHM_noBD,0.7818789385700226,0.8182038234329224,0.5773632599544525,10.954478855895996,3.0663748491668708,8.339502271957398,13.526901611938476,0.25330226712226867,0.8558024359130859,1.3666630033493041,0.4941695889902115
2013-01-01 21:00:00,DEHM_noBD,0.8026643747806551,0.7539149723052979,0.6022552075767518,10.365789197387695,2.8715092991638183,5.195601192855835,10.617031033172607,0.26110521851062773,0.7851981806945801,1.2627315805435182,0.48641319083690643
2013-01-01 22:00:00,DEHM_noBD,0.7199161938858032,0.678073990688324,0.5369283288860321,8.472317767868041,2.723918647727966,4.393036994132996,5.997346733322144,0.3077062086296082,0.7698814947509766,1.167775989074707,0.47252926288604735
