T2,RH,USTgrid,MOLgrid,H0,LE,HMIX,RAIN,dsnow,USTmod,MOL,PARsun,PARshade,Ra,Rb,Rinc,Rext,Gns,LAI,LAIsun,SAI,Fphen,Flight,Ft,Fvpd,X_tot,Vg,Rsur,NH3,SO2,NH3_ppb,SO2_ppb,Time
4.830000000000041,0.868,0.188,25.0,19.413,1.177,251.6,0.005,0.0,0.403,149.0,23.0,2.1,45.6,19.0,21.0,10.5,0.0976,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.013,10.3,0.597,0.294,0.8290300199999999,0.10844484,2018-01-01 18:00:00
4.760000000000048,0.879,0.18,25.0,20.563,1.103,233.9,0.005,0.0,0.383,134.2,23.0,2.1,48.6,20.0,22.0,9.5,0.1071,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.013,9.3,0.652,0.328,0.90540632,0.12098608000000001,2018-01-01 19:00:00
4.680000000000007,0.89,0.173,25.0,-42.286,1.026,216.1,0.001,0.0,0.365,120.6,23.0,2.1,51.8,21.0,23.2,8.7,0.1178,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.012,8.5,0.685,0.335,0.9512321,0.12356810000000001,2018-01-01 20:00:00
4.800000000000011,0.902,0.165,25.0,20.043,0.838,195.2,0.001,0.0,0.346,108.1,23.0,2.1,55.4,22.1,24.4,7.9,0.1296,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.012,7.7,0.694,0.329,0.96373004,0.12135494000000001,2018-01-01 21:00:00
4.910000000000025,0.903,0.158,25.0,18.372,0.65,174.3,0.001,0.0,0.324,88.5,23.0,2.1,61.1,23.6,26.0,7.8,0.1305,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.011,7.7,0.69,0.323,0.9581753999999999,0.11914178000000002,2018-01-01 22:00:00
5.03000000000003,0.904,0.151,25.0,16.702,0.46,153.3,0.0,0.0,0.302,71.8,23.0,2.1,68.4,25.4,28.0,7.8,0.1314,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.01,7.6,0.671,0.333,0.9317908600000001,0.12283038000000002,2018-01-01 23:00:00
4.610000000000014,0.904,0.144,25.0,18.723,0.565,158.2,0.0,0.0,0.279,57.4,23.0,2.1,78.1,27.5,30.4,7.7,0.1328,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.008,7.5,0.688,0.353,0.9553980799999999,0.13020758,2018-01-02 00:00:00
4.2000000000000455,0.914,0.145,25.0,20.743,0.67,163.1,0.0,0.0,0.283,61.9,23.0,2.1,75.4,27.1,30.0,7.1,0.1442,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.009,6.9,0.758,0.387,1.05260428,0.14274882,2018-01-02 01:00:00
3.7800000000000296,0.924,0.145,25.0,-41.237,0.774,168.0,0.0,0.0,0.288,66.8,23.0,2.1,72.9,26.6,29.5,6.5,0.1565,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.009,6.4,0.879,0.413,1.22063214,0.15233918,2018-01-02 02:00:00
3.910000000000025,0.933,0.145,25.0,22.579,0.522,162.0,0.0,0.0,0.292,72.2,23.0,2.1,70.6,26.2,29.0,6.0,0.1697,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.009,5.9,1.034,0.424,1.43587444,0.15639664,2018-01-02 03:00:00
4.0400000000000205,0.937,0.135,25.0,22.393,0.272,156.0,0.0,0.0,0.259,52.8,23.0,2.1,85.8,29.6,32.8,5.9,0.1744,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.017,0.008,5.7,1.184,0.416,1.6441734399999999,0.15344576000000001,2018-01-02 04:00:00
4.160000000000025,0.94,0.126,25.0,22.208,0.02,150.0,0.0,0.0,0.223,35.9,23.0,2.1,112.4,34.4,38.1,5.7,0.179,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.041,0.006,5.6,1.311,0.428,1.82053326,0.15787208,2018-01-02 05:00:00
3.8600000000000136,0.943,0.117,25.0,34.447,0.555,162.4,0.0,0.0,0.189,25.0,23.0,2.1,152.5,40.5,44.9,5.6,0.1836,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.058,0.004,5.4,1.35,0.455,1.874691,0.16783130000000002,2018-01-02 06:00:00
3.5600000000000023,0.942,0.116,25.0,-17.315,1.09,174.8,0.0,0.0,0.218,44.5,23.0,2.1,107.0,35.2,38.9,5.6,0.1818,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.061,0.006,5.5,1.301,0.484,1.80664666,0.17852824,2018-01-02 07:00:00
3.25,0.94,0.115,25.0,-5.078,1.623,187.1,0.0,0.0,0.248,96.9,0.1,0.0,78.7,31.0,34.3,5.7,0.1793,2.0,0.0,2.0,1.0,0.001,0.01,1.0,0.067,0.009,5.6,1.13,0.505,1.5691857999999999,0.1862743,2018-01-02 08:00:00
4.010000000000048,0.938,0.121,36.8,0.204,3.094,276.4,0.0,0.0,0.273,382.1,181.7,17.0,62.6,28.1,31.1,5.8,0.1761,2.0,0.2,2.0,1.0,0.555,0.01,1.0,0.044,0.011,5.7,1.043,0.512,1.44837238,0.18885632000000002,2018-01-02 09:00:00
4.770000000000039,0.908,0.141,-999.0,5.485,4.564,365.6,0.0,0.0,0.277,-999.0,290.4,28.5,57.8,27.6,30.6,7.4,0.1376,2.0,0.3,2.0,1.0,0.741,0.01,1.0,0.009,0.011,7.3,0.974,0.53,1.35255484,0.19549580000000003,2018-01-02 10:00:00
5.53000000000003,0.88,0.143,-48.3,10.767,6.033,454.8,0.0,0.0,0.273,-315.4,325.9,32.6,57.3,28.1,31.1,9.4,0.1084,2.0,0.4,2.0,1.0,0.788,0.01,1.0,0.0,0.011,9.2,0.952,0.557,1.32200432,0.20545502000000004,2018-01-02 11:00:00
4.939999999999998,0.852,0.14,-25.0,-4.65,4.038,150.0,0.0,0.0,0.27,-150.3,315.1,31.3,56.2,28.4,31.4,11.9,0.0861,2.0,0.4,2.0,1.0,0.774,0.01,1.0,0.0,0.011,11.6,0.87,0.547,1.2081342,0.20176642000000003,2018-01-02 12:00:00
4.350000000000023,0.88,0.101,25.1,-20.067,2.042,150.0,0.0,0.0,0.242,294.7,249.9,24.0,71.6,31.7,35.1,9.4,0.1085,2.0,0.3,2.0,1.0,0.68,0.01,1.0,0.0,0.009,9.2,0.907,0.474,1.25951462,0.17483964,2018-01-02 13:00:00
3.7600000000000477,0.909,0.1,25.0,-35.485,0.048,150.0,0.0,0.0,0.193,45.8,83.6,7.5,120.3,39.8,44.1,7.4,0.1379,2.0,0.1,2.0,1.0,0.313,0.01,1.0,0.0,0.006,7.2,1.082,0.415,1.50253012,0.1530769,2018-01-02 14:00:00
3.6299999999999955,0.939,0.1,25.0,92.699,64.059,150.0,0.0,0.0,0.164,25.0,83.6,7.5,176.3,46.8,51.8,5.8,0.1772,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.024,0.004,5.6,1.26,0.391,1.7497116,0.14422426000000002,2018-01-02 15:00:00
3.5,0.941,0.1,25.0,28.883,64.072,150.0,0.0,0.0,0.164,25.0,83.6,7.5,175.7,46.6,51.6,5.7,0.1806,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.042,0.004,5.5,1.34,0.369,1.8608044000000001,0.13610934,2018-01-02 16:00:00
3.3600000000000136,0.943,0.101,25.0,29.067,0.084,150.0,0.0,0.0,0.165,25.0,83.6,7.5,174.9,46.5,51.5,5.6,0.184,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.057,0.004,5.4,1.342,0.347,1.8635817200000002,0.12799442,2018-01-02 17:00:00
3.2200000000000273,0.945,0.101,25.0,-29.353,0.399,150.0,0.0,0.0,0.165,25.0,83.6,7.5,174.3,46.4,51.3,5.5,0.1874,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.059,0.004,5.3,1.312,0.341,1.82192192,0.12578126,2018-01-02 18:00:00
3.080000000000041,0.946,0.103,25.0,-23.774,0.715,150.0,0.0,0.0,0.172,26.7,83.6,7.5,162.9,44.5,49.3,5.4,0.189,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.056,0.004,5.3,1.222,0.343,1.69694252,0.12651898000000003,2018-01-02 19:00:00
2.9399999999999977,0.947,0.106,25.0,-18.197,1.03,150.0,0.0,0.0,0.202,45.8,83.6,7.5,114.4,37.9,42.0,5.4,0.1906,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.052,0.006,5.2,1.094,0.328,1.5191940400000001,0.12098608000000001,2018-01-02 20:00:00
3.4600000000000364,0.948,0.108,25.0,-18.732,1.14,182.7,0.0,0.0,0.227,76.3,83.6,7.5,89.7,33.8,37.4,5.3,0.1921,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.039,0.008,5.2,1.008,0.304,1.3997692800000001,0.11213344,2018-01-02 21:00:00
3.980000000000018,0.931,0.116,25.0,-19.269,1.249,215.3,0.0,0.0,0.249,93.7,83.6,7.5,78.7,30.8,34.1,6.2,0.1657,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.015,0.008,6.0,0.805,0.351,1.1178713,0.12946986,2018-01-02 22:00:00
4.490000000000009,0.913,0.125,25.0,-19.805,1.358,247.9,0.0,0.0,0.271,113.8,83.6,7.5,70.1,28.3,31.3,7.1,0.1432,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.009,7.0,0.469,0.444,0.6512815399999999,0.16377384,2018-01-02 23:00:00
4.260000000000048,0.896,0.134,25.0,-21.23,1.678,317.6,0.0,0.0,0.295,137.2,83.6,7.5,63.0,26.0,29.0,8.2,0.1247,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.01,8.0,0.465,0.443,0.6457269,0.16340498,2018-01-03 00:00:00
4.03000000000003,0.906,0.155,25.0,-22.652,2.001,387.3,0.0,0.0,0.348,200.5,83.6,7.5,51.3,22.1,24.6,7.5,0.1355,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.013,7.4,0.316,0.545,0.43881656,0.20102870000000003,2018-01-03 01:00:00
3.8000000000000114,0.916,0.19,32.7,-24.077,2.325,457.0,0.663,0.0,0.406,288.0,83.6,7.5,42.7,18.9,21.0,6.9,0.1475,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.015,6.8,0.073,0.651,0.10137217999999999,0.24012786000000003,2018-01-03 02:00:00
3.7200000000000273,0.926,0.239,55.8,-24.791,2.585,684.1,0.663,0.0,0.471,410.8,83.6,7.5,36.1,16.3,18.1,6.4,0.1607,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.018,6.2,0.056,0.623,0.07776496000000001,0.22979978,2018-01-03 03:00:00
3.640000000000043,0.917,0.272,76.6,-25.506,2.851,911.2,0.663,0.0,0.515,508.3,83.6,7.5,32.7,14.9,16.6,6.9,0.1489,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.019,6.7,0.092,0.614,0.12775672,0.22648004000000002,2018-01-03 04:00:00
3.5500000000000114,0.908,0.307,104.2,-26.221,3.115,1138.2,1.837,0.0,0.562,629.3,83.6,7.5,29.8,13.7,15.2,7.4,0.138,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.02,7.2,0.144,0.388,0.19996703999999998,0.14311768000000002,2018-01-03 05:00:00
3.0,0.899,0.345,140.7,-16.206,3.447,1055.2,1.837,0.0,0.613,779.7,83.6,7.5,27.2,12.5,13.9,8.0,0.1277,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.022,7.8,0.163,0.25,0.22635158,0.092215,2018-01-03 06:00:00
2.4399999999999977,0.929,0.318,176.3,-6.194,3.779,972.1,1.837,0.0,0.568,990.8,83.6,7.5,29.1,13.5,15.0,6.2,0.1649,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.021,6.1,0.15,0.198,0.20829899999999998,0.07303428000000001,2018-01-03 07:00:00
1.8900000000000432,0.961,0.297,370.6,3.824,4.109,889.1,1.979,0.0,0.525,1000.0,0.1,0.0,31.5,14.6,16.3,4.8,0.2159,2.0,0.0,2.0,1.0,0.0,0.01,1.0,0.0,0.02,4.6,0.126,0.204,0.17497116000000001,0.07524744,2018-01-03 08:00:00
1.990000000000009,0.994,0.28,-501.8,0.293,3.548,889.1,1.979,0.0,0.497,-999.0,47.2,4.4,32.2,15.4,17.2,3.6,0.2963,2.0,0.2,2.0,1.0,0.239,0.01,1.0,0.0,0.021,3.4,0.091,0.164,0.12636806,0.060493040000000005,2018-01-03 09:00:00
2.1000000000000227,0.987,0.262,-999.0,-3.236,2.985,856.7,1.979,0.0,0.473,-999.0,74.4,7.3,33.9,16.2,18.0,3.8,0.2744,2.0,0.3,2.0,1.0,0.374,0.01,1.0,0.0,0.02,3.6,0.091,0.124,0.12636806,0.045738640000000004,2018-01-03 10:00:00
2.2000000000000455,0.98,0.24,374.2,-6.764,2.424,856.7,0.143,0.0,0.438,1000.0,83.4,8.3,37.8,17.5,19.5,4.1,0.2568,2.0,0.4,2.0,1.0,0.419,0.01,1.0,0.0,0.018,3.9,0.108,0.121,0.14997528,0.04463206,2018-01-03 11:00:00
2.8600000000000136,0.974,0.218,136.6,-10.145,1.941,621.1,0.143,0.0,0.415,925.8,83.8,8.3,39.9,18.5,20.5,4.3,0.2414,2.0,0.4,2.0,1.0,0.414,0.01,1.0,0.0,0.017,4.1,0.183,0.15,0.25412478,0.055329,2018-01-03 12:00:00
3.5300000000000296,0.937,0.164,43.4,-13.527,1.457,385.6,0.143,0.0,0.349,389.4,67.3,6.5,48.9,22.0,24.5,5.8,0.1759,2.0,0.3,2.0,1.0,0.333,0.01,1.0,0.0,0.013,5.7,0.301,0.193,0.41798666,0.07118998,2018-01-03 13:00:00
4.189999999999998,0.902,0.126,25.0,-16.907,0.971,150.0,0.001,0.0,0.286,173.4,24.3,2.2,63.3,26.9,29.9,7.8,0.131,2.0,0.1,2.0,1.0,0.123,0.01,1.0,0.0,0.01,7.6,0.465,0.244,0.6457269,0.09000184,2018-01-03 14:00:00
3.910000000000025,0.868,0.106,25.0,-14.861,0.774,150.0,0.001,0.0,0.222,75.2,24.3,2.2,92.1,34.5,38.4,10.3,0.0991,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.007,10.1,0.726,0.278,1.00816716,0.10254308000000001,2018-01-03 15:00:00
3.640000000000043,0.894,0.088,25.0,-12.812,0.573,150.0,0.001,0.0,0.172,45.5,24.3,2.2,135.1,44.7,49.7,8.3,0.1223,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.005,8.2,0.99,0.345,1.3747734,0.1272567,2018-01-03 16:00:00
3.3600000000000136,0.92,0.074,25.0,-10.765,0.373,150.0,0.013,0.0,0.125,25.0,24.3,2.2,231.7,61.6,68.6,6.7,0.152,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.01,0.003,6.6,1.196,0.46,1.66083736,0.1696756,2018-01-03 17:00:00
2.9600000000000364,0.947,0.061,25.0,-7.157,0.318,150.0,0.013,0.0,0.106,25.0,24.3,2.2,272.6,72.5,80.7,5.4,0.1903,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.04,0.003,5.3,1.393,0.555,1.93440338,0.20471730000000002,2018-01-03 18:00:00
2.5500000000000114,0.943,0.042,25.0,-3.551,0.268,150.0,0.013,0.0,0.071,25.0,24.3,2.2,403.2,107.3,119.4,5.5,0.184,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.062,0.002,5.4,1.677,0.667,2.3287828200000003,0.24602962000000003,2018-01-03 19:00:00
2.150000000000034,0.938,0.029,25.0,0.058,0.213,150.0,0.017,0.0,0.048,25.0,24.3,2.2,596.1,158.6,176.5,5.7,0.1764,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.105,0.001,5.7,1.984,0.834,2.75510144,0.30762924,2018-01-03 20:00:00
1.7200000000000273,0.933,0.028,-33.3,-0.165,256.234,150.0,0.017,0.0,0.053,-232.6,24.3,2.2,294.6,146.0,162.5,6.0,0.1683,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.147,0.002,5.9,2.015,0.896,2.7981499000000003,0.33049856000000005,2018-01-03 21:00:00
1.2900000000000205,0.949,0.022,25.0,-0.388,128.251,150.0,0.017,0.0,0.043,50.7,24.3,2.2,520.6,177.9,198.0,5.3,0.1927,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.123,0.001,5.2,1.898,0.94,2.63567668,0.3467284,2018-01-03 22:00:00
0.8600000000000136,0.966,0.024,25.0,-0.609,0.268,150.0,0.22,0.0,0.04,25.0,24.3,2.2,726.7,193.5,215.3,4.6,0.2213,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.166,0.001,4.5,1.871,1.052,2.59818286,0.38804072000000006,2018-01-03 23:00:00
1.5400000000000205,0.983,0.026,25.0,-0.928,128.289,150.0,0.22,0.0,0.044,25.0,24.3,2.2,659.9,175.7,196.6,4.0,0.2563,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.146,0.001,3.9,1.62,0.978,2.2496292,0.36074508,2018-01-04 00:00:00
2.2200000000000273,0.941,0.029,25.0,-1.246,0.308,150.0,0.22,0.0,0.048,25.0,24.3,2.2,602.7,160.4,179.4,5.6,0.1814,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.094,0.001,5.5,1.203,0.745,1.67055798,0.2748007,2018-01-04 01:00:00
2.900000000000034,0.902,0.031,25.0,-1.564,0.327,150.0,0.296,0.0,0.052,25.0,24.3,2.2,550.4,146.4,163.8,7.8,0.1307,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.035,0.001,7.7,0.907,0.549,1.25951462,0.20250414000000003,2018-01-04 02:00:00
2.7700000000000387,0.864,0.034,25.0,-2.518,0.359,150.0,0.296,0.0,0.057,25.0,24.3,2.2,502.7,133.7,149.5,10.6,0.0957,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.001,10.5,0.748,0.395,1.03871768,0.14569970000000002,2018-01-04 03:00:00
2.640000000000043,0.888,0.038,25.0,-3.47,0.389,150.0,0.296,0.0,0.065,25.0,24.3,2.2,443.3,117.9,131.9,8.7,0.1168,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.002,8.6,0.754,0.319,1.04704964,0.11766634000000001,2018-01-04 04:00:00
2.5100000000000477,0.912,0.043,25.0,-4.424,0.42,150.0,0.147,0.0,0.074,25.0,24.3,2.2,391.0,104.0,116.4,7.1,0.1431,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.002,7.0,0.857,0.341,1.19008162,0.12578126,2018-01-04 05:00:00
2.730000000000018,0.937,0.049,25.0,-5.699,0.702,163.6,0.147,0.0,0.084,25.0,24.3,2.2,344.8,91.8,102.7,5.8,0.176,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.002,5.7,0.849,0.376,1.17897234,0.13869136,2018-01-04 06:00:00
2.9500000000000455,0.932,0.061,25.0,-6.975,0.984,177.2,0.147,0.0,0.12,42.2,24.3,2.2,197.0,63.8,71.3,6.0,0.1695,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.003,5.9,0.637,0.3,0.88457642,0.110658,2018-01-04 07:00:00
3.160000000000025,0.928,0.078,25.0,-8.25,1.268,190.8,0.04,0.0,0.171,83.8,0.1,0.0,116.7,44.8,50.1,6.3,0.163,2.0,0.0,2.0,1.0,0.001,0.01,1.0,0.0,0.006,6.1,0.479,0.222,0.66516814,0.08188692,2018-01-04 08:00:00
3.4600000000000364,0.923,0.1,25.0,-1.387,3.152,425.0,0.04,0.0,0.23,152.3,134.8,12.5,79.6,33.3,37.3,6.5,0.1567,2.0,0.2,2.0,1.0,0.467,0.01,1.0,0.0,0.008,6.4,0.446,0.21,0.61934236,0.0774606,2018-01-04 09:00:00
3.7600000000000477,0.91,0.135,160.3,5.478,5.032,659.2,0.04,0.0,0.273,1000.0,212.1,20.7,60.5,28.0,31.4,7.3,0.1408,2.0,0.3,2.0,1.0,0.644,0.01,1.0,0.0,0.011,7.1,0.386,0.188,0.53602276,0.06934568,2018-01-04 10:00:00
4.060000000000002,0.897,0.166,-74.0,12.343,6.917,893.4,0.0,0.0,0.311,-468.9,237.6,23.7,50.8,24.6,27.6,8.1,0.1267,2.0,0.4,2.0,1.0,0.695,0.01,1.0,0.0,0.013,7.9,0.332,0.161,0.46103512,0.05938646,2018-01-04 11:00:00
3.7700000000000387,0.885,0.187,-47.8,-0.017,4.915,153.0,0.0,0.0,0.346,-278.0,205.1,20.3,45.1,22.2,24.8,8.9,0.1143,2.0,0.4,2.0,1.0,0.646,0.01,1.0,0.0,0.014,8.7,0.315,0.14,0.4374279,0.05164040000000001,2018-01-04 12:00:00
3.480000000000018,0.89,0.166,1000.0,-12.379,2.911,153.0,0.0,0.0,0.315,1000.0,165.3,15.9,52.6,24.4,27.2,8.6,0.119,2.0,0.3,2.0,1.0,0.554,0.01,1.0,0.0,0.012,8.4,0.417,0.155,0.57907122,0.0571733,2018-01-04 13:00:00
3.2000000000000455,0.894,0.124,25.0,-24.738,0.911,153.0,0.0,0.0,0.283,182.8,61.9,5.6,63.6,27.1,30.4,8.3,0.1237,2.0,0.1,2.0,1.0,0.255,0.01,1.0,0.0,0.01,8.1,0.657,0.22,0.9123496200000001,0.0811492,2018-01-04 14:00:00
3.2200000000000273,0.899,0.118,25.0,-22.044,0.889,152.0,0.0,0.0,0.24,67.1,61.9,5.6,87.2,31.9,35.7,8.0,0.1285,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.0,0.008,7.8,0.915,0.312,1.2706239000000001,0.11508432,2018-01-04 15:00:00
3.240000000000009,0.894,0.111,25.0,-19.348,0.871,151.0,0.0,0.0,0.224,62.1,61.9,5.6,95.3,34.3,38.4,8.3,0.1227,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.008,0.007,8.1,1.054,0.387,1.46364764,0.14274882,2018-01-04 16:00:00
