LC,LAI,SAI,T2,RH,VPD,PS,ZEN,RAIN,dsnow,PARdbh,PARdif,PARsun,PARshade,Hd,LE,UREF,USTmod,UST,LAIsunfrac,Fphen,Flight,Fsun,Ftemp,Fvpd,FSW,Fenv,gsto,gsun,FstO3,Ra,Rb,Gns,Gsto,Rsur,Vg3NH3,NH3_ppb,Time
9,2.011,2.511,6.644,0.952,0.047,986.9,146.3,0.8485,3.469e-16, 0.000E+00,0.0,0.0,0.0,-16.81,-6.092,4.578,0.3107,0.2384,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54,28.67,0.04468,0.0,22.38,0.01248,0.1782,2018-01-01 00:00:00
9,2.011,2.511,6.644,0.952,0.047,986.9,142.0,0.8485,3.469e-16, 0.000E+00,0.0,0.0,0.0,-16.81,-6.092,4.578,0.3107,0.2384,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54,28.67,0.0355,0.0,28.17,0.01248,0.2729,2018-01-01 01:00:00
9,2.011,2.511,6.644,0.952,0.047,986.9,135.5,0.8485,3.469e-16, 0.000E+00,0.0,0.0,0.0,-16.81,-6.092,4.578,0.3107,0.2384,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54,28.67,0.0355,0.0,28.17,0.01248,0.3141,2018-01-01 02:00:00
9,2.011,2.511,6.644,0.952,0.047,986.9,127.7,0.1277,3.469e-16, 0.000E+00,0.0,0.0,0.0,-32.75,4.292,4.578,0.5369,0.2583,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.63,26.47,0.0355,0.0,28.17,0.01356,0.3017,2018-01-01 03:00:00
9,2.011,2.511,6.499,0.936,0.062,986.6,119.3,0.1277,3.469e-16, 0.000E+00,0.0,0.0,0.0,-32.75,4.292,5.987,0.5368,0.3377,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.48,20.24,0.02689,0.0,37.19,0.01726,0.3693,2018-01-01 04:00:00
9,2.011,2.511,6.355,0.92,0.077,986.4,110.9,0.1277,3.469e-16, 0.000E+00,0.0,0.0,0.0,-32.75,4.292,7.526,0.5367,0.4246,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.75,16.1,0.02176,0.0,45.95,0.02095,0.4758,2018-01-01 05:00:00
9,2.011,2.511,6.21,0.904,0.091,986.2,102.8,0.01558,3.469e-16, 0.000E+00,0.0,0.0,0.0,-46.91,11.21,9.13,0.6679,0.5218,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.53,13.1,0.01649,0.0,60.65,0.02466,0.669,2018-01-01 06:00:00
9,2.011,2.511,5.956,0.901,0.093,986.3,95.34,0.01558,3.469e-16, 0.000E+00,0.0,0.0,0.0,-46.91,11.21,9.046,0.6676,0.517,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.85,13.22,0.01674,0.0,59.74,0.02436,0.8196,2018-01-01 07:00:00
9,2.011,2.511,5.702,0.897,0.094,986.4,88.85,0.01558,3.469e-16, 3.838E-04,2.889,1.288,1.279,-46.91,11.21,8.992,0.6672,0.5138,0.01989,1.0,0.05124,0.05161,0.01,1.0,1.0,0.0005124,3.207e-06,3.23e-06,0.0,34.06,13.3,0.01474,8.844e-06,67.8,0.02413,0.7921,2018-01-01 08:00:00
9,2.011,2.511,5.447,0.894,0.096,986.4,83.69,0.1677,3.469e-16, 3.733E-01,11.19,6.673,4.973,-16.97,29.9,8.968,0.7296,0.527,0.1092,1.0,0.191,0.24,0.01,1.0,1.0,0.00191,1.194e-05,1.501e-05,0.0,32.29,12.97,0.01499,3.294e-05,66.58,0.02459,0.8093,2018-01-01 09:00:00
9,2.011,2.511,5.428,0.895,0.095,986.6,80.2,0.1677,3.469e-16, 1.036E+00,21.12,12.44,9.403,-16.97,29.9,9.397,0.7295,0.5523,0.1689,1.0,0.3342,0.4006,0.01,1.0,1.0,0.003342,2.09e-05,2.505e-05,0.0,30.81,12.38,0.0139,5.763e-05,71.65,0.0256,0.7608,2018-01-01 10:00:00
9,2.011,2.511,5.408,0.896,0.094,986.8,78.62,0.1677,3.469e-16, 1.387E+00,25.92,15.06,11.54,-16.97,29.9,9.967,0.7294,0.5857,0.195,1.0,0.3942,0.4617,0.01,1.0,1.0,0.003942,2.465e-05,2.887e-05,0.0,29.05,11.67,0.01289,6.798e-05,77.17,0.0269,0.75,2018-01-01 11:00:00
9,2.011,2.511,5.389,0.896,0.093,987.0,79.11,0.02812,3.469e-16, 2.808E+01,42.78,94.69,20.39,-39.79,38.09,10.65,0.8009,0.6209,0.187,1.0,0.6448,0.9796,0.01,1.0,1.0,0.006448,4.032e-05,6.126e-05,0.0,27.63,11.01,0.01291,0.0001112,76.81,0.02824,0.8111,2018-01-01 12:00:00
9,2.011,2.511,5.239,0.877,0.109,987.9,81.61,0.02812,3.469e-16, 1.634E+01,32.39,71.22,15.22,-39.79,38.09,10.23,0.8004,0.5963,0.145,1.0,0.535,0.9466,0.01,1.0,1.0,0.00535,3.344e-05,5.916e-05,0.0,28.77,11.46,0.009077,9.22e-05,109.1,0.02648,0.9367,2018-01-01 13:00:00
9,2.011,2.511,5.09,0.857,0.126,988.7,85.93,0.02812,3.469e-16, 2.153E+00,14.62,21.76,6.597,-39.79,38.09,9.812,0.7998,0.5718,0.07062,1.0,0.2626,0.5914,0.01,1.0,1.0,0.002626,1.64e-05,3.694e-05,0.0,30.01,11.95,0.006894,4.523e-05,144.1,0.02474,1.143,2018-01-01 14:00:00
9,2.011,2.511,4.94,0.837,0.141,989.6,91.75,0.01058,3.469e-16, 0.000E+00,0.0,0.0,0.0,-30.0,15.71,9.394,0.6267,0.5416,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.02,12.62,0.005655,0.0,176.8,0.02283,1.141,2018-01-01 15:00:00
9,2.011,2.511,4.923,0.843,0.136,990.1,98.74,0.01058,3.469e-16, 0.000E+00,0.0,0.0,0.0,-30.0,15.71,8.792,0.6266,0.5069,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.22,13.48,0.006531,0.0,153.1,0.02194,1.145,2018-01-01 16:00:00
9,2.011,2.511,4.907,0.849,0.131,990.6,106.6,0.01058,3.469e-16, 0.000E+00,0.0,0.0,0.0,-30.0,15.71,8.206,0.6264,0.4731,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.66,14.45,0.00654,0.0,152.9,0.02099,1.026,2018-01-01 17:00:00
9,2.011,2.511,4.89,0.854,0.126,991.0,114.8,0.09035,3.469e-16, 0.000E+00,0.0,0.0,0.0,-19.43,15.07,7.639,0.5565,0.4414,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.2,15.48,0.007553,0.0,132.4,0.02003,0.8916,2018-01-01 18:00:00
9,2.011,2.511,4.9,0.862,0.119,991.4,123.3,0.09035,3.469e-16, 0.000E+00,0.0,0.0,0.0,-19.43,15.07,7.473,0.5564,0.4318,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.08,15.83,0.0094,0.0,106.4,0.01991,0.7106,2018-01-01 19:00:00
9,2.011,2.511,4.91,0.87,0.113,991.7,131.4,0.09035,3.469e-16, 0.000E+00,0.0,0.0,0.0,-19.43,15.07,7.308,0.5564,0.4223,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.98,16.19,0.0117,0.0,85.48,0.01976,0.5732,2018-01-01 20:00:00
9,2.011,2.511,4.92,0.878,0.106,992.0,138.7,0.001454,3.469e-16, 0.000E+00,0.0,0.0,0.0,-18.56,9.88,7.145,0.508,0.41,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.5,16.67,0.01262,0.0,79.23,0.01946,0.4629,2018-01-01 21:00:00
9,2.011,2.511,4.938,0.881,0.103,992.5,144.3,0.001454,3.469e-16, 0.000E+00,0.0,0.0,0.0,-18.56,9.88,6.971,0.5079,0.4,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.57,17.09,0.01695,0.0,59.0,0.01912,0.3497,2018-01-01 22:00:00
9,2.011,2.511,4.957,0.885,0.1,992.9,147.1,0.001454,3.469e-16, 0.000E+00,0.0,0.0,0.0,-18.56,9.88,6.799,0.5078,0.3901,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.67,17.52,0.01973,0.0,50.68,0.01879,0.274,2018-01-01 23:00:00
9,2.021,2.521,4.975,0.888,0.098,993.3,146.2,0.0003396,3.469e-16, 0.000E+00,0.0,0.0,0.0,-16.4,6.381,6.629,0.4176,0.3729,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.67,18.33,0.0248,0.0,40.32,0.01811,0.2185,2018-01-02 00:00:00
9,2.021,2.521,4.944,0.901,0.086,993.7,142.0,0.0003396,3.469e-16, 0.000E+00,0.0,0.0,0.0,-16.4,6.381,6.171,0.4175,0.3471,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.21,19.69,0.04495,0.0,22.25,0.01722,0.1809,2018-01-02 01:00:00
9,2.021,2.521,4.913,0.914,0.074,994.2,135.5,0.0003396,3.469e-16, 0.000E+00,0.0,0.0,0.0,-16.4,6.381,5.713,0.4173,0.3213,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.32,21.27,0.07626,0.0,13.11,0.01624,0.1518,2018-01-02 02:00:00
9,2.021,2.521,4.882,0.927,0.063,994.6,127.7,0.002134,3.469e-16, 0.000E+00,0.0,0.0,0.0,-17.37,-1.059,5.255,0.3515,0.2839,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.19,24.07,0.1,0.0,10.0,0.01458,0.1307,2018-01-02 03:00:00
9,2.021,2.521,4.548,0.939,0.052,994.9,119.3,0.002134,3.469e-16, 0.000E+00,0.0,0.0,0.0,-17.37,-1.059,5.038,0.3513,0.2722,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.02,25.12,0.1,0.0,10.0,0.0141,0.1445,2018-01-02 04:00:00
9,2.021,2.521,4.214,0.95,0.042,995.3,110.9,0.002134,3.469e-16, 0.000E+00,0.0,0.0,0.0,-17.37,-1.059,4.858,0.351,0.2624,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.56,26.05,0.1,0.0,10.0,0.0137,0.1427,2018-01-02 05:00:00
9,2.021,2.521,3.88,0.961,0.032,995.7,102.8,0.0,3.469e-16, 0.000E+00,0.0,0.0,0.0,-17.17,-4.886,4.719,0.3025,0.2429,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.99,28.14,0.06274,0.0,15.94,0.01274,0.5723,2018-01-02 06:00:00
9,2.021,2.521,3.819,0.96,0.032,996.4,95.31,0.0,3.469e-16, 0.000E+00,0.0,0.0,0.0,-17.17,-4.886,4.611,0.3024,0.2373,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.87,28.8,0.04347,0.0,23.0,0.01246,1.001,2018-01-02 07:00:00
9,2.021,2.521,3.758,0.958,0.033,997.2,88.81,0.0,3.469e-16, 1.739E-03,4.614,2.078,2.036,-17.17,-4.886,4.505,0.3022,0.2318,0.02048,1.0,0.08035,0.0819,0.01,1.0,1.0,0.0008035,4.995e-06,5.091e-06,0.0,83.83,29.49,0.04051,1.385e-05,24.68,0.01218,1.201,2018-01-02 08:00:00
9,2.021,2.521,3.696,0.957,0.034,997.9,83.64,0.0,3.469e-16, 1.271E+01,25.76,69.42,12.08,-1.029,13.94,4.398,0.348,0.2597,0.1096,1.0,0.452,0.9425,0.01,1.0,1.0,0.00452,2.809e-05,5.857e-05,0.0,65.19,26.32,0.04076,7.787e-05,24.49,0.01373,1.472,2018-01-02 09:00:00
9,2.021,2.521,4.302,0.93,0.058,998.4,80.12,0.0,3.469e-16, 3.521E+01,38.35,121.4,18.78,-1.029,13.94,4.897,0.3483,0.2892,0.1693,1.0,0.6152,0.9932,0.01,1.0,1.0,0.006152,3.832e-05,6.186e-05,0.0,58.55,23.64,0.02895,0.0001062,34.42,0.01496,1.67,2018-01-02 10:00:00
9,2.021,2.521,4.907,0.903,0.084,998.8,78.53,0.0,3.469e-16, 4.720E+01,43.49,140.3,21.62,-1.029,13.94,5.442,0.3486,0.3214,0.1955,1.0,0.6688,0.9969,0.01,1.0,1.0,0.006688,4.174e-05,6.223e-05,0.0,52.68,21.27,0.01796,0.0001157,55.31,0.01616,1.855,2018-01-02 11:00:00
9,2.021,2.521,5.512,0.876,0.112,999.3,79.0,0.0,3.469e-16, 4.398E+01,42.43,136.3,21.0,-11.99,4.928,6.021,0.2988,0.3219,0.1878,1.0,0.6569,0.9963,0.01,1.0,1.0,0.006569,4.11e-05,6.233e-05,0.0,58.12,21.24,0.01121,0.0001139,88.27,0.01566,2.02,2018-01-02 12:00:00
9,2.021,2.521,4.836,0.9,0.086,999.7,81.49,0.0,3.469e-16, 2.584E+01,33.98,103.7,16.39,-11.99,4.928,5.421,0.2984,0.2897,0.1462,1.0,0.5629,0.986,0.01,1.0,1.0,0.005629,3.513e-05,6.153e-05,0.0,64.61,23.6,0.01673,9.737e-05,59.44,0.01456,2.249,2018-01-02 13:00:00
9,2.021,2.521,4.16,0.925,0.062,1000.0,85.8,0.0,3.469e-16, 3.629E+00,17.47,32.7,7.92,-11.99,4.928,4.879,0.2979,0.2606,0.07246,1.0,0.3114,0.7394,0.01,1.0,1.0,0.003114,1.939e-05,4.603e-05,0.0,71.84,26.23,0.0218,5.375e-05,45.77,0.01343,2.552,2018-01-02 14:00:00
9,2.021,2.521,3.484,0.949,0.04,1001.0,91.62,0.0,3.469e-16, 0.000E+00,0.0,0.0,0.0,-19.84,-5.766,4.417,0.2688,0.2095,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.7,32.63,0.0287,0.0,34.85,0.01093,2.888,2018-01-02 15:00:00
9,2.021,2.521,3.102,0.955,0.034,1001.0,98.6,0.0,3.469e-16, 0.000E+00,0.0,0.0,0.0,-19.84,-5.766,4.359,0.2686,0.2066,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102.1,33.08,0.03457,0.0,28.93,0.01081,3.171,2018-01-02 16:00:00
9,2.021,2.521,2.72,0.96,0.029,1001.0,106.4,0.0,3.469e-16, 0.000E+00,0.0,0.0,0.0,-19.84,-5.766,4.349,0.2685,0.2061,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102.4,33.17,0.04188,0.0,23.88,0.0108,3.163,2018-01-02 17:00:00
9,2.021,2.521,2.338,0.966,0.025,1001.0,114.7,0.0,3.469e-16, 0.000E+00,0.0,0.0,0.0,-19.54,-5.003,4.387,0.3183,0.2266,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.41,30.16,0.04782,0.0,20.91,0.01196,2.922,2018-01-02 18:00:00
9,2.021,2.521,2.454,0.966,0.025,1000.0,123.1,0.0,3.469e-16, 0.000E+00,0.0,0.0,0.0,-19.54,-5.003,4.453,0.3184,0.2301,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84.12,29.71,0.04698,0.0,21.29,0.01213,2.388,2018-01-02 19:00:00
9,2.021,2.521,2.569,0.966,0.025,1000.0,131.3,0.0,3.469e-16, 0.000E+00,0.0,0.0,0.0,-19.54,-5.003,4.548,0.3185,0.235,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.35,29.08,0.04619,0.0,21.65,0.01238,1.854,2018-01-02 20:00:00
9,2.021,2.521,2.684,0.967,0.025,1000.0,138.6,5.191e-05,3.469e-16, 0.000E+00,0.0,0.0,0.0,-13.2,-0.6766,4.67,0.3474,0.2574,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.48,26.55,0.04544,0.0,22.0,0.01358,1.44,2018-01-02 21:00:00
9,2.021,2.521,2.951,0.964,0.027,999.0,144.2,5.191e-05,3.469e-16, 0.000E+00,0.0,0.0,0.0,-13.2,-0.6766,4.75,0.3478,0.2619,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.28,26.1,0.06949,0.0,14.39,0.01379,0.5298,2018-01-02 22:00:00
9,2.021,2.521,3.219,0.962,0.029,997.9,147.0,5.191e-05,3.469e-16, 0.000E+00,0.0,0.0,0.0,-13.2,-0.6766,4.965,0.3482,0.2737,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.27,24.97,0.1,0.0,10.0,0.01437,0.03031,2018-01-02 23:00:00
9,2.032,2.532,3.486,0.959,0.032,996.8,146.1,0.002453,3.469e-16, 0.000E+00,0.0,0.0,0.0,-9.251,10.95,5.297,0.4945,0.3089,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.53,22.13,0.08305,0.0,12.04,0.01616,0.2102,2018-01-03 00:00:00
9,2.032,2.532,3.505,0.943,0.045,994.9,141.9,0.002453,3.469e-16, 0.000E+00,0.0,0.0,0.0,-9.251,10.95,6.209,0.495,0.362,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.37,18.88,0.1,0.0,10.0,0.01855,0.1426,2018-01-03 01:00:00
9,2.032,2.532,3.523,0.926,0.058,993.0,135.5,0.002453,3.469e-16, 0.000E+00,0.0,0.0,0.0,-9.251,10.95,7.287,0.4955,0.4249,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.36,16.09,0.1,0.0,10.0,0.02117,0.1357,2018-01-03 02:00:00
9,2.032,2.532,3.541,0.91,0.071,991.0,127.7,0.4479,3.469e-16, 0.000E+00,0.0,0.0,0.0,-15.81,28.91,8.467,0.7642,0.4987,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.05,13.71,0.1,0.0,10.0,0.02397,0.07468,2018-01-03 03:00:00
9,2.032,2.532,3.313,0.919,0.062,988.3,119.3,0.4479,3.469e-16, 0.000E+00,0.0,0.0,0.0,-15.81,28.91,9.35,0.7649,0.5506,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.84,12.41,0.1,0.0,10.0,0.02639,0.02645,2018-01-03 04:00:00
9,2.032,2.532,3.085,0.929,0.054,985.6,110.9,0.4479,3.469e-16, 0.000E+00,0.0,0.0,0.0,-15.81,28.91,10.33,0.7656,0.6084,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.91,11.24,0.1,0.0,10.0,0.02907,0.05063,2018-01-03 05:00:00
9,2.032,2.532,2.856,0.938,0.046,982.9,102.8,2.029,3.469e-16, 0.000E+00,0.0,0.0,0.0,5.534,21.34,11.38,0.8277,0.6777,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.74,10.09,0.1,0.0,10.0,0.03227,0.09776,2018-01-03 06:00:00
9,2.032,2.532,2.531,0.958,0.031,981.0,95.28,2.029,0.003561, 0.000E+00,0.0,0.0,0.0,5.534,21.34,11.06,0.8281,0.6584,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.47,10.38,0.07965,0.0,12.55,0.03219,0.3856,2018-01-03 07:00:00
9,2.032,2.532,2.205,0.978,0.016,979.0,88.77,2.029,0.007121, 3.836E-05,1.292,0.5691,0.5682,5.534,21.34,10.74,0.8284,0.6393,0.02118,1.0,0.0231,0.02314,0.01,1.0,1.0,0.000231,1.428e-06,1.43e-06,0.0,26.23,10.69,0.05931,3.98e-06,16.86,0.03196,0.3915,2018-01-03 08:00:00
9,2.032,2.532,1.88,0.998,0.002,977.0,83.58,2.038,0.01068, 5.369E-01,12.37,7.871,5.472,3.698,12.02,10.42,0.6503,0.6209,0.1101,1.0,0.2098,0.2766,0.01,1.0,1.0,0.002098,1.295e-05,1.708e-05,0.0,26.96,11.01,0.03896,3.61e-05,25.64,0.03164,0.3755,2018-01-03 09:00:00
9,2.032,2.532,2.559,0.973,0.02,976.2,80.04,2.038,0.01399, 1.458E+00,23.14,14.47,10.25,3.698,12.02,7.9,0.6514,0.4706,0.1697,1.0,0.3618,0.4485,0.01,1.0,1.0,0.003618,2.239e-05,2.776e-05,0.0,35.57,14.52,0.01752,6.241e-05,56.88,0.02414,0.4349,2018-01-03 10:00:00
9,2.032,2.532,3.238,0.949,0.039,975.3,78.43,2.038,0.01729, 1.950E+00,28.37,17.44,12.58,3.698,12.02,5.759,0.6525,0.3431,0.1961,1.0,0.4251,0.5119,0.01,1.0,1.0,0.004251,2.638e-05,3.176e-05,0.0,48.8,19.92,0.01429,7.35e-05,69.64,0.01776,0.4628,2018-01-03 11:00:00
9,2.032,2.532,3.918,0.925,0.06,974.5,78.89,0.3968,0.0206, 5.474E+00,34.93,29.85,15.64,-3.671,4.992,4.573,0.296,0.2622,0.1887,1.0,0.5184,0.707,0.01,1.0,1.0,0.005184,3.224e-05,4.397e-05,0.0,66.5,26.07,0.01429,8.986e-05,69.56,0.01359,0.559,2018-01-03 12:00:00
9,2.032,2.532,3.962,0.928,0.058,974.6,81.37,0.3968,0.01882, 3.280E+00,24.93,22.07,11.14,-3.671,4.992,4.408,0.296,0.2528,0.1476,1.0,0.4014,0.5965,0.01,1.0,1.0,0.004014,2.497e-05,3.711e-05,0.0,68.98,27.04,0.01429,6.959e-05,69.66,0.01316,0.9032,2018-01-03 13:00:00
9,2.032,2.532,4.006,0.931,0.056,974.7,85.66,0.3968,0.01704, 5.130E-01,9.658,7.671,4.278,-3.671,4.992,4.299,0.296,0.2466,0.0744,1.0,0.1695,0.2706,0.01,1.0,1.0,0.001695,1.054e-05,1.684e-05,0.0,70.72,27.72,0.01429,2.938e-05,69.86,0.01288,1.256,2018-01-03 14:00:00
9,2.032,2.532,4.05,0.934,0.054,974.8,91.48,0.001509,0.01526, 0.000E+00,0.0,0.0,0.0,-19.5,-3.832,4.252,0.2634,0.1987,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,107.7,34.4,0.01429,0.0,70.0,0.01032,1.652,2018-01-03 15:00:00
9,2.032,2.532,3.59,0.94,0.047,975.3,98.46,0.001509,0.01501, 0.000E+00,0.0,0.0,0.0,-19.5,-3.832,3.956,0.2631,0.1848,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,115.9,36.99,0.01429,0.0,70.0,0.009648,1.774,2018-01-03 16:00:00
9,2.032,2.532,3.131,0.946,0.041,975.8,106.3,0.001509,0.01475, 0.000E+00,0.0,0.0,0.0,-19.5,-3.832,3.733,0.2628,0.1743,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,122.9,39.22,0.01467,0.0,68.15,0.009139,1.73,2018-01-03 17:00:00
9,2.032,2.532,2.672,0.952,0.036,976.3,114.6,0.01406,0.0145, 0.000E+00,0.0,0.0,0.0,-4.707,-1.269,3.597,0.1139,0.1182,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,257.6,57.85,0.01535,0.0,65.15,0.006017,1.777,2018-01-03 18:00:00
9,2.032,2.532,2.354,0.961,0.028,976.6,123.0,0.01406,0.0145, 0.000E+00,0.0,0.0,0.0,-4.707,-1.269,2.763,0.1138,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,304.6,68.35,0.01553,0.0,64.37,0.005119,1.962,2018-01-03 19:00:00
9,2.032,2.532,2.035,0.971,0.021,976.8,131.2,0.01406,0.0145, 0.000E+00,0.0,0.0,0.0,-4.707,-1.269,1.934,0.1137,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,304.9,68.35,0.01591,0.0,62.86,0.005126,1.963,2018-01-03 20:00:00
9,2.032,2.532,1.717,0.98,0.014,977.1,138.5,0.003089,0.0145, 0.000E+00,0.0,0.0,0.0,0.2603,-0.219,1.122,0.1,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,156.1,68.35,0.01638,0.0,61.04,0.005538,1.985,2018-01-03 21:00:00
9,2.032,2.532,1.204,0.984,0.01,977.6,144.1,0.003089,0.0145, 0.000E+00,0.0,0.0,0.0,0.2603,-0.219,1.025,0.1,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,156.1,68.35,0.01611,0.0,62.06,0.005541,1.258,2018-01-03 22:00:00
9,2.032,2.532,0.691,0.988,0.007,978.1,146.8,0.003089,0.0145, 0.000E+00,0.0,0.0,0.0,0.2603,-0.219,1.135,0.1,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,156.1,68.35,0.01326,0.0,75.42,0.005544,0.7798,2018-01-03 23:00:00
9,2.043,2.543,0.177,0.993,0.005,978.6,146.0,0.2683,0.0145, 0.000E+00,0.0,0.0,0.0,-1.714,0.2746,1.404,0.11,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,223.2,68.35,0.01093,0.0,91.49,0.00535,1.201,2018-01-04 00:00:00
9,2.043,2.543,0.824,0.988,0.008,979.1,141.9,0.2683,0.01628, 0.000E+00,0.0,0.0,0.0,-1.714,0.2746,1.394,0.1101,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,223.0,68.35,0.01215,0.0,82.34,0.005347,1.754,2018-01-04 01:00:00
9,2.043,2.543,1.47,0.983,0.011,979.7,135.4,0.2683,0.01806, 0.000E+00,0.0,0.0,0.0,-1.714,0.2746,1.392,0.1102,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,222.8,68.35,0.01429,0.0,70.0,0.005344,1.909,2018-01-04 02:00:00
9,2.043,2.543,2.116,0.978,0.015,980.2,127.6,0.04311,0.01984, 0.000E+00,0.0,0.0,0.0,-1.976,1.934,1.399,0.1901,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,180.6,68.35,0.01429,0.0,70.0,0.005455,1.882,2018-01-04 03:00:00
9,2.043,2.543,2.161,0.975,0.018,980.9,119.3,0.04311,0.01958, 0.000E+00,0.0,0.0,0.0,-1.976,1.934,2.168,0.19,0.1201,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,150.4,56.93,0.01429,0.0,70.0,0.006522,1.937,2018-01-04 04:00:00
9,2.043,2.543,2.205,0.971,0.021,981.6,110.9,0.04311,0.01933, 0.000E+00,0.0,0.0,0.0,-1.976,1.934,2.947,0.19,0.1632,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,110.6,41.88,0.01429,0.0,70.0,0.008787,0.8638,2018-01-04 05:00:00
9,2.043,2.543,2.25,0.967,0.024,982.3,102.7,0.0009633,0.01907, 0.000E+00,0.0,0.0,0.0,-1.294,5.327,3.729,0.24,0.2165,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.59,31.58,0.01429,0.0,70.0,0.01157,0.9896,2018-01-04 06:00:00
9,2.043,2.543,2.384,0.959,0.029,983.0,95.24,0.0009633,0.01882, 0.000E+00,0.0,0.0,0.0,-1.294,5.327,3.516,0.24,0.2041,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84.42,33.49,0.01429,0.0,70.0,0.01091,1.2,2018-01-04 07:00:00
