T2,RH,USTgrid,MOLgrid,H0,LE,HMIX,RAIN,dsnow,USTmod,MOL,PARsun,PARshade,Ra,Rb,Rinc,Rext,Gns,LAI,LAIsun,SAI,Fphen,Flight,Ft,Fvpd,X_tot,Vg,Rsur,NH3,SO2,NH3_ppb,SO2_ppb,Time,PS,UV10
7.310000000000002,0.866,0.113,25.0,-18.886,1.292,225.2,0.006,0.0,0.243,95.2,0.0,0.0,81.0,31.6,34.8,10.6,0.0963,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.588,0.008,10.4,4.532,4.084,6.29340712,1.5064242399999999,2019-01-01 00:00:00,1028.91,4.75
7.220000000000027,0.886,0.117,25.0,-19.486,1.355,248.1,0.006,0.0,0.254,103.6,0.0,0.0,76.3,30.2,33.3,9.0,0.1134,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.71,0.009,8.8,4.892,5.508,6.79332472,2.03168088,2019-01-01 01:00:00,1028.49,4.92
7.1299999999999955,0.906,0.122,25.0,-20.086,1.414,270.9,0.058,0.0,0.265,112.6,0.0,0.0,72.0,28.9,31.8,7.6,0.1337,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.884,0.009,7.5,4.663,5.787,6.47532158,2.13459282,2019-01-01 02:00:00,1028.07,5.09
7.270000000000039,0.926,0.127,25.0,-20.129,1.473,273.6,0.058,0.0,0.277,122.4,0.0,0.0,68.1,27.7,30.4,6.5,0.1582,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.775,0.01,6.3,4.111,5.569,5.708781259999999,2.05418134,2019-01-01 03:00:00,1027.47,5.22
7.420000000000016,0.908,0.13,25.0,-20.173,1.536,276.2,0.058,0.0,0.287,133.2,0.0,0.0,65.1,26.7,29.4,7.5,0.1364,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.483,0.01,7.3,3.719,5.248,5.16442654,1.9357772800000002,2019-01-01 04:00:00,1026.87,5.35
7.57000000000005,0.891,0.134,25.0,-20.215,1.592,278.8,0.101,0.0,0.297,144.8,0.0,0.0,62.3,25.8,28.5,8.7,0.118,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.286,0.01,8.5,3.604,4.98,5.00473064,1.8369228000000002,2019-01-01 05:00:00,1026.27,5.49
7.460000000000036,0.874,0.138,25.0,-15.617,1.792,296.7,0.101,0.0,0.307,157.1,0.0,0.0,59.7,25.0,27.5,10.0,0.1024,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.225,0.011,9.8,3.614,4.645,5.01861724,1.7133547,2019-01-01 06:00:00,1025.94,5.54
7.350000000000023,0.876,0.139,25.0,-11.014,1.985,314.6,0.101,0.0,0.317,214.3,0.0,0.0,56.1,24.2,26.6,9.8,0.1046,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.238,0.011,9.6,3.475,3.864,4.8255935,1.42527504,2019-01-01 07:00:00,1025.61,5.59
7.25,0.879,0.147,32.2,-6.417,2.193,332.4,0.061,0.0,0.327,319.2,0.3,0.0,52.9,23.5,25.8,9.6,0.1068,2.0,0.0,2.0,1.0,0.001,0.01,1.0,1.174,0.012,9.4,3.274,2.704,4.54647284,0.9973974400000001,2019-01-01 08:00:00,1025.28,5.63
7.590000000000032,0.881,0.164,67.8,-3.357,3.024,469.1,0.061,0.0,0.336,562.9,56.8,5.4,50.1,22.8,25.1,9.4,0.109,2.0,0.3,2.0,1.0,0.293,0.01,1.0,1.081,0.013,9.2,3.301,1.551,4.583966660000001,0.57210186,2019-01-01 09:00:00,1025.14,5.4
7.939999999999998,0.899,0.164,123.9,-0.299,3.873,605.9,0.061,0.0,0.326,949.4,85.6,8.7,50.9,23.5,25.9,8.1,0.1267,2.0,0.4,2.0,1.0,0.441,0.01,1.0,1.062,0.013,7.9,3.187,0.628,4.42565942,0.23164408,2019-01-01 10:00:00,1025.0,5.18
8.29000000000002,0.916,0.165,1000.0,2.767,4.71,742.6,0.055,0.0,0.313,1000.0,96.5,10.0,53.0,24.5,27.0,7.0,0.1457,2.0,0.5,2.0,1.0,0.5,0.01,1.0,0.973,0.012,6.9,2.983,1.136,4.1423727800000005,0.41902496,2019-01-01 11:00:00,1024.86,4.97
8.03000000000003,0.931,0.164,-146.0,-2.35,3.797,302.6,0.055,0.0,0.309,-973.2,265.4,27.7,52.0,24.8,27.3,6.2,0.166,2.0,0.5,2.0,1.0,0.762,0.01,1.0,0.83,0.013,6.0,2.625,1.976,3.6452325,0.7288673600000001,2019-01-01 12:00:00,1025.29,5.19
7.770000000000039,0.899,0.159,158.6,-7.461,2.876,302.6,0.055,0.0,0.314,1000.0,245.3,25.2,53.0,24.5,26.9,8.1,0.1263,2.0,0.5,2.0,1.0,0.725,0.01,1.0,0.652,0.012,7.9,3.21,1.016,4.4575986,0.37476176,2019-01-01 13:00:00,1025.72,5.41
7.520000000000039,0.865,0.15,46.9,-12.567,1.955,302.6,0.002,0.0,0.32,429.4,187.3,18.3,53.1,23.9,26.3,10.7,0.0952,2.0,0.3,2.0,1.0,0.605,0.01,1.0,0.958,0.012,10.5,3.847,0.376,5.34217502,0.13869136,2019-01-01 14:00:00,1026.16,5.65
7.080000000000041,0.829,0.146,28.2,-18.596,513.795,287.6,0.002,0.0,0.329,287.7,42.4,3.8,52.9,23.3,25.7,14.5,0.071,2.0,0.1,2.0,1.0,0.186,0.01,1.0,1.315,0.011,14.1,4.129,0.359,5.733777139999999,0.13242074,2019-01-01 15:00:00,1026.48,5.75
6.640000000000043,0.813,0.145,25.0,-24.617,513.627,272.6,0.002,0.0,0.327,200.4,42.4,3.8,54.6,23.4,25.8,16.6,0.0618,2.0,0.1,2.0,1.0,0.0,0.01,1.0,1.528,0.011,16.2,4.342,0.448,6.029561719999999,0.16524928000000003,2019-01-01 16:00:00,1026.79,5.85
6.2000000000000455,0.794,0.148,25.0,-30.647,513.46,257.6,0.004,0.0,0.327,156.2,42.4,3.8,56.1,23.5,25.8,19.3,0.0531,2.0,0.1,2.0,1.0,0.0,0.01,1.0,1.67,0.01,18.8,4.553,0.497,6.32256898,0.18332342000000001,2019-01-01 17:00:00,1027.11,5.96
6.060000000000002,0.774,0.151,25.0,-28.848,1.503,257.5,0.004,0.0,0.327,129.6,42.4,3.8,57.3,23.5,25.8,22.9,0.045,2.0,0.1,2.0,1.0,0.0,0.01,1.0,1.791,0.01,22.2,4.686,0.627,6.50726076,0.23127522,2019-01-01 18:00:00,1027.49,5.89
5.920000000000016,0.725,0.149,25.0,-27.054,1.546,257.5,0.004,0.0,0.324,133.9,42.4,3.8,57.5,23.7,26.0,34.5,0.0301,2.0,0.1,2.0,1.0,0.0,0.01,1.0,1.875,0.009,33.3,4.765,0.644,6.616964899999999,0.23754584,2019-01-01 19:00:00,1027.87,5.83
5.770000000000039,0.675,0.148,25.0,-25.256,1.585,257.4,0.0,0.0,0.322,138.9,42.4,3.8,57.6,23.8,26.2,52.4,0.02,2.0,0.1,2.0,1.0,0.0,0.01,1.0,1.917,0.008,49.9,4.859,0.561,6.74749894,0.20693046000000004,2019-01-01 20:00:00,1028.25,5.76
5.590000000000032,0.623,0.146,25.0,-28.483,1.417,238.9,0.0,0.0,0.32,144.7,42.4,3.8,57.7,24.0,26.4,80.5,0.0134,2.0,0.1,2.0,1.0,0.0,0.01,1.0,1.925,0.006,74.6,4.95,0.474,6.873867000000001,0.17483964,2019-01-01 21:00:00,1028.72,5.64
5.400000000000034,0.645,0.142,25.0,-31.709,1.244,220.4,0.0,0.0,0.306,117.4,42.4,3.8,61.9,25.0,27.6,67.0,0.0159,2.0,0.1,2.0,1.0,0.0,0.01,1.0,2.03,0.007,62.9,5.258,0.414,7.30157428,0.15270804,2019-01-01 22:00:00,1029.2,5.52
5.220000000000027,0.668,0.139,25.0,-34.936,1.063,202.0,0.0,0.0,0.293,96.1,42.4,3.8,66.8,26.2,28.8,55.5,0.019,2.0,0.1,2.0,1.0,0.0,0.01,1.0,2.195,0.007,52.7,5.726,0.36,7.95146716,0.1327896,2019-01-01 23:00:00,1029.68,5.41
5.050000000000011,0.691,0.136,25.0,-35.951,1.002,191.9,0.0,0.0,0.279,79.0,42.4,3.8,72.7,27.5,30.4,45.6,0.0229,2.0,0.1,2.0,1.0,0.0,0.01,1.0,2.434,0.007,43.7,5.807,0.291,8.06394862,0.10733826,2019-01-02 00:00:00,1030.1,5.34
4.890000000000043,0.682,0.134,25.0,-36.965,0.933,181.8,0.0,0.0,0.272,72.8,42.4,3.8,75.7,28.2,31.2,48.8,0.0214,2.0,0.1,2.0,1.0,0.0,0.01,1.0,2.47,0.006,46.6,5.765,0.223,8.005624899999999,0.08225578,2019-01-02 01:00:00,1030.51,5.28
4.730000000000018,0.674,0.132,25.0,-37.975,0.867,171.6,0.0,0.0,0.265,67.1,42.4,3.8,79.1,28.9,32.0,52.5,0.02,2.0,0.1,2.0,1.0,0.0,0.01,1.0,2.445,0.006,49.9,5.905,0.181,8.2000373,0.06676366,2019-01-02 02:00:00,1030.92,5.22
4.5400000000000205,0.665,0.131,25.0,-39.811,0.903,182.5,0.0,0.0,0.258,61.8,42.4,3.8,82.8,29.7,32.9,56.5,0.0187,2.0,0.1,2.0,1.0,0.0,0.01,1.0,2.501,0.006,53.5,6.095,0.154,8.4638827,0.056804440000000005,2019-01-02 03:00:00,1031.05,5.39
4.340000000000032,0.701,0.135,25.0,-41.644,0.935,193.4,0.0,0.0,0.27,65.8,42.4,3.8,78.2,28.4,31.5,41.7,0.025,2.0,0.1,2.0,1.0,0.0,0.01,1.0,2.632,0.007,40.0,5.906,0.136,8.20142596,0.05016496000000001,2019-01-02 04:00:00,1031.18,5.56
4.150000000000034,0.739,0.14,25.0,-43.484,0.974,204.2,0.0,0.0,0.281,70.2,42.4,3.8,73.9,27.3,30.2,30.5,0.0339,2.0,0.1,2.0,1.0,0.0,0.01,1.0,2.55,0.007,29.5,5.352,0.128,7.43210832,0.047214080000000005,2019-01-02 05:00:00,1031.31,5.73
4.560000000000002,0.777,0.145,25.0,-28.563,1.452,780.8,0.0,0.0,0.293,74.9,42.4,3.8,69.9,26.2,29.0,22.1,0.0464,2.0,0.1,2.0,1.0,0.0,0.01,1.0,2.278,0.008,21.6,4.779,0.133,6.63640614,0.049058380000000006,2019-01-02 06:00:00,1031.87,5.61
4.970000000000027,0.73,0.142,25.0,-13.65,1.93,1357.4,0.0,0.0,0.304,115.6,42.4,3.8,62.4,25.2,27.9,32.9,0.0314,2.0,0.1,2.0,1.0,0.0,0.01,1.0,1.964,0.008,31.8,3.526,0.137,4.89641516,0.05053382000000001,2019-01-02 07:00:00,1032.43,5.49
5.3799999999999955,0.684,0.138,25.0,1.263,2.409,1934.1,0.0,0.0,0.317,244.2,0.6,0.1,55.3,24.2,26.7,48.1,0.0218,2.0,0.0,2.0,1.0,0.003,0.01,1.0,1.344,0.008,45.9,2.63,0.132,3.6521757999999998,0.04868952000000001,2019-01-02 08:00:00,1033.0,5.38
5.650000000000034,0.641,0.177,-402.0,8.876,5.912,1740.6,0.0,0.0,0.335,-999.0,145.6,13.9,48.0,22.9,25.4,69.1,0.0155,2.0,0.3,2.0,1.0,0.51,0.01,1.0,0.877,0.008,64.3,2.057,0.126,2.85647362,0.04647636,2019-01-02 09:00:00,1033.19,5.23
5.910000000000025,0.662,0.178,-59.6,16.488,9.424,1547.2,0.0,0.0,0.331,-357.8,219.7,22.2,47.5,23.2,25.7,58.1,0.0182,2.0,0.4,2.0,1.0,0.683,0.01,1.0,0.587,0.008,54.7,1.912,0.116,2.65511792,0.04278776000000001,2019-01-02 10:00:00,1033.39,5.09
6.170000000000016,0.681,0.176,-31.6,24.105,12.929,1353.9,0.0,0.0,0.329,-181.2,247.7,25.7,46.6,23.3,25.8,49.3,0.0212,2.0,0.5,2.0,1.0,0.74,0.01,1.0,0.492,0.009,46.8,1.944,0.108,2.69955504,0.039836880000000005,2019-01-02 11:00:00,1033.58,4.96
5.890000000000043,0.7,0.172,-25.0,10.918,8.826,1353.9,0.0,0.0,0.325,-117.1,386.2,40.3,46.0,23.6,26.1,42.2,0.0247,2.0,0.5,2.0,1.0,0.858,0.01,1.0,0.488,0.01,40.2,2.014,0.104,2.79676124,0.038361440000000004,2019-01-02 12:00:00,1033.88,4.33
5.610000000000014,0.716,0.147,-27.0,-2.262,4.723,150.0,0.0,0.0,0.28,-170.6,357.3,36.6,54.6,27.4,30.3,37.1,0.028,2.0,0.5,2.0,1.0,0.828,0.01,1.0,0.53,0.009,35.5,2.149,0.102,2.98423034,0.03762372,2019-01-02 13:00:00,1034.17,3.79
5.330000000000041,0.731,0.1,45.8,-15.446,0.626,150.0,0.0,0.0,0.226,492.2,273.9,26.8,74.9,34.0,37.6,32.5,0.0319,2.0,0.3,2.0,1.0,0.721,0.01,1.0,0.596,0.007,31.2,3.543,0.101,4.92002238,0.03725486000000001,2019-01-02 14:00:00,1034.47,3.32
4.410000000000025,0.748,0.078,25.0,-19.157,512.458,150.0,0.0,0.0,0.136,27.8,66.7,6.0,203.7,56.4,62.4,28.3,0.0364,2.0,0.1,2.0,1.0,0.262,0.01,1.0,1.237,0.003,27.4,5.637,0.109,7.827876419999999,0.040205740000000004,2019-01-02 15:00:00,1034.82,3.22
3.480000000000018,0.775,0.076,25.0,-22.862,512.289,150.0,0.0,0.0,0.128,25.0,66.7,6.0,225.8,59.9,66.3,22.6,0.0454,2.0,0.1,2.0,1.0,0.0,0.01,1.0,2.254,0.003,22.0,7.565,0.13,10.5052129,0.0479518,2019-01-02 16:00:00,1035.18,3.13
2.5600000000000023,0.802,0.074,25.0,-26.567,512.127,150.0,0.001,0.0,0.125,25.0,66.7,6.0,231.7,61.5,68.1,18.0,0.0569,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.063,0.003,17.6,8.752,0.16,12.153552320000001,0.0590176,2019-01-02 17:00:00,1035.53,3.04
2.410000000000025,0.83,0.071,25.0,-21.81,512.202,150.0,0.001,0.0,0.121,25.0,66.7,6.0,237.7,63.2,70.0,14.2,0.0718,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.53,0.003,13.9,9.573,0.19,13.29364218,0.0700834,2019-01-02 18:00:00,1035.51,2.82
2.2700000000000387,0.846,0.066,25.0,-17.052,512.285,150.0,0.001,0.0,0.113,25.0,66.7,6.0,256.2,68.2,75.4,12.5,0.0819,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.86,0.003,12.2,10.186,0.212,14.14489076,0.07819832,2019-01-02 19:00:00,1035.48,2.62
2.1200000000000045,0.862,0.06,25.0,-12.292,0.356,150.0,0.002,0.0,0.104,25.0,66.7,6.0,276.1,73.5,81.3,10.9,0.0935,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.075,0.002,10.7,10.589,0.226,14.704520740000001,0.08336236000000001,2019-01-02 20:00:00,1035.46,2.43
2.390000000000043,0.879,0.056,25.0,-12.419,512.392,150.0,0.002,0.0,0.097,25.0,66.7,6.0,297.6,79.2,87.7,9.5,0.1071,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.199,0.002,9.3,10.899,0.23,15.13500534,0.0848378,2019-01-02 21:00:00,1035.46,2.56
2.660000000000025,0.868,0.059,25.0,-12.542,512.424,150.0,0.002,0.0,0.102,25.0,66.7,6.0,282.3,75.1,83.1,10.4,0.0979,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.264,0.002,10.2,11.056,0.221,15.353024959999999,0.08151806,2019-01-02 22:00:00,1035.46,2.7
2.930000000000007,0.857,0.063,25.0,-12.668,256.46,150.0,0.008,0.0,0.108,25.0,66.7,6.0,267.8,71.2,78.8,11.4,0.0896,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.395,0.003,11.2,11.184,0.21,15.530773439999999,0.0774606,2019-01-02 23:00:00,1035.46,2.85
2.840000000000032,0.847,0.066,25.0,-11.555,256.465,150.0,0.008,0.0,0.114,25.0,66.7,6.0,254.1,67.5,75.1,12.4,0.0825,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.509,0.003,12.1,11.035,0.211,15.3238631,0.07782946,2019-01-03 00:00:00,1035.75,2.76
2.75,0.852,0.064,25.0,-10.438,256.474,150.0,0.008,0.0,0.11,25.0,66.7,6.0,262.7,69.8,77.7,11.8,0.0864,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.505,0.003,11.6,10.813,0.249,15.015580580000002,0.09184614,2019-01-03 01:00:00,1036.03,2.67
2.660000000000025,0.858,0.062,25.0,-9.322,0.477,150.0,0.013,0.0,0.106,25.0,66.7,6.0,271.7,72.2,80.4,11.3,0.0904,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.386,0.002,11.1,10.784,0.339,14.97530944,0.12504354,2019-01-03 02:00:00,1036.32,2.58
2.670000000000016,0.863,0.059,25.0,-10.066,0.538,150.0,0.013,0.0,0.103,25.0,66.7,6.0,281.0,74.7,83.2,10.8,0.0946,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.342,0.002,10.6,10.931,0.448,15.179442459999999,0.16524928000000003,2019-01-03 03:00:00,1036.14,2.7
2.680000000000007,0.887,0.063,25.0,-10.81,0.593,150.0,0.013,0.0,0.108,25.0,66.7,6.0,267.7,71.2,79.2,8.8,0.1152,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.374,0.003,8.7,10.91,0.543,15.1502806,0.20029098000000004,2019-01-03 04:00:00,1035.96,2.84
2.6899999999999977,0.911,0.066,25.0,-11.553,0.656,150.0,0.001,0.0,0.113,25.0,66.7,6.0,255.1,67.8,75.4,7.3,0.1403,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.372,0.003,7.1,10.573,0.636,14.68230218,0.23459496000000002,2019-01-03 05:00:00,1035.78,2.98
3.0,0.934,0.07,25.0,-6.481,0.984,216.3,0.001,0.0,0.121,26.4,66.7,6.0,233.6,63.6,70.7,6.0,0.171,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.252,0.003,5.8,10.075,0.735,13.9907495,0.2711121,2019-01-03 06:00:00,1035.96,3.04
3.3100000000000023,0.916,0.071,25.0,-1.409,1.312,282.6,0.001,0.0,0.155,72.5,66.7,6.0,132.9,49.5,55.1,6.9,0.1469,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.05,0.005,6.8,9.018,0.829,12.52293588,0.30578494,2019-01-03 07:00:00,1036.13,3.1
3.6200000000000045,0.898,0.077,34.9,3.66,1.644,348.8,0.017,0.0,0.184,435.3,1.1,0.1,92.0,41.6,46.3,8.1,0.1266,2.0,0.0,2.0,1.0,0.005,0.01,1.0,3.784,0.007,7.9,7.099,0.657,9.85809734,0.24234102000000002,2019-01-03 08:00:00,1036.3,3.17
4.140000000000043,0.88,0.102,-27.0,10.983,5.284,477.4,0.017,0.0,0.204,-196.5,154.4,14.7,75.4,37.6,41.9,9.3,0.1095,2.0,0.3,2.0,1.0,0.526,0.01,1.0,2.978,0.009,9.1,5.394,0.378,7.49043204,0.13942908,2019-01-03 09:00:00,1036.24,3.44
4.660000000000025,0.868,0.113,-25.0,18.306,8.929,605.9,0.017,0.0,0.229,-88.4,232.9,23.5,63.9,33.4,37.2,10.3,0.0988,2.0,0.4,2.0,1.0,0.7,0.01,1.0,2.184,0.01,10.1,3.842,0.191,5.33523172,0.07045226,2019-01-03 10:00:00,1036.17,3.75
5.180000000000007,0.856,0.124,-25.0,25.63,12.573,734.5,0.006,0.0,0.253,-69.6,262.7,27.3,57.0,30.3,33.7,11.5,0.089,2.0,0.5,2.0,1.0,0.756,0.01,1.0,1.453,0.011,11.2,2.803,0.127,3.8924139799999997,0.04684522,2019-01-03 11:00:00,1036.11,4.08
5.07000000000005,0.843,0.137,-25.0,14.706,8.626,734.5,0.006,0.0,0.276,-64.4,108.0,11.2,51.8,27.7,30.9,12.8,0.0802,2.0,0.5,2.0,1.0,0.529,0.01,1.0,0.932,0.012,12.5,2.446,0.119,3.39666236,0.043894340000000004,2019-01-03 12:00:00,1036.13,3.54
4.970000000000027,0.837,0.116,-25.0,3.784,4.674,734.5,0.006,0.0,0.238,-73.3,100.1,10.2,60.8,32.2,35.9,13.4,0.0763,2.0,0.5,2.0,1.0,0.489,0.01,1.0,0.739,0.01,13.1,2.421,0.115,3.3619458599999996,0.0424189,2019-01-03 13:00:00,1036.16,3.07
4.860000000000014,0.831,0.099,-25.0,-7.138,0.721,150.0,0.0,0.0,0.198,-176.3,77.2,7.5,77.3,38.7,43.1,14.1,0.0725,2.0,0.3,2.0,1.0,0.379,0.01,1.0,0.71,0.008,13.8,2.736,0.115,3.7993737600000004,0.0424189,2019-01-03 14:00:00,1036.18,2.66
4.660000000000025,0.824,0.061,25.0,-9.437,128.737,150.0,0.0,0.0,0.117,35.9,19.0,1.7,214.7,65.6,73.0,14.9,0.0687,2.0,0.1,2.0,1.0,0.098,0.01,1.0,0.844,0.003,14.5,4.342,0.122,6.029561719999999,0.04500092,2019-01-03 15:00:00,1036.27,2.87
4.460000000000036,0.836,0.067,25.0,-11.737,128.752,150.0,0.0,0.0,0.124,33.5,19.0,1.7,207.5,61.9,68.9,13.5,0.0755,2.0,0.1,2.0,1.0,0.0,0.01,1.0,1.607,0.003,13.2,6.474,0.145,8.99018484,0.053484699999999996,2019-01-03 16:00:00,1036.36,3.09
4.260000000000048,0.847,0.073,25.0,-14.034,256.766,150.0,0.0,0.0,0.134,33.9,19.0,1.7,191.0,57.2,63.7,12.3,0.0831,2.0,0.1,2.0,1.0,0.0,0.01,1.0,2.616,0.003,12.0,7.639,0.188,10.60797374,0.06934568,2019-01-03 17:00:00,1036.45,3.34
3.930000000000007,0.859,0.079,25.0,-12.581,128.657,150.0,0.0,0.0,0.147,36.0,19.0,1.7,170.6,52.2,58.1,11.1,0.0916,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.191,0.004,10.9,7.984,0.25,11.08706144,0.092215,2019-01-03 18:00:00,1036.46,3.04
3.6000000000000227,0.883,0.071,25.0,-11.125,256.552,150.0,0.0,0.0,0.123,26.4,19.0,1.7,230.1,62.5,69.5,9.1,0.1121,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.402,0.003,8.9,8.231,0.306,11.43006046,0.11287116,2019-01-03 19:00:00,1036.46,2.76
3.2600000000000477,0.909,0.064,25.0,-9.67,0.446,150.0,0.0,0.0,0.11,25.0,19.0,1.7,262.6,69.7,77.6,7.4,0.1381,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.39,0.003,7.2,8.653,0.325,12.01607498,0.11987950000000001,2019-01-03 20:00:00,1036.47,2.52
2.8700000000000045,0.935,0.058,25.0,-9.634,256.412,150.0,0.0,0.0,0.1,25.0,19.0,1.7,288.2,76.6,85.2,5.9,0.1714,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.36,0.002,5.8,8.918,0.299,12.384069879999998,0.11028914000000001,2019-01-03 21:00:00,1036.4,2.38
2.480000000000018,0.949,0.055,25.0,-9.599,128.38,150.0,0.0,0.0,0.095,25.0,19.0,1.7,304.8,81.0,90.1,5.3,0.1932,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.299,0.002,5.2,9.152,0.255,12.709016319999998,0.09405930000000001,2019-01-03 22:00:00,1036.34,2.24
2.090000000000032,0.963,0.052,25.0,-9.563,128.346,150.0,0.0,0.0,0.089,25.0,19.0,1.7,322.3,85.7,95.4,4.7,0.218,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.289,0.002,4.6,9.367,0.224,13.007578220000001,0.08262464000000001,2019-01-03 23:00:00,1036.28,2.12
1.920000000000016,0.978,0.049,25.0,-8.252,128.373,150.0,0.0,0.0,0.085,25.0,19.0,1.7,340.8,90.7,101.5,4.1,0.2479,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.248,0.002,4.0,9.64,0.214,13.386682400000002,0.07893604,2019-01-04 00:00:00,1036.37,2.08
1.740000000000009,0.976,0.048,25.0,-6.941,128.402,150.0,0.0,0.0,0.083,25.0,19.0,1.7,346.8,92.3,103.3,4.2,0.2444,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.249,0.002,4.1,10.06,0.226,13.9699196,0.08336236000000001,2019-01-04 01:00:00,1036.46,2.04
1.57000000000005,0.974,0.048,25.0,-5.628,0.428,150.0,0.018,0.0,0.082,25.0,19.0,1.7,352.9,94.0,105.2,4.2,0.2407,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.395,0.002,4.2,10.467,0.265,14.535104220000001,0.09774790000000001,2019-01-04 02:00:00,1036.54,2.01
2.0600000000000023,0.972,0.047,25.0,-6.701,64.471,150.0,0.018,0.0,0.08,25.0,19.0,1.7,359.2,95.7,107.1,4.3,0.2366,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.56,0.002,4.2,10.864,0.346,15.086402240000002,0.12762556,2019-01-04 03:00:00,1036.22,2.21
2.5600000000000023,0.948,0.051,25.0,-7.773,64.514,150.0,0.018,0.0,0.088,25.0,19.0,1.7,327.2,87.1,97.5,5.3,0.1921,2.0,0.1,2.0,1.0,0.0,0.01,1.0,3.739,0.002,5.2,11.068,0.487,15.36968888,0.17963482,2019-01-04 04:00:00,1035.89,2.42
3.0500000000000114,0.923,0.056,25.0,-8.846,0.557,150.0,0.0,0.0,0.097,25.0,19.0,1.7,298.1,79.3,88.7,6.5,0.157,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.026,0.002,6.4,11.031,0.697,15.31830846,0.25709542,2019-01-04 05:00:00,1035.57,2.66
3.430000000000007,0.9,0.062,25.0,-7.551,0.767,153.0,0.0,0.0,0.106,25.0,19.0,1.7,271.6,72.2,80.8,7.9,0.1292,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.234,0.002,7.7,10.939,0.941,15.19055174,0.34709726,2019-01-04 06:00:00,1035.51,2.84
3.8100000000000023,0.905,0.066,25.0,-6.255,0.978,156.0,0.0,0.0,0.13,42.5,19.0,1.7,181.6,58.9,65.9,7.6,0.1347,2.0,0.1,2.0,1.0,0.0,0.01,1.0,4.422,0.004,7.4,10.543,1.217,14.64064238,0.44890262000000003,2019-01-04 07:00:00,1035.44,3.02
4.189999999999998,0.909,0.071,25.0,-4.961,1.188,159.0,0.027,0.0,0.155,75.7,0.4,0.0,131.6,49.4,55.3,7.3,0.1394,2.0,0.0,2.0,1.0,0.002,0.01,1.0,4.5,0.005,7.2,9.811,1.362,13.62414326,0.5023873200000001,2019-01-04 08:00:00,1035.38,3.22
4.390000000000043,0.912,0.076,25.0,-2.765,2.143,408.8,0.027,0.0,0.177,128.2,57.0,5.4,105.8,43.4,48.5,7.1,0.1434,2.0,0.3,2.0,1.0,0.293,0.01,1.0,4.226,0.006,7.0,9.092,1.081,12.62569672,0.39873766,2019-01-04 09:00:00,1034.92,3.68
4.580000000000041,0.884,0.091,30.8,-0.568,3.099,658.6,0.027,0.0,0.217,370.0,85.8,8.6,78.8,35.3,39.5,9.0,0.1131,2.0,0.4,2.0,1.0,0.44,0.01,1.0,3.879,0.008,8.8,6.676,0.523,9.27069416,0.19291378,2019-01-04 10:00:00,1034.46,4.21
4.78000000000003,0.856,0.128,342.4,1.626,4.053,908.4,0.013,0.0,0.255,1000.0,96.7,10.0,65.0,30.1,33.7,11.4,0.0897,2.0,0.5,2.0,1.0,0.499,0.01,1.0,2.847,0.01,11.1,4.587,0.27,6.36978342,0.0995922,2019-01-04 11:00:00,1034.0,4.81
4.550000000000011,0.829,0.156,-218.0,-3.571,3.245,286.5,0.013,0.0,0.299,-999.0,98.2,10.2,53.6,25.6,28.7,14.3,0.0715,2.0,0.5,2.0,1.0,0.507,0.01,1.0,1.861,0.011,14.0,2.872,0.433,3.98823152,0.15971638000000002,2019-01-04 12:00:00,1033.64,4.83
