LC,LAI,SAI,T2,RH,VPD,PS,ZEN,RAIN,dsnow,PARdbh,PARdif,PARsun,PARshade,Hd,LE,UREF,USTmod,UST,LAIsunfrac,Fphen,Flight,Fsun,Ftemp,Fvpd,FSW,Fenv,gsto,gsun,FstO3,Ra,Rb,Gns,Gsto,Rsur,Vg3NH3,NH3_ppb,Time
9,2.032,2.532,4.948,0.805,0.17,1036.0,86.03,0.003525,3.469e-16,1.09,12.47,13.42,5.548,-24.23,5.614,3.414,0.3311,0.1749,0.06811,1.0,0.219,0.4242,0.01,1.0,1.0,0.00219,1.367e-05,2.648e-05,0.0,111.6,39.08,0.005,3.81e-05,198.5,0.003309,18.64,2019-01-03 15:00:00
9,2.032,2.532,4.706,0.811,0.161,1037.0,93.24,0.003525,3.469e-16,0.0,0.0,0.0,0.0,-24.23,5.614,3.398,0.331,0.1741,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,112.2,39.27,0.005,0.0,200.0,0.003287,17.03,2019-01-03 16:00:00
9,2.032,2.532,4.464,0.818,0.153,1037.0,101.5,0.003525,3.469e-16,0.0,0.0,0.0,0.0,-24.23,5.614,3.409,0.3308,0.1746,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,111.8,39.15,0.005,0.0,200.0,0.003291,15.8,2019-01-03 17:00:00
9,2.032,2.532,4.221,0.825,0.145,1037.0,110.4,0.0001072,3.469e-16,0.0,0.0,0.0,0.0,-27.22,3.39,3.448,0.3053,0.1667,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.0,41.0,0.005,0.0,200.0,0.003232,14.81,2019-01-03 18:00:00
9,2.032,2.532,3.808,0.841,0.128,1037.0,119.6,0.0001072,3.469e-16,0.0,0.0,0.0,0.0,-27.22,3.39,3.484,0.3051,0.1684,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,122.8,40.58,0.006162,0.0,162.3,0.003695,13.1,2019-01-03 19:00:00
9,2.032,2.532,3.395,0.856,0.112,1037.0,128.9,0.0001072,3.469e-16,0.0,0.0,0.0,0.0,-27.22,3.39,3.54,0.3049,0.171,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,121.0,39.97,0.007419,0.0,134.8,0.004141,10.82,2019-01-03 20:00:00
9,2.032,2.532,2.983,0.872,0.097,1037.0,137.6,0.0001072,3.469e-16,0.0,0.0,0.0,0.0,-30.44,-2.833,3.613,0.2623,0.153,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,154.4,44.69,0.01036,0.0,96.5,0.004596,9.495,2019-01-03 21:00:00
9,2.032,2.532,2.49,0.889,0.081,1037.0,145.1,0.0001072,3.469e-16,0.0,0.0,0.0,0.0,-30.44,-2.833,3.518,0.2621,0.1489,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,158.8,45.92,0.01278,0.0,78.24,0.004934,9.376,2019-01-03 22:00:00
9,2.032,2.532,1.998,0.907,0.066,1037.0,150.0,0.0001072,3.469e-16,0.0,0.0,0.0,0.0,-30.44,-2.833,3.427,0.2619,0.1449,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,163.3,47.18,0.01843,0.0,54.25,0.005491,9.813,2019-01-03 23:00:00
9,2.043,2.543,1.506,0.925,0.051,1037.0,150.9,0.0,3.469e-16,0.0,0.0,0.0,0.0,-17.33,1.295,3.338,0.2231,0.1444,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.1,47.33,0.0271,0.0,36.9,0.006067,10.52,2019-01-04 00:00:00
9,2.043,2.543,2.008,0.916,0.06,1036.0,147.4,0.0,3.469e-16,0.0,0.0,0.0,0.0,-17.33,1.295,3.162,0.2233,0.1369,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,168.7,49.93,0.02122,0.0,47.12,0.005493,11.39,2019-01-04 01:00:00
9,2.043,2.543,2.511,0.907,0.068,1036.0,140.7,0.0,3.469e-16,0.0,0.0,0.0,0.0,-17.33,1.295,2.987,0.2235,0.1294,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,178.3,52.82,0.01696,0.0,58.97,0.004958,12.55,2019-01-04 02:00:00
9,2.043,2.543,3.013,0.897,0.078,1036.0,132.4,0.005086,3.469e-16,0.0,0.0,0.0,0.0,-14.4,1.644,2.813,0.2375,0.133,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,159.1,51.4,0.01374,0.0,72.79,0.004754,14.02,2019-01-04 03:00:00
9,2.043,2.543,3.09,0.901,0.075,1036.0,123.2,0.005086,3.469e-16,0.0,0.0,0.0,0.0,-14.4,1.644,2.784,0.2376,0.1316,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.7,51.93,0.0157,0.0,63.7,0.004934,15.01,2019-01-04 04:00:00
9,2.043,2.543,3.167,0.905,0.073,1036.0,113.9,0.005086,3.469e-16,0.0,0.0,0.0,0.0,-14.4,1.644,2.788,0.2376,0.1318,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.5,51.85,0.01679,0.0,59.54,0.005043,15.88,2019-01-04 05:00:00
