T2,RH,USTgrid,MOLgrid,H0,LE,HMIX,RAIN,dsnow,USTmod,MOL,PARsun,PARshade,Ra,Rb,Rinc,Rext,Gns,LAI,LAIsun,SAI,Fphen,Flight,Ft,Fvpd,Vg,Rsur,NH3,SO2,NH3_ppb,SO2_ppb,Time,PS,UV10
6.7900000000000205,0.968,0.097,25.0,-17.378,1.185,195.8,0.873,0.0,0.2,63.1,0.0,0.0,106.8,38.4,42.3,0.0,0.0314,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.005,31.9,0.243,0.147,0.33744438,0.05422242,2018-01-01 00:00:00,989.58,4.8
6.960000000000036,0.948,0.119,25.0,-19.372,1.515,241.6,0.873,0.0,0.258,109.7,0.0,0.0,74.2,29.7,32.7,0.0,0.0353,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.007,28.3,0.245,0.127,0.3402217,0.04684522,2018-01-01 01:00:00,989.22,5.72
7.1200000000000045,0.928,0.145,25.0,-21.364,1.845,287.4,0.287,0.0,0.323,178.4,0.0,0.0,55.9,23.7,26.1,0.0,0.0249,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.008,40.2,0.195,0.116,0.2707887,0.04278776000000001,2018-01-01 02:00:00,988.87,6.83
7.1299999999999955,0.909,0.185,31.9,-22.513,1.976,310.1,0.287,0.0,0.397,284.2,0.0,0.0,43.8,19.3,21.3,0.0,0.0196,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.009,51.1,0.226,0.141,0.31383716,0.052009259999999995,2018-01-01 03:00:00,988.48,7.23
7.1299999999999955,0.903,0.203,38.8,-23.661,2.105,332.7,0.287,0.0,0.423,322.3,0.0,0.0,40.8,18.1,20.0,0.0,0.0183,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.009,54.6,0.319,0.206,0.44298254000000004,0.07598516,2018-01-01 04:00:00,988.1,7.65
7.1299999999999955,0.897,0.223,47.2,-24.808,2.232,355.3,0.01,0.0,0.45,366.0,0.0,0.0,38.1,17.0,18.8,0.0,0.0171,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.009,58.6,0.381,0.323,0.5290794600000001,0.11914178000000002,2018-01-01 05:00:00,987.71,8.09
6.710000000000036,0.891,0.244,57.2,-20.235,2.393,365.1,0.01,0.0,0.479,416.0,0.0,0.0,35.6,16.0,17.6,0.0,0.0179,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.009,55.9,0.418,0.511,0.5804598799999999,0.18848746000000002,2018-01-01 06:00:00,987.8,8.08
6.2900000000000205,0.887,0.251,73.5,-15.658,2.557,374.9,0.01,0.0,0.481,507.5,0.0,0.0,35.1,15.9,17.5,0.0,0.0221,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.011,45.2,0.371,0.558,0.51519286,0.20582388000000004,2018-01-01 07:00:00,987.88,8.06
5.8700000000000045,0.882,0.257,99.7,-11.084,2.716,384.7,0.214,0.0,0.484,652.6,0.1,0.0,34.7,15.8,17.5,0.0,0.0256,2.0,0.0,2.0,1.0,0.0,0.01,1.0,0.011,39.1,0.387,0.521,0.53741142,0.19217606,2018-01-01 08:00:00,987.96,8.05
5.970000000000027,0.875,0.263,148.3,-7.743,3.076,412.7,0.214,0.0,0.486,917.5,47.1,4.4,34.1,15.8,17.4,0.0,0.0217,2.0,0.2,2.0,1.0,0.239,0.01,1.0,0.011,46.1,0.449,0.508,0.62350834,0.18738088,2018-01-01 09:00:00,988.31,8.67
6.080000000000041,0.86,0.295,295.0,-4.403,3.435,440.8,0.214,0.0,0.524,1000.0,75.1,7.4,31.6,14.6,16.1,0.0,0.015,2.0,0.3,2.0,1.0,0.376,0.01,1.0,0.009,66.4,0.446,0.411,0.61934236,0.15160146,2018-01-01 10:00:00,988.65,9.33
6.180000000000007,0.846,0.328,706.5,-1.061,3.794,468.8,0.211,0.0,0.565,1000.0,84.2,8.4,29.4,13.6,15.0,0.0,0.0104,2.0,0.4,2.0,1.0,0.422,0.01,1.0,0.007,95.6,0.327,0.267,0.45409182000000003,0.09848562000000001,2018-01-01 11:00:00,989.0,10.05
5.840000000000032,0.831,0.359,1000.0,-9.284,3.469,454.7,0.211,0.0,0.608,1000.0,90.2,9.0,27.3,12.6,13.9,0.0,0.0078,2.0,0.4,2.0,1.0,0.43,0.01,1.0,0.006,127.5,0.325,0.238,0.4513145,0.08778868000000001,2018-01-01 12:00:00,989.68,9.85
5.5,0.832,0.346,393.8,-17.507,3.144,440.6,0.211,0.0,0.596,1000.0,71.3,6.9,27.9,12.9,14.2,0.0,0.0076,2.0,0.3,2.0,1.0,0.344,0.01,1.0,0.006,130.4,0.366,0.204,0.50824956,0.07524744,2018-01-01 13:00:00,990.36,9.64
5.160000000000025,0.833,0.329,182.1,-25.73,2.82,426.5,0.006,0.0,0.584,1000.0,23.0,2.1,28.4,13.1,14.5,0.0,0.007,2.0,0.1,2.0,1.0,0.116,0.01,1.0,0.005,142.5,0.418,0.281,0.5804598799999999,0.10364966000000002,2018-01-01 14:00:00,991.03,9.44
5.07000000000005,0.833,0.311,107.3,31.601,2.297,374.1,0.006,0.0,0.567,641.7,23.0,2.1,29.5,13.5,14.9,0.0,0.0077,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.006,129.1,0.469,0.281,0.6512815399999999,0.10364966000000002,2018-01-01 15:00:00,991.5,8.64
4.990000000000009,0.845,0.262,54.9,24.932,1.776,321.7,0.006,0.0,0.511,389.4,23.0,2.1,33.4,15.0,16.5,0.0,0.0088,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.006,114.1,0.489,0.223,0.67905474,0.08225578,2018-01-01 16:00:00,991.96,7.9
4.900000000000034,0.856,0.213,28.1,18.262,1.253,269.3,0.005,0.0,0.456,239.8,23.0,2.1,38.5,16.8,18.5,0.0,0.0095,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.006,105.7,0.543,0.242,0.75404238,0.08926412,2018-01-01 17:00:00,992.43,7.23
4.830000000000041,0.868,0.188,25.0,19.413,1.177,251.6,0.005,0.0,0.403,149.0,23.0,2.1,45.6,19.0,21.0,0.0,0.0112,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.006,89.6,0.621,0.292,0.86235786,0.10770712,2018-01-01 18:00:00,992.82,6.95
4.760000000000048,0.879,0.18,25.0,20.563,1.103,233.9,0.005,0.0,0.383,134.2,23.0,2.1,48.6,20.0,22.0,0.0,0.0134,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.007,74.7,0.667,0.325,0.92623622,0.11987950000000001,2018-01-01 19:00:00,993.21,6.69
4.680000000000007,0.89,0.173,25.0,-42.286,1.026,216.1,0.001,0.0,0.365,120.6,23.0,2.1,51.8,21.0,23.2,0.0,0.016,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.007,62.4,0.683,0.333,0.94845478,0.12283038000000002,2018-01-01 20:00:00,993.61,6.43
4.800000000000011,0.902,0.165,25.0,20.043,0.838,195.2,0.001,0.0,0.346,108.1,23.0,2.1,55.4,22.1,24.4,0.0,0.019,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.008,52.6,0.676,0.326,0.9387341600000001,0.12024836000000001,2018-01-01 21:00:00,994.1,6.18
4.910000000000025,0.903,0.158,25.0,18.372,0.65,174.3,0.001,0.0,0.324,88.5,23.0,2.1,61.1,23.6,26.0,0.0,0.019,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.007,52.5,0.663,0.32,0.92068158,0.1180352,2018-01-01 22:00:00,994.59,5.94
5.03000000000003,0.904,0.151,25.0,16.702,0.46,153.3,0.0,0.0,0.302,71.8,23.0,2.1,68.4,25.4,28.0,0.0,0.0191,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.007,52.4,0.647,0.33,0.89846302,0.12172380000000001,2018-01-01 23:00:00,995.08,5.71
4.610000000000014,0.904,0.144,25.0,18.723,0.565,158.2,0.0,0.0,0.279,57.4,23.0,2.1,78.1,27.5,30.4,0.0,0.0194,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.006,51.5,0.678,0.35,0.9415114800000001,0.129101,2018-01-02 00:00:00,995.6,5.72
4.2000000000000455,0.914,0.145,25.0,20.743,0.67,163.1,0.0,0.0,0.283,61.9,23.0,2.1,75.4,27.1,30.0,0.0,0.0232,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.007,43.1,0.771,0.383,1.07065686,0.14127338,2018-01-02 01:00:00,996.12,5.73
3.7800000000000296,0.924,0.145,25.0,-41.237,0.774,168.0,0.0,0.0,0.288,66.8,23.0,2.1,72.9,26.6,29.5,0.0,0.0273,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.007,36.6,0.906,0.408,1.25812596,0.15049488,2018-01-02 02:00:00,996.64,5.74
3.910000000000025,0.933,0.145,25.0,22.579,0.522,162.0,0.0,0.0,0.292,72.2,23.0,2.1,70.6,26.2,29.0,0.0,0.0316,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.008,31.6,1.048,0.418,1.45531568,0.15418348,2018-01-02 03:00:00,997.04,5.39
4.0400000000000205,0.937,0.135,25.0,22.393,0.272,156.0,0.0,0.0,0.259,52.8,23.0,2.1,85.8,29.6,32.8,0.0,0.0317,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.006,31.5,1.17,0.412,1.6247322,0.15197032,2018-01-02 04:00:00,997.45,5.06
4.160000000000025,0.94,0.126,25.0,22.208,0.02,150.0,0.0,0.0,0.223,35.9,23.0,2.1,112.4,34.4,38.1,0.0,0.0317,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.005,31.5,1.294,0.423,1.79692604,0.15602778,2018-01-02 05:00:00,997.85,4.75
3.8600000000000136,0.943,0.117,25.0,34.447,0.555,162.4,0.0,0.0,0.189,25.0,23.0,2.1,152.5,40.5,44.9,0.0,0.0322,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.004,31.0,1.378,0.451,1.91357348,0.16635586000000002,2018-01-02 06:00:00,998.34,4.7
3.5600000000000023,0.942,0.116,25.0,-17.315,1.09,174.8,0.0,0.0,0.218,44.5,23.0,2.1,107.0,35.2,38.9,0.0,0.0326,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.005,30.7,1.32,0.481,1.8330312000000002,0.17742166,2018-01-02 07:00:00,998.84,4.66
3.25,0.94,0.115,25.0,-5.078,1.623,187.1,0.0,0.0,0.248,96.9,0.1,0.0,78.7,31.0,34.3,0.0,0.0336,2.0,0.0,2.0,1.0,0.001,0.01,1.0,0.007,29.7,1.088,0.503,1.51086208,0.18553658,2018-01-02 08:00:00,999.34,4.61
4.010000000000048,0.938,0.121,36.8,0.204,3.094,276.4,0.0,0.0,0.273,382.1,181.7,17.0,62.6,28.1,31.1,0.0,0.0361,2.0,0.2,2.0,1.0,0.555,0.01,1.0,0.009,27.7,0.948,0.511,1.3164496799999998,0.18848746000000002,2018-01-02 09:00:00,1000.1,4.46
4.770000000000039,0.908,0.141,-999.0,5.485,4.564,365.6,0.0,0.0,0.277,-999.0,290.4,28.5,57.8,27.6,30.6,0.0,0.0231,2.0,0.3,2.0,1.0,0.741,0.01,1.0,0.008,43.1,0.851,0.529,1.18174966,0.19512694000000003,2018-01-02 10:00:00,1000.86,4.31
5.53000000000003,0.88,0.143,-48.3,10.767,6.033,454.8,0.0,0.0,0.273,-315.4,325.9,32.6,57.3,28.1,31.1,0.0,0.0151,2.0,0.4,2.0,1.0,0.788,0.01,1.0,0.007,65.5,0.826,0.556,1.1470331599999999,0.20508616000000002,2018-01-02 11:00:00,1001.62,4.16
4.939999999999998,0.852,0.14,-25.0,-4.65,4.038,150.0,0.0,0.0,0.27,-150.3,315.1,31.3,56.2,28.4,31.4,0.0,0.0099,2.0,0.4,2.0,1.0,0.774,0.01,1.0,0.006,99.4,0.767,0.546,1.06510222,0.20139756000000003,2018-01-02 12:00:00,1001.91,4.15
4.350000000000023,0.88,0.101,25.1,-20.067,2.042,150.0,0.0,0.0,0.242,294.7,249.9,24.0,71.6,31.7,35.1,0.0,0.0157,2.0,0.3,2.0,1.0,0.68,0.01,1.0,0.006,63.1,0.804,0.473,1.11648264,0.17447078,2018-01-02 13:00:00,1002.2,4.13
3.7600000000000477,0.909,0.1,25.0,-35.485,0.048,150.0,0.0,0.0,0.193,45.8,83.6,7.5,120.3,39.8,44.1,0.0,0.023,2.0,0.1,2.0,1.0,0.313,0.01,1.0,0.005,43.3,0.97,0.415,1.3470001999999999,0.1530769,2018-01-02 14:00:00,1002.49,4.12
3.6299999999999955,0.939,0.1,25.0,92.699,64.059,150.0,0.0,0.0,0.164,25.0,83.6,7.5,176.3,46.8,51.8,0.0,0.0336,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.004,29.7,1.191,0.391,1.65389406,0.14422426000000002,2018-01-02 15:00:00,1002.48,4.13
3.5,0.941,0.1,25.0,28.883,64.072,150.0,0.0,0.0,0.164,25.0,83.6,7.5,175.7,46.6,51.6,0.0,0.033,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.004,30.3,1.349,0.369,1.87330234,0.13610934,2018-01-02 16:00:00,1002.47,4.14
3.3600000000000136,0.943,0.101,25.0,29.067,0.084,150.0,0.0,0.0,0.165,25.0,83.6,7.5,174.9,46.5,51.5,0.0,0.0333,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.004,30.0,1.408,0.346,1.9552332799999999,0.12762556,2018-01-02 17:00:00,1002.46,4.15
3.2200000000000273,0.945,0.101,25.0,-29.353,0.399,150.0,0.0,0.0,0.165,25.0,83.6,7.5,174.3,46.4,51.3,0.0,0.0342,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.004,29.2,1.409,0.34,1.95662194,0.1254124,2018-01-02 18:00:00,1002.09,4.24
3.080000000000041,0.946,0.103,25.0,-23.774,0.715,150.0,0.0,0.0,0.172,26.7,83.6,7.5,162.9,44.5,49.3,0.0,0.0352,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.004,28.4,1.301,0.343,1.80664666,0.12651898000000003,2018-01-02 19:00:00,1001.72,4.33
2.9399999999999977,0.947,0.106,25.0,-18.197,1.03,150.0,0.0,0.0,0.202,45.8,83.6,7.5,114.4,37.9,42.0,0.0,0.0368,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.005,27.2,1.118,0.327,1.5525218800000002,0.12061722000000001,2018-01-02 20:00:00,1001.35,4.42
3.4600000000000364,0.948,0.108,25.0,-18.732,1.14,182.7,0.0,0.0,0.227,76.3,83.6,7.5,89.7,33.8,37.4,0.0,0.0387,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.007,25.8,0.975,0.303,1.3539435,0.11176458,2018-01-02 21:00:00,1000.34,4.7
3.980000000000018,0.931,0.116,25.0,-19.269,1.249,215.3,0.0,0.0,0.249,93.7,83.6,7.5,78.7,30.8,34.1,0.0,0.0287,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.007,34.8,0.75,0.35,1.041495,0.129101,2018-01-02 22:00:00,999.32,5.01
4.490000000000009,0.913,0.125,25.0,-19.805,1.358,247.9,0.0,0.0,0.271,113.8,83.6,7.5,70.1,28.3,31.3,0.0,0.0235,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.007,42.5,0.436,0.442,0.60545576,0.16303612,2018-01-02 23:00:00,998.31,5.33
4.260000000000048,0.896,0.134,25.0,-21.23,1.678,317.6,0.0,0.0,0.295,137.2,83.6,7.5,63.0,26.0,29.0,0.0,0.0252,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.008,39.7,0.441,0.441,0.61239906,0.16266726,2018-01-03 00:00:00,996.16,6.09
4.03000000000003,0.906,0.155,25.0,-22.652,2.001,387.3,0.0,0.0,0.348,200.5,83.6,7.5,51.3,22.1,24.6,0.0,0.0294,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.009,34.0,0.293,0.543,0.40687737999999996,0.20029098000000004,2018-01-03 01:00:00,994.02,6.96
3.8000000000000114,0.916,0.19,32.7,-24.077,2.325,457.0,0.663,0.0,0.406,288.0,83.6,7.5,42.7,18.9,21.0,0.0,0.0615,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.013,16.2,0.079,0.648,0.10970414,0.23902128000000003,2018-01-03 02:00:00,991.88,7.95
3.7200000000000273,0.926,0.239,55.8,-24.791,2.585,684.1,0.663,0.0,0.471,410.8,83.6,7.5,36.1,16.3,18.1,0.0,0.1,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.016,10.0,0.059,0.617,0.08193094,0.22758662000000002,2018-01-03 03:00:00,989.24,8.63
3.640000000000043,0.917,0.272,76.6,-25.506,2.851,911.2,0.663,0.0,0.515,508.3,83.6,7.5,32.7,14.9,16.6,0.0,0.1,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.018,10.0,0.089,0.606,0.12359073999999999,0.22352916,2018-01-03 04:00:00,986.59,9.36
3.5500000000000114,0.908,0.307,104.2,-26.221,3.115,1138.2,1.837,0.0,0.562,629.3,83.6,7.5,29.8,13.7,15.2,0.0,0.1,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.019,10.0,0.132,0.382,0.18330312,0.14090452,2018-01-03 05:00:00,983.95,10.15
3.0,0.899,0.345,140.7,-16.206,3.447,1055.2,1.837,0.0,0.613,779.7,83.6,7.5,27.2,12.5,13.9,0.0,0.1,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.021,10.0,0.149,0.244,0.20691034,0.09000184,2018-01-03 06:00:00,982.04,9.37
2.4399999999999977,0.929,0.318,176.3,-6.194,3.779,972.1,1.837,0.0,0.568,990.8,83.6,7.5,29.1,13.5,15.0,0.0,0.076,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.019,13.2,0.138,0.194,0.19163508,0.07155884000000001,2018-01-03 07:00:00,980.13,8.65
1.8900000000000432,0.961,0.297,370.6,3.824,4.109,889.1,1.979,0.0,0.525,1000.0,0.1,0.0,31.5,14.6,16.3,0.0,0.1,2.0,0.0,2.0,1.0,0.0,0.01,1.0,0.018,10.0,0.115,0.2,0.1596959,0.073772,2018-01-03 08:00:00,978.21,7.98
1.990000000000009,0.994,0.28,-501.8,0.293,3.548,889.1,1.979,0.0,0.497,-999.0,47.2,4.4,32.2,15.4,17.2,0.0,0.1,2.0,0.2,2.0,1.0,0.239,0.01,1.0,0.018,10.0,0.088,0.161,0.12220207999999999,0.05938646,2018-01-03 09:00:00,977.37,7.59
2.1000000000000227,0.987,0.262,-999.0,-3.236,2.985,856.7,1.979,0.0,0.473,-999.0,74.4,7.3,33.9,16.2,18.0,0.0,0.1,2.0,0.3,2.0,1.0,0.374,0.01,1.0,0.017,10.0,0.087,0.122,0.12081341999999999,0.04500092,2018-01-03 10:00:00,976.54,7.21
2.2000000000000455,0.98,0.24,374.2,-6.764,2.424,856.7,0.143,0.0,0.438,1000.0,83.4,8.3,37.8,17.5,19.5,0.0,0.1,2.0,0.4,2.0,1.0,0.419,0.01,1.0,0.016,10.0,0.101,0.12,0.14025466,0.0442632,2018-01-03 11:00:00,975.7,6.86
2.8600000000000136,0.974,0.218,136.6,-10.145,1.941,621.1,0.143,0.0,0.415,925.8,83.8,8.3,39.9,18.5,20.5,0.0,0.1,2.0,0.4,2.0,1.0,0.414,0.01,1.0,0.015,10.0,0.167,0.149,0.23190622000000002,0.05496014,2018-01-03 12:00:00,975.98,5.89
3.5300000000000296,0.937,0.164,43.4,-13.527,1.457,385.6,0.143,0.0,0.349,389.4,67.3,6.5,48.9,22.0,24.5,0.0,0.0512,2.0,0.3,2.0,1.0,0.333,0.01,1.0,0.011,19.5,0.276,0.192,0.38327016,0.07082112,2018-01-03 13:00:00,976.26,5.05
4.189999999999998,0.902,0.126,25.0,-16.907,0.971,150.0,0.001,0.0,0.286,173.4,24.3,2.2,63.3,26.9,29.9,0.0,0.0248,2.0,0.1,2.0,1.0,0.123,0.01,1.0,0.008,40.3,0.439,0.242,0.60962174,0.08926412,2018-01-03 14:00:00,976.54,4.34
3.910000000000025,0.868,0.106,25.0,-14.861,0.774,150.0,0.001,0.0,0.222,75.2,24.3,2.2,92.1,34.5,38.4,0.0,0.0129,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.005,77.3,0.704,0.277,0.9776166399999999,0.10217422000000001,2018-01-03 15:00:00,977.08,3.68
3.640000000000043,0.894,0.088,25.0,-12.812,0.573,150.0,0.001,0.0,0.172,45.5,24.3,2.2,135.1,44.7,49.7,0.0,0.017,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.004,58.7,0.957,0.342,1.3289476199999999,0.12615012,2018-01-03 16:00:00,977.62,3.12
3.3600000000000136,0.92,0.074,25.0,-10.765,0.373,150.0,0.013,0.0,0.125,25.0,24.3,2.2,231.7,61.6,68.6,0.0,0.0249,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.003,40.1,1.161,0.457,1.6122342600000001,0.16856902,2018-01-03 17:00:00,978.17,2.65
2.9600000000000364,0.947,0.061,25.0,-7.157,0.318,150.0,0.013,0.0,0.106,25.0,24.3,2.2,272.6,72.5,80.7,0.0,0.0387,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.002,25.8,1.394,0.551,1.93579204,0.20324186000000002,2018-01-03 18:00:00,978.52,1.79
2.5500000000000114,0.943,0.042,25.0,-3.551,0.268,150.0,0.013,0.0,0.071,25.0,24.3,2.2,403.2,107.3,119.4,0.0,0.0388,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.002,25.8,1.692,0.663,2.34961272,0.24455418000000004,2018-01-03 19:00:00,978.86,1.21
2.150000000000034,0.938,0.029,25.0,0.058,0.213,150.0,0.017,0.0,0.048,25.0,24.3,2.2,596.1,158.6,176.5,0.0,0.0382,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.001,26.2,1.99,0.829,2.7634334,0.30578494,2018-01-03 20:00:00,979.21,0.82
1.7200000000000273,0.933,0.028,-33.3,-0.165,256.234,150.0,0.017,0.0,0.053,-232.6,24.3,2.2,294.6,146.0,162.5,0.0,0.0382,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.002,26.1,2.001,0.891,2.77870866,0.32865426000000003,2018-01-03 21:00:00,979.74,0.9
1.2900000000000205,0.949,0.022,25.0,-0.388,128.251,150.0,0.017,0.0,0.043,50.7,24.3,2.2,520.6,177.9,198.0,0.0,0.0534,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.001,18.7,1.863,0.935,2.58707358,0.3448841,2018-01-03 22:00:00,980.27,0.99
0.8600000000000136,0.966,0.024,25.0,-0.609,0.268,150.0,0.22,0.0,0.04,25.0,24.3,2.2,726.7,193.5,215.3,0.0,0.0782,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.001,12.8,1.836,1.046,2.5495797600000003,0.38582756,2018-01-03 23:00:00,980.8,1.09
1.5400000000000205,0.983,0.026,25.0,-0.928,128.289,150.0,0.22,0.0,0.044,25.0,24.3,2.2,659.9,175.7,196.6,0.0,0.1,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.001,10.0,1.595,0.972,2.2149127,0.35853192,2018-01-04 00:00:00,981.28,1.2
2.2200000000000273,0.941,0.029,25.0,-1.246,0.308,150.0,0.22,0.0,0.048,25.0,24.3,2.2,602.7,160.4,179.4,0.0,0.0565,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.001,17.7,1.189,0.74,1.6511167400000002,0.2729564,2018-01-04 01:00:00,981.75,1.31
2.900000000000034,0.902,0.031,25.0,-1.564,0.327,150.0,0.296,0.0,0.052,25.0,24.3,2.2,550.4,146.4,163.8,0.0,0.0282,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.001,35.4,0.901,0.545,1.25118266,0.20102870000000003,2018-01-04 02:00:00,982.24,1.44
2.7700000000000387,0.864,0.034,25.0,-2.518,0.359,150.0,0.296,0.0,0.057,25.0,24.3,2.2,502.7,133.7,149.5,0.0,0.0145,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.001,68.9,0.759,0.393,1.05399294,0.14496198000000002,2018-01-04 03:00:00,982.79,1.63
2.640000000000043,0.888,0.038,25.0,-3.47,0.389,150.0,0.296,0.0,0.065,25.0,24.3,2.2,443.3,117.9,131.9,0.0,0.0193,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.001,51.8,0.789,0.318,1.09565274,0.11729748000000001,2018-01-04 04:00:00,983.35,1.85
2.5100000000000477,0.912,0.043,25.0,-4.424,0.42,150.0,0.147,0.0,0.074,25.0,24.3,2.2,391.0,104.0,116.4,0.0,0.0259,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.002,38.6,0.915,0.34,1.2706239000000001,0.1254124,2018-01-04 05:00:00,983.91,2.09
2.730000000000018,0.937,0.049,25.0,-5.699,0.702,163.6,0.147,0.0,0.084,25.0,24.3,2.2,344.8,91.8,102.7,0.0,0.0369,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.002,27.1,0.894,0.375,1.24146204,0.13832250000000001,2018-01-04 06:00:00,984.58,2.62
2.9500000000000455,0.932,0.061,25.0,-6.975,0.984,177.2,0.147,0.0,0.12,42.2,24.3,2.2,197.0,63.8,71.3,0.0,0.0347,2.0,0.1,2.0,1.0,0.0,0.01,1.0,0.003,28.8,0.623,0.298,0.86513518,0.10992028,2018-01-04 07:00:00,985.25,3.29
3.160000000000025,0.928,0.078,25.0,-8.25,1.268,190.8,0.04,0.0,0.171,83.8,0.1,0.0,116.7,44.8,50.1,0.0,0.0328,2.0,0.0,2.0,1.0,0.001,0.01,1.0,0.005,30.5,0.445,0.221,0.6179537,0.08151806,2018-01-04 08:00:00,985.92,4.11
3.4600000000000364,0.923,0.1,25.0,-1.387,3.152,425.0,0.04,0.0,0.23,152.3,134.8,12.5,79.6,33.3,37.3,0.0,0.0301,2.0,0.2,2.0,1.0,0.467,0.01,1.0,0.007,33.1,0.415,0.208,0.5762939,0.07672288000000001,2018-01-04 09:00:00,986.17,4.51
3.7600000000000477,0.91,0.135,160.3,5.478,5.032,659.2,0.04,0.0,0.273,1000.0,212.1,20.7,60.5,28.0,31.4,0.0,0.0243,2.0,0.3,2.0,1.0,0.644,0.01,1.0,0.008,41.0,0.364,0.185,0.50547224,0.0682391,2018-01-04 10:00:00,986.42,4.95
4.060000000000002,0.897,0.166,-74.0,12.343,6.917,893.4,0.0,0.0,0.311,-468.9,237.6,23.7,50.8,24.6,27.6,0.0,0.0197,2.0,0.4,2.0,1.0,0.695,0.01,1.0,0.008,50.4,0.322,0.159,0.44714852,0.058648740000000005,2018-01-04 11:00:00,986.67,5.42
3.7700000000000387,0.885,0.187,-47.8,-0.017,4.915,153.0,0.0,0.0,0.346,-278.0,205.1,20.3,45.1,22.2,24.8,0.0,0.0158,2.0,0.4,2.0,1.0,0.646,0.01,1.0,0.008,62.7,0.313,0.139,0.43465058,0.051271540000000004,2018-01-04 12:00:00,986.83,5.2
3.480000000000018,0.89,0.166,1000.0,-12.379,2.911,153.0,0.0,0.0,0.315,1000.0,165.3,15.9,52.6,24.4,27.2,0.0,0.0168,2.0,0.3,2.0,1.0,0.554,0.01,1.0,0.008,59.0,0.41,0.153,0.5693505999999999,0.05643558,2018-01-04 13:00:00,987.0,4.98
3.2000000000000455,0.894,0.124,25.0,-24.738,0.911,153.0,0.0,0.0,0.283,182.8,61.9,5.6,63.6,27.1,30.4,0.0,0.0177,2.0,0.1,2.0,1.0,0.255,0.01,1.0,0.007,56.3,0.625,0.218,0.8679125,0.08041148000000001,2018-01-04 14:00:00,987.17,4.77
